phase	decode_step	layer_id	input_shape	input_dtype	output_sha256	materialized_tensor_count	weight_bytes	kv_key_sha256	kv_value_sha256	peak_allocated	peak_reserved	post_release_allocated	post_release_reserved
DECODE	1	28	[1, 1, 2048]	torch.bfloat16	13b734eacbe09e9422e58a15fd02cd219a0225b6ec9a7222648745435b3a1ae9	393	1246241280	c9c7c4ae5fdb5787260bca6f9ceb40b2cd908f30062359ec22beea82c27d3586	fc3f664da1e29ffad37b06c49051b30c2f17f3f71ffeea5d30770806d5128531	1272807936	1981808640	21273600	1981808640
DECODE	1	29	[1, 1, 2048]	torch.bfloat16	0e4982fae3f9b7dd81f27b3caab4e73d315af327467dc0b494e652c8c22f578f	393	1246241280	e1fa54a81b98e3df92a9c3fbc8b0b8ac8f967d0df54b4d257bc24a4b45c8e447	54ed796906655f8715af07fde166b880e25da8c93fd4d2188a4b88122dd04576	1272809984	1981808640	21275648	1981808640
DECODE	1	30	[1, 1, 2048]	torch.bfloat16	5e51f1eaca4da73afb5ae831555ba153cff655d86d662ffe961927eeb03049b9	393	1246241280	5cfe9ba4aa2c3e9f4569437795a1b2ac31c645051c9a8edc84dacf9760902ec3	981798830f6d6ffef1dddf65e3b4d818810870bfcea09d098a1eb0ed4901b487	1272812032	1981808640	21277696	1981808640
DECODE	1	31	[1, 1, 2048]	torch.bfloat16	a7b8c662ad61b02b842a02b5a8a243c66344789c8b741c1400ee2444e01d4367	393	1246241280	d04f1b21e5600725a33890f8b910317c68248da1efd153ad64ecc07d34ee05be	13afb34690a5fd0ef56851ff78a1e10696303011c56dce16760d035ff0617ee8	1272814080	1981808640	21279744	1981808640
DECODE	1	32	[1, 1, 2048]	torch.bfloat16	291e0cad9b532c408c62f2ff7f2d4c7fb1d02293f449f8046917eef552baee64	393	1246241280	d2894870a557c05f7d4d0646e946bffe7bc78dab512391c07376b5ed68e0e55f	1459ec4c46b0a4cd1193d149e364a82034eb342106054bf9036a83e4709968ab	1272816128	1981808640	21281792	1981808640
DECODE	1	33	[1, 1, 2048]	torch.bfloat16	630713627ec4943b58099a76daa07c5063b26b8104eb6f7654a059bf8424d212	393	1246241280	7600385ac0e50a69f3f19a746b61aa32fe9e0bfdd779c108cb8f7090458f9b40	285e49e3ce564db94c8fd04fc2eb9b703bc40b7738930658672b679a78b25ecd	1272818176	1981808640	21283840	1981808640
DECODE	1	34	[1, 1, 2048]	torch.bfloat16	6be3509e9a8f3ad118d5b6d8b11955f67f76108e24180aacd499a25fa4deb4ad	393	1246241280	5a6cc65b36711580bc3edf1b4b900ddede7fd54bb254b2691d93e7169a136302	a0571d92a66d34f496a97c0c2d7f3fe993bb3fd4e873f7a89730ddd906cd5fa7	1272820224	1981808640	21285888	1981808640
DECODE	1	35	[1, 1, 2048]	torch.bfloat16	7fb63e3fe7068b8c5e92a60d45daeee9b72bbe519774a617d4339b9e86407f78	393	1246241280	0d534aad20ba17a9cc06e137a434d07c27ffd78ed803692478ef252d6cd76c98	cbb04dd371af9c054cd55231f7e99640ad38d04680e6e649916636e5c924d790	1272822272	1981808640	21287936	1981808640
DECODE	1	36	[1, 1, 2048]	torch.bfloat16	af59c85568df0a75ba2501ad0d09c48a93e14fffd673fe6def1f9b2c35d8d73f	393	1246241280	e009a50d0404500809aed91225482673e00f43cdd20321517b16edf0d7e9b0de	8bffb85fe6c12a1c9e442b797f56c43e85e1c972f6839c05d5b67763cabbc8f3	1272824320	1981808640	21289984	1981808640
DECODE	1	37	[1, 1, 2048]	torch.bfloat16	70f1d30c21c5acd4bda441385a0f13ebe3a4fd9e86b04c95506cc17f9e603eb8	393	1246241280	9c9312e9ff355d0748653b407ecdae83513f86623c802def047a6b49b4b8bb71	37fe0f386f59ee5104ade68f7b42bd9257a22c78f987529c5c7ecaebbf63f427	1272826368	1981808640	21292032	1981808640
DECODE	1	38	[1, 1, 2048]	torch.bfloat16	80b7bb8b545cab7648ba86c5a7fcdd015e0360c799a9623b7291c93ac837bbec	393	1246241280	3d2f7c293964702eee23fce45f3adf121b4295fb50c088d7c41439d313913d1c	cda17ecbed5a8e75d0826193d3e5c68bb039e6d58483d91efea1dec6747d2bdd	1272828416	1981808640	21294080	1981808640
DECODE	1	39	[1, 1, 2048]	torch.bfloat16	22b78aefc5c5485ca10d15e872d86c73775df657776bde8474559eb774645e6f	393	1246241280	570b45cd87090279c288161f8d3816ac47b82c728fb82d4c246a87aebdbdc06c	2891b918b8bcdd992bb1c52f075209714a648a5bd863993f6ca047fe649fd808	1272830464	1981808640	21296128	1981808640
DECODE	1	40	[1, 1, 2048]	torch.bfloat16	e55a1f724e4cc79b01c16b63c62841e55bebecbeee1f8f13179b430c0f66496f	393	1246241280	0c2f4d2070aefb0376d93bd1a24ebf5e4c77e31e6fd6b98cf05b4909a810c3d8	9282abd6cfe1c20c4c29d5a59c429ead8421fb9afd1e6dbb7181644ab3d3c504	1272832512	1981808640	21298176	1981808640
DECODE	1	41	[1, 1, 2048]	torch.bfloat16	04e5506317c82df4b819770bb35629e0ffcf141d4d75a2db8ac3d278bab81b1e	393	1246241280	12dc399afda88cefb9b5305fa10355604c2094f01919bd40e554220c12500732	7e1a26db9ad460ede1b7e47ea835a55f94f08de1031bfc3cd6c4c2d1e679f070	1272834560	1981808640	21300224	1981808640
DECODE	1	42	[1, 1, 2048]	torch.bfloat16	a85ead186ddc91bc8567b056c9d83fd5c500a5f42e17db3d64451b40f2b83405	393	1246241280	956bf1069ea4ff6840e70fba658713d287e14af39ecae1700d23db0c3d8aad68	b07ce550c6316faa1428fdb5663c3794af5a198065504a401a245956b70fb753	1272836608	1981808640	21302272	1981808640
DECODE	1	43	[1, 1, 2048]	torch.bfloat16	523aac18545b86ab0b4b5942d1b4863764a1ee7c3c8d5678996b35cbffac6d55	393	1246241280	02fc06239f7ebace57e8d2b7ea2c14db95c3c12df0179237b0854adb544d2d18	b0a407815fc525682738699a0f65f28ec9ebbc1909ea224736f8473b7ebd89c9	1272838656	1981808640	21304320	1981808640
DECODE	1	44	[1, 1, 2048]	torch.bfloat16	48e7df740066dd5dd7843a30234121f89c21af1b637d063c9103677eedb8a367	393	1246241280	c578d0eca664ce06fc248b5da857770c7fed816c9ac602a6d3d9cceac297d3cd	88a6b392ae13959eb1ca6fa44a4a0edd936d34c16fce84b4c6a2a30a4fde3818	1272840704	1981808640	21306368	1981808640
DECODE	1	45	[1, 1, 2048]	torch.bfloat16	a1d3fa449caa64783db0bce1a4e94635abdc3385f1fc02666562a63521fcd0c8	393	1246241280	aeff99cac922bd538d33d64030f828aa724bc3b22cbeb3362df3164c05d1b8ab	6b463fcf1f1855d2c85832c3c4532964f4db5f70e1179d455a5e8298692bd4ee	1272842752	1981808640	21308416	1981808640
DECODE	1	46	[1, 1, 2048]	torch.bfloat16	b95eb7fc52789af645c4a79deb8f7496c6b931f3ce7c843d507e3c7948d25d9f	393	1246241280	68d7c9f90ad31f014fc3e825282c5c59e0c0e99b05b2aae76c1ed718d1a8d14d	28909367d01982800cbe856513359ed7c21a9b94b32aaa798e8685f600569799	1272844800	1981808640	21310464	1981808640
DECODE	1	47	[1, 1, 2048]	torch.bfloat16	ec6ef89804cd908f1ba6f3c57eb8d9976bbcde7b5dbcdcd1a029c060b321c60d	393	1246241280	9aa005f4411f668b713901e8eb9e5737bb1ec483b69e2e451e6d9ebe6a3a8243	406080f78dce5075998b303ebc800f0a2a9cf09834cbea8094fed9b3230ea6e1	1272846848	1981808640	21312512	1981808640
DECODE	2	0	[1, 1, 2048]	torch.bfloat16	e790f95cb799cf5a2394b0f21c92d6e9b33e0650e8e7ee9ac903f81fc41d2f44	393	1246241280	999cd4cee048656cdf238b59156194af4b28049552851f2158971832bab5863d	bacf9663ff46e1563877e6cf0b49d1a69f343fe4d7575f2eab8a730e129b8015	1272848384	1981808640	21314048	1981808640
DECODE	2	1	[1, 1, 2048]	torch.bfloat16	8b24c7b40baf57eefccc6b48d2a24017046dd9fc1e97616d858caa0ba01ddea3	393	1246241280	f98d9c2a1fc28c369c1447c125c53a2f4b0351fc44445c1505623ea46ad4c19e	de3d20f5ab12c623cbec8b11e0c366346be787ec566e3666fd5235a1dce55226	1272850944	1981808640	21316608	1981808640
DECODE	2	2	[1, 1, 2048]	torch.bfloat16	771663929bc8cd989960aeb3f039f765663f58e430d2abfb44430fb98619923f	393	1246241280	4a0dcb96a7f55fdd19457f2a663840082801896bacb2203c568626d32a5de043	d3706e84a37815869b09904ed1ea4f075eeec0aa89eb94afe4631e9257f8ad07	1272852992	1981808640	21318656	1981808640
DECODE	2	3	[1, 1, 2048]	torch.bfloat16	115d163a77f7d2eab6638a77855ad783f3950a161950b97dc7e13cf5f06330bf	393	1246241280	efb5c3d41c2992a11b77a2e958cc878865ce1c1cdf8c0e55b5373839f66c1dbf	5c4982cd0bddc96b5f8fad27a4140a335c1c48377260777e0018adbbf3838d21	1272855040	1981808640	21320704	1981808640
DECODE	2	4	[1, 1, 2048]	torch.bfloat16	2a1bd8bcbb6df83cfbdbb75c1350c04bd2275a074b82e461fe14c20aacfdf4cf	393	1246241280	0fa08101a48527822037c3d6eb8be38315b72a2a889ccb3e3b7d2fff02aa7167	80651b416ffba2e21c8e437ba31bb1baa77ad24e5c396d3f97a1147bd9b7528f	1272857088	1981808640	21322752	1981808640
DECODE	2	5	[1, 1, 2048]	torch.bfloat16	367fb56f7805d88852aeab4bb83f741452ab2dfbf006ff3ee29a1a01d537d543	393	1246241280	20c66cc653b8c1876813826bc6710b6d404bce0ac6503219d1265fefccdfc6e7	2f41dbeaf8ae70cf82f9a9d243b6996046a3e43e166964978506ae5cde8b09d9	1272859136	1981808640	21324800	1981808640
DECODE	2	6	[1, 1, 2048]	torch.bfloat16	f4ccb0d14c37ac93d4532bd8b2d6f88e2081da3452a6f17b1079844c53658a00	393	1246241280	cc937741e976635beab37ffe977cd6ec7f3383413714e5a296f32bf228accb6d	1fb6b203b28dff2347b5765856dff73d5a715d82cede132206e4a2fe327927e6	1272861184	1981808640	21326848	1981808640
DECODE	2	7	[1, 1, 2048]	torch.bfloat16	bef69ab81c9918f2622635840b59c126d7f6be25241f13aeaf6202255bf3479c	393	1246241280	f7bde4360cb3827b5e08eae48a4d03f1c5286730b814286bc5802b2d6d3c3dba	16d094a41b9d1b5349928b4cd05fb1cdaf10e46255ba9e53892e7dd5ab3ce6ff	1272863232	1981808640	21328896	1981808640
DECODE	2	8	[1, 1, 2048]	torch.bfloat16	936b38da611991cd4f2c5bb9fccb1d712990d04c8cccc94b2545ca0c29a9ebdd	393	1246241280	df756d4535df2c22269d3fd245b3fe8bf7624b2dd103da8a4b383d83673199f3	754014bb9d9370c23812568262a2ac0e01ad8e1ce149e06161a0d8c30560f8f5	1272865280	1981808640	21330944	1981808640
DECODE	2	9	[1, 1, 2048]	torch.bfloat16	246c26cd4b6abbefc44fee1c01a526d1d87a9b70f72d790ce39ecba444e2950f	393	1246241280	02d61438ed4be3dd65d6a4f3b8d59e856c29e8cfec7142228e002e3603f1e14b	2ffaa4a5d8a26f34c68c1c790710bc263c17c3d6ae7aa2ddf409eb2439cd1e13	1272867328	1981808640	21332992	1981808640
DECODE	2	10	[1, 1, 2048]	torch.bfloat16	fdfca350c2b9fd2c7968a5b60000919695f33e1f0bec6bbd93996c5fef9c5bbc	393	1246241280	e48c17f346469b0b5fb724ca0fb03e6b4bc94869106165c641ff43318ddcf29c	6cb81ddb24e7180f0ada107c2c7d93c3bf559b76438b860f40503fa393606ec1	1272869376	1981808640	21335040	1981808640
DECODE	2	11	[1, 1, 2048]	torch.bfloat16	46cb61d0486049633718367cef37e81ae0f5b9ac3f239e7edd01df54062993b7	393	1246241280	449c41211afe4f37d493e0c4226325bb438799a850389df1751003cbfa8b45df	2c1e4b5a92a990f6760b1c0c19a2c42a17fb04006c0c77ff514de6578f57f745	1272871424	1981808640	21337088	1981808640
DECODE	2	12	[1, 1, 2048]	torch.bfloat16	11736698153cb813947901783f7817adda293651be9fc30ba9c580470325ad15	393	1246241280	73cd54c308380d371cb4808c4f2f65e50d2ed9e233a4442c811ef0213eb8c2b8	46babd1a496c21d60e7c75875d33ae24066b5425c1baf71ddc1f5d4a161bd050	1272873472	1981808640	21339136	1981808640
DECODE	2	13	[1, 1, 2048]	torch.bfloat16	a057677cc3dcba7236ef5f6a224e913d81268bc2975fe3c9513dacb3705452fd	393	1246241280	1a8c11fb5887a814caac35a300a7235629acf0362500479e5fd1b55ea7743ee2	cdd9e9cf49107ba42d6258f7ac3df368d5e11a279ebc5c6a48037f1451ca6a6b	1272875520	1981808640	21341184	1981808640
DECODE	2	14	[1, 1, 2048]	torch.bfloat16	76b48bad234571bb6859dbfcbff1473b96eb61713e2cdf4d077e3428b828b56d	393	1246241280	78d2cf3b04459a1bdf0e90305d661f2b5591bb1375c9d6bd68a911b5f4b3c875	cdf53ef2de999157226d0eba1e1cea76bb65960244f870fb4aa8e4558fc70f5a	1272877568	1981808640	21343232	1981808640
DECODE	2	15	[1, 1, 2048]	torch.bfloat16	5d92509c17d1324012036a2848bd66f7d6a5457cf99b8ef98335de2370096f91	393	1246241280	4aabbc62bf6cec39d7c7b2365521cb4cc173eafa36a6807cc6a2ee491c78ed76	cff7efcb3f1132894ca45c3015e9b9b367088af073a52001c3c37f4171dfddbe	1272879616	1981808640	21345280	1981808640
DECODE	2	16	[1, 1, 2048]	torch.bfloat16	ccb45f8a2e743670222315e6cafeaf2c6a052b90ccba945e43ea8a0e376d21a3	393	1246241280	14884702250c72f955d64c2657e67d2e156be5b401effd110161cfca2e73a9cb	48d0ac16adfa10ee7c8c0e9fc94e4619915f9e40b512de254986b4fd1060d166	1272881664	1981808640	21347328	1981808640
DECODE	2	17	[1, 1, 2048]	torch.bfloat16	4e02172f586e294c8a8769d15f4965cd0daa52fe146077ba262e8c8cd737bd31	393	1246241280	9e2031ead56cbf659947aabb7c610eb6bccdec810ba8ec4924140b8f6fdd1373	6726bd05ce2b2ad0ff920c6d23b20f13e6bd8355ddcd1a111786a94f269b924d	1272883712	1981808640	21349376	1981808640
DECODE	2	18	[1, 1, 2048]	torch.bfloat16	d539807849620b230d805003c96f4bec0a4a9c6bebff651338ab31db2c5d89dd	393	1246241280	d5760cbee2a4184a306837bcfd5a0de27360e97b317b43e80b91e25c5aa188c5	4feca3ebcc3b15ec680c8c1c40833960317abb54c2046f4eed178487c6f13688	1272885760	1981808640	21351424	1981808640
DECODE	2	19	[1, 1, 2048]	torch.bfloat16	dbb19ab937ef9a87e2073b5cce46a5bd339c8afb9c8448f1cb71a9081b095923	393	1246241280	4173581ca8fa98dbc6cdd28cc058bfa2285320a91d77f4e1c71fda87b3a025aa	f27cb6a804d0bf72e2f58772f2f73fa7c353c3a2f791dd61f3917a3915e4e46f	1272887808	1981808640	21353472	1981808640
DECODE	2	20	[1, 1, 2048]	torch.bfloat16	558e84afe2083c30e6a5d44cc5ca746b64d1ec7e6164765c89cd2cb130a8aa58	393	1246241280	400bcf7d291eef6767cc01f6ee88573a3684fbd4966777e903a84f2949e40b4c	01c1b214db676f4ee685b11ada8f3ea24a290bd303d574366d5723a8f9034da1	1272889856	1981808640	21355520	1981808640
DECODE	2	21	[1, 1, 2048]	torch.bfloat16	f7aed1cc4a806cfb1f5254e641fa083ba9ae62c154d0475f2c2437a93f24f20f	393	1246241280	322dde975f826a31307078b40bcb3a6c79a729703fedb1e5046cc868a70b8a36	1e9bebbb401ed6733a2f3828853cd6df93a245d56fce1da771584c55e40226f3	1272891904	1981808640	21357568	1981808640
DECODE	2	22	[1, 1, 2048]	torch.bfloat16	5724302175c0782779fa95b1a53b820095a46b098a1092e4dc983fe3632419a3	393	1246241280	f63c195f0cfb6e2c774852ef7aa1f327799cf070f11bc9103bd02ae6155641a3	65480967df9cb4ce4a087211b32a3883c654f8e58daf43292ee3b3bf8db8960a	1272893952	1981808640	21359616	1981808640
DECODE	2	23	[1, 1, 2048]	torch.bfloat16	2ba03fb4e33fba80a51e2a791bd3b862db8d21c09dd25e1138ee0f419c879d02	393	1246241280	22f74f3815faffe3e6bfa95e545a326d4ce6d025d47c45500250801d8a248095	9d3d84e8743085500e636400150dd206d4aaa2f3eb3145f6bcbcfa71dcc32842	1272896000	1981808640	21361664	1981808640
DECODE	2	24	[1, 1, 2048]	torch.bfloat16	5f4b23a900c947a2a699909259491ebc17b49a1a2013390ab5a69f3efdf747d0	393	1246241280	79082a6ec9732396c0c9194a2030d29cde22f6eb93790a1c8efddbebeb50e001	fa158b529e5a2969ed85a7bb2ecde9484e4686831df0bc33acd35af833d6bc7a	1272898048	1981808640	21363712	1981808640
DECODE	2	25	[1, 1, 2048]	torch.bfloat16	d5c9ecbe176a32a8e45edb25e96a1d4d589cbb20628608f5efcb592e8608d4e2	393	1246241280	1c2fffff1df6598b6e0b477b17e1157ce76614ac2d9e61a6d55d55e489282909	a50f43eedb35a050feb11f139ffc7b03b9e3edda9ae51efbac8ea277a79d2688	1272900096	1981808640	21365760	1981808640
DECODE	2	26	[1, 1, 2048]	torch.bfloat16	f6f272825993f7abe986a480d98d59e5d6e7c85f9ac580241940862764c3eaa8	393	1246241280	817fa382b5a01d963ccb5f372a3b230b076bccf778c4b36203c30eb65f1534c3	44025405012467f1f22bdd6ab00133c472c2b81652efc41d27cd11a65c48a434	1272902144	1981808640	21367808	1981808640
DECODE	2	27	[1, 1, 2048]	torch.bfloat16	a315b317dc0123802b627e75f21e63ef5716d3a92b1ba5c1db09ac24bd21c99e	393	1246241280	cd50ae515281416a773aca2837835cb27a09472254bd998032933c96c1d4e84a	d425f1f3d29d4d88399a7a2dab4a21ea30da1a8d642fdd12b26db67308ca787a	1272904192	1981808640	21369856	1981808640
DECODE	2	28	[1, 1, 2048]	torch.bfloat16	07cc9d9ef72368527bbad4e6eb0c4bac03121efc9a06d5528f141179530be7c5	393	1246241280	ccbcc3f4798cc93475b20a5070fa7f46132507a368a8f900a2301024723e49a0	3e17b57bdd991c8599a04d8f75ef8696b0c7625f2369d343a427b65f694b2a50	1272906240	1981808640	21371904	1981808640
DECODE	2	29	[1, 1, 2048]	torch.bfloat16	c1a12f2e32b0db4ce8e3c047ccf3ef3db301e2f1491661205a2c80f81283c2cd	393	1246241280	e50533f0dc21f19ddad718ca62ea0d481e9684d8303b35f94732862d9865a9ca	ac76d3e2cbcfb8922b38b245968319084baf37913e92136fb50c66c9e7197bc7	1272908288	1981808640	21373952	1981808640
DECODE	2	30	[1, 1, 2048]	torch.bfloat16	6a23b9ded2f9a199363c773a865dd9489f7ec5c69d8cb09ae022a4550d13e922	393	1246241280	3f88444dae34097b5122eb503a7efa1931aeaf67e097095bf6202fd974184bb2	e20a206fafb7b8063518b3bb04b60e35999d0bf1deb91f650fb3a3da0cf4decd	1272910336	1981808640	21376000	1981808640
DECODE	2	31	[1, 1, 2048]	torch.bfloat16	b5bc9f4c737733288dbd5a1ec4f2f66fadb0a1b5c097d76648e53d3ea11f7fb6	393	1246241280	147f05993636db005595fe21daa805d67cb343711d4a70f630f65a604afa2cb8	accc062048a7d1d60b498c1470d7e24f37e668278033d459e6db25c6c8069c4b	1272912384	1981808640	21378048	1981808640
DECODE	2	32	[1, 1, 2048]	torch.bfloat16	f0c38ef322754319011e3779104411dd5facc31af9656103225e9c1f6076f417	393	1246241280	9c2296da28f59f16b8db304dde5299bd8a2bfb867535399f6f201677cf1bcebe	d75ab742d287547874cf6a4ef7564fb97f49638cdfd8921ecc66714e81f9e3b0	1272914432	1981808640	21380096	1981808640
DECODE	2	33	[1, 1, 2048]	torch.bfloat16	f42aead343b73041c5d2900ac5223f801ff38ffeddf6481e0bc93ef061f512bc	393	1246241280	106d0ecf1b04baab1bba6b6ce3961cac042bade69338e5ec614ff993f48bdb8c	b7a19be072f958bb014ac57853bf6791225d700d34654e3680ed09459e8edf74	1272916480	1981808640	21382144	1981808640
DECODE	2	34	[1, 1, 2048]	torch.bfloat16	5d7e865ae7e46d103ac666fcd86d74c435a91382a35e485ca92a11b57325d6a6	393	1246241280	7786705cb9369c0dd324cf005febc528ae7a0cc8258b632e4d944ea96d3e459c	e24f3d191c34f42d73109fb617af978a422a36911c90b48c25f33b69c1b8d5c7	1272918528	1981808640	21384192	1981808640
DECODE	2	35	[1, 1, 2048]	torch.bfloat16	aa69e12f819134cdede3d33784be4a54217347988d78d03346ded722c242e3d5	393	1246241280	4687dda67dcce2e673e831a26dd9449d10f52db8cf00cad61e1dd38887e32ae4	c2fe7fbbabe86bf2b678b1941c8d1ef6a07640c6be15c21c4f620ad78577b0b3	1272920576	1981808640	21386240	1981808640
DECODE	2	36	[1, 1, 2048]	torch.bfloat16	d86d0b77bb04b3c3b2f993796f3f6b616f4fa68b811df960da1a7702b8793454	393	1246241280	757f536ce11606c22ebf24257c802ce29ad4c5a2fb08686c0b92169c8ef8cd64	2ecdbec8eaea4e077ce242bc313c48db4a94cf9534a1f82874f314ecf6b3a9e5	1272922624	1981808640	21388288	1981808640
DECODE	2	37	[1, 1, 2048]	torch.bfloat16	5f2103b2c221924a18ebda2fe398b6e1ad0dc0ccccaeed0c9a1f775ca9977268	393	1246241280	4e1576dc34292f4198d43c7f7f8eee9cea2f33a1809d73ef7be32f45980eda5f	0205e6449d8a2cd9963054c675bcf723e98ef3821acb1a307898c833e19e917c	1272924672	1981808640	21390336	1981808640
DECODE	2	38	[1, 1, 2048]	torch.bfloat16	18359ac382632db27aed6bdfb998327adc8e791d09dae5e15837cd32d1dc9db6	393	1246241280	82eb3ad6c929b6d843d364e7c00a25e13478a35486afca1955c0b4f9da94dfb1	d917b41fced8abff0c40234f8126ce44c615efb83e92a33713794ef50ba61d58	1272926720	1981808640	21392384	1981808640
DECODE	2	39	[1, 1, 2048]	torch.bfloat16	cfd1babf0d8c47f5f3f6e31965c897387fd42597a9e6c6147690b40d601df9ff	393	1246241280	fea4240b4782aa55306f5132b63ae9ecf283d0e63bf2bb192bcb5cedd59d1435	50225b3f18f86294d4257c3318a8ce1e95cc07b27393d18025b7fb4ae11a55a5	1272928768	1981808640	21394432	1981808640
DECODE	2	40	[1, 1, 2048]	torch.bfloat16	d64f681077f3386caa61cd69283a66e6fdb740541b85877c7b7da90a96696775	393	1246241280	7f66df831b56f40f94e2b64d00bd838ff954931fa687b387bb29cb160736e00b	2760b0d132c969dcc5dc294c91157c5bd9381f87c593660cd25d10b573e16aad	1272930816	1981808640	21396480	1981808640
DECODE	2	41	[1, 1, 2048]	torch.bfloat16	1068854e87612861dd0e7c4681887acbc94abc4024cc4f96505328cc50815b6c	393	1246241280	6bb46f9e39f3e56cf3c3fe8fcd92bd9927be8b183ff97f219ed332cc31acb3e8	f10afad9a2d947a8c89925575e8a4cd3b8d727adcb941c2d948e5df6d70e60cb	1272932864	1981808640	21398528	1981808640
DECODE	2	42	[1, 1, 2048]	torch.bfloat16	639e97e5dc9edbd26419c15ab267214ee3932e43bfec45b4f6915dd5a5077bce	393	1246241280	4d0a602c973970cc25abb10f12b7689458fc446f0f28ba3a022052334e420999	17e3026c2d18395b27178f2c3f91c2b4d3f8a7e8a46865a33436403b0c043396	1272934912	1981808640	21400576	1981808640
DECODE	2	43	[1, 1, 2048]	torch.bfloat16	c5f419376dad9377c043e8df5650cb2e98d28a7db29442a4e06a332be574cbef	393	1246241280	73818d865c8bdf9a2ffa186911d6e1d150a8a76bf87998a45efc127e41e61c1b	6b30615417629441707a2efcc0b183551ba17f661f28f31d50d40dbb18cec30b	1272936960	1981808640	21402624	1981808640
DECODE	2	44	[1, 1, 2048]	torch.bfloat16	4e9addcede12accd7bc1cd8549c0f492c430b72693a7d7322b44c8861201a35e	393	1246241280	634bc4191f2e3d8658a5ee769e270ec32aa1988950149e81cc83211083245ed0	a88d83f8aa604fcd6fc62f8c7bde7eeccc346ea76e80dfb26acc43343d4d09e4	1272939008	1981808640	21404672	1981808640
DECODE	2	45	[1, 1, 2048]	torch.bfloat16	2920772b0e3158ad78772166cc2478f501ea4a1fa86823e5c74b989da7f67da9	393	1246241280	5a9d2c033121b2f2a76691cbb0056aa62c9bfe38ef08b7d86adabd6169d83fac	d4fccca79e40653f739c6579deadd69f504e48a7fc86fbd3dc7788f832ea9c7c	1272941056	1981808640	21406720	1981808640
DECODE	2	46	[1, 1, 2048]	torch.bfloat16	78d25f1989640da81a6e70f85f611a639da4e572a37345572d6ce24877084c56	393	1246241280	8d061df4b78382295091a59eaaff5091e918a093bc0b97f76c9913fb52d91f24	83b24a7a6f595ec550dc1993b03df56ca4ff0bfac4cb7e0ea5b6709b3d433195	1272943104	1981808640	21408768	1981808640
DECODE	2	47	[1, 1, 2048]	torch.bfloat16	b83cf69ff0c4f1ac0072787d338c1e8ba7d89372a33026265627564bf47f3415	393	1246241280	e348f26985d37dd0374189855ee929f10778de006541d2097862c8a9679d96d3	873652e2d2d3347fe6d266ab5a3d5e1d24b2bb8be3f1a5329de18661481422c5	1272945152	1981808640	21410816	1981808640
DECODE	3	0	[1, 1, 2048]	torch.bfloat16	647342a8f0f64c188ac76803c4de4e3a2dc41fec6e7dee1c493f3e2d88658637	393	1246241280	97b319752aeb378b1c67299b280fbf7e316714a57689b013fc815d049af1cee9	41d8170e53937a31eae5f0ca83fdd975aa0bb2f6e57f04316e87a3b84a803af5	1272946688	1981808640	21412352	1981808640
DECODE	3	1	[1, 1, 2048]	torch.bfloat16	0aa0f796ad26ad894800cec0d5832dcfcbab3e92415234b2853fa58b6d295b64	393	1246241280	cd78759c4b547544c608221ae405921c76ee01a692f44304eb9e9c99bb176261	80e5eb8dc026e3b7516b4db107a52bba6ee56a47eb0a9f50f23e08ef86d99c88	1272949248	1981808640	21414912	1981808640
DECODE	3	2	[1, 1, 2048]	torch.bfloat16	f27261be4a7656f22fe6944f27f2ab17eeec2e3acf15f008437d5a8eb537dc73	393	1246241280	788372f8c4ccd13c0a0d66bcf1d7c8a771449f5f0c90ddc8cf3cf0ecf7efb19b	dd2a63d62b4aa01e6bee1b1d793aabc3e5e01f81a5ff5f4c68322497f764ed2f	1272951296	1981808640	21416960	1981808640
DECODE	3	3	[1, 1, 2048]	torch.bfloat16	d44daec2c30cd8591ebed351cfa308f12589f54051752d7eef389ba86d7917e4	393	1246241280	45cced0742603f83086db0e37af5bad8996ddc66640a9bee6d1d6b79d79c9d36	3756ceee819f58b75fc7180133483b121ce5599dfc0e8b2f0c4e22d7c465270d	1272953344	1981808640	21419008	1981808640
DECODE	3	4	[1, 1, 2048]	torch.bfloat16	a3ff0c5c2040a592ad84af8661b229b46a3611b3fd313e427f3e055f1ba3bf1a	393	1246241280	ad349d4210d02f0168a89fc0f6b4371568b5b67d3855c53f9a625b276ea4cfd8	d416935105e10831d53846037ca72f0e3b3a6e6668f782c7de02eb8ec78efe5c	1272955392	1981808640	21421056	1981808640
DECODE	3	5	[1, 1, 2048]	torch.bfloat16	723b6f0c588ff98e56ab3a0c6691a7cb00e8a3b7759159526e3961e9e1fb4f55	393	1246241280	0c33ddfdf379180cf06f6732d2b8a00f265b85b279d9e28101064da49b84a4ab	bd52c908c7c4809c9766d6772dffe879862222e80f7abfb03a2c9cafccb209f1	1272957440	1981808640	21423104	1981808640
DECODE	3	6	[1, 1, 2048]	torch.bfloat16	36e76a394aa6d100761040a8c282aaa74301d0ef836eccceccedf1f41bde9f6e	393	1246241280	8bdcb59ded596625be1a46972af28e5343675f446c087f778c03b62bae3f6592	f6d8fc4e7aae37fc6e036952ab8ede6da4da5b5bed3cc1c9d69b8f04ed738dab	1272959488	1981808640	21425152	1981808640
