capture_modality	target_plan_id	selector_kind	selector_code_sha256	budget	deployment_id	scenario_id	phase	stratum_id	unit_id	run_id	profile_report_id	device	context	stream	correlation_id	launch_ordinal	semantic_key_json	selection_role	selection_reason	estimated_capture_cost_ns	target_status	capture_cap_per_universe	identity_validation_required	p_manifest_sha256	p_catalog_sha256	forbidden_input_confirmation
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S1_PREFILL	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S1	PREFILL	PREFILL|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_2|float16	launch:56a853d1-ef7f-4653-8cd8-cc7defde5689:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_614769:48498	56a853d1-ef7f-4653-8cd8-cc7defde5689	2fdd40f719f04e781724fb2238f390ae4e681ec12471c90fefc12b49ec5b9c46	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_614769	48498	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""PREFILL"", ""shape_bucket"": ""R2_P2_5xP2_2""}"	PROBABILITY	seeded SRSWOR within frozen stratum	12129	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S1_PREFILL	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S1	PREFILL	PREFILL|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_2|float16	launch:56a853d1-ef7f-4653-8cd8-cc7defde5689:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_906869:72009	56a853d1-ef7f-4653-8cd8-cc7defde5689	2fdd40f719f04e781724fb2238f390ae4e681ec12471c90fefc12b49ec5b9c46	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_906869	72009	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""PREFILL"", ""shape_bucket"": ""R2_P2_5xP2_2""}"	PROBABILITY	seeded SRSWOR within frozen stratum	209878	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S1_PREFILL	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S1	PREFILL	PREFILL|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_2|float16	launch:56a853d1-ef7f-4653-8cd8-cc7defde5689:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_909268:72202	56a853d1-ef7f-4653-8cd8-cc7defde5689	2fdd40f719f04e781724fb2238f390ae4e681ec12471c90fefc12b49ec5b9c46	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_909268	72202	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""PREFILL"", ""shape_bucket"": ""R2_P2_5xP2_2""}"	PROBABILITY	seeded SRSWOR within frozen stratum	8769	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S1_PREFILL	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S1	PREFILL	PREFILL|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_2|float16	launch:56a853d1-ef7f-4653-8cd8-cc7defde5689:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_909288:72204	56a853d1-ef7f-4653-8cd8-cc7defde5689	2fdd40f719f04e781724fb2238f390ae4e681ec12471c90fefc12b49ec5b9c46	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_909288	72204	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""PREFILL"", ""shape_bucket"": ""R2_P2_5xP2_2""}"	PROBABILITY	seeded SRSWOR within frozen stratum	1312	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S1_PREFILL	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S1	PREFILL	PREFILL|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_2|float16	launch:56a853d1-ef7f-4653-8cd8-cc7defde5689:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_910161:72276	56a853d1-ef7f-4653-8cd8-cc7defde5689	2fdd40f719f04e781724fb2238f390ae4e681ec12471c90fefc12b49ec5b9c46	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_910161	72276	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""PREFILL"", ""shape_bucket"": ""R2_P2_5xP2_2""}"	PROBABILITY	seeded SRSWOR within frozen stratum	2624	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S1_PREFILL	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S1	PREFILL	PREFILL|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_2|float16	launch:56a853d1-ef7f-4653-8cd8-cc7defde5689:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_910435:72296	56a853d1-ef7f-4653-8cd8-cc7defde5689	2fdd40f719f04e781724fb2238f390ae4e681ec12471c90fefc12b49ec5b9c46	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_910435	72296	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""PREFILL"", ""shape_bucket"": ""R2_P2_5xP2_2""}"	PROBABILITY	seeded SRSWOR within frozen stratum	35619	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S1_PREFILL	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S1	PREFILL	PREFILL|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_2|float16	launch:56a853d1-ef7f-4653-8cd8-cc7defde5689:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_910750:72323	56a853d1-ef7f-4653-8cd8-cc7defde5689	2fdd40f719f04e781724fb2238f390ae4e681ec12471c90fefc12b49ec5b9c46	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_910750	72323	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""PREFILL"", ""shape_bucket"": ""R2_P2_5xP2_2""}"	PROBABILITY	seeded SRSWOR within frozen stratum	2400	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S1_PREFILL	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S1	PREFILL	PREFILL|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_2|float16	launch:56a853d1-ef7f-4653-8cd8-cc7defde5689:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_913241:72524	56a853d1-ef7f-4653-8cd8-cc7defde5689	2fdd40f719f04e781724fb2238f390ae4e681ec12471c90fefc12b49ec5b9c46	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_913241	72524	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""PREFILL"", ""shape_bucket"": ""R2_P2_5xP2_2""}"	PROBABILITY	seeded SRSWOR within frozen stratum	5057	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S2_DECODE	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S2	DECODE	DECODE|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	launch:0db40447-a201-452d-a48d-be8116d71aee:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1064886:84108	0db40447-a201-452d-a48d-be8116d71aee	dcb315a50725bbb0f051a9d4a3d58cefe261cb7621de27157c823333140b5201	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_1064886	84108	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""DECODE"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	PROBABILITY	seeded SRSWOR within frozen stratum	1856	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S2_DECODE	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S2	DECODE	DECODE|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	launch:0db40447-a201-452d-a48d-be8116d71aee:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1527089:120995	0db40447-a201-452d-a48d-be8116d71aee	dcb315a50725bbb0f051a9d4a3d58cefe261cb7621de27157c823333140b5201	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_1527089	120995	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""DECODE"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	PROBABILITY	seeded SRSWOR within frozen stratum	1312	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S2_DECODE	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S2	DECODE	DECODE|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	launch:0db40447-a201-452d-a48d-be8116d71aee:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1683177:133560	0db40447-a201-452d-a48d-be8116d71aee	dcb315a50725bbb0f051a9d4a3d58cefe261cb7621de27157c823333140b5201	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_1683177	133560	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""DECODE"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	PROBABILITY	seeded SRSWOR within frozen stratum	1632	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S2_DECODE	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S2	DECODE	DECODE|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	launch:0db40447-a201-452d-a48d-be8116d71aee:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1805047:143369	0db40447-a201-452d-a48d-be8116d71aee	dcb315a50725bbb0f051a9d4a3d58cefe261cb7621de27157c823333140b5201	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_1805047	143369	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""DECODE"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	PROBABILITY	seeded SRSWOR within frozen stratum	161731	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S2_DECODE	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S2	DECODE	DECODE|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	launch:0db40447-a201-452d-a48d-be8116d71aee:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_2062271:163757	0db40447-a201-452d-a48d-be8116d71aee	dcb315a50725bbb0f051a9d4a3d58cefe261cb7621de27157c823333140b5201	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_2062271	163757	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""DECODE"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	PROBABILITY	seeded SRSWOR within frozen stratum	2880	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S2_DECODE	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S2	DECODE	DECODE|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	launch:0db40447-a201-452d-a48d-be8116d71aee:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_2179985:173235	0db40447-a201-452d-a48d-be8116d71aee	dcb315a50725bbb0f051a9d4a3d58cefe261cb7621de27157c823333140b5201	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_2179985	173235	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""DECODE"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	PROBABILITY	seeded SRSWOR within frozen stratum	1312	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S2_DECODE	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S2	DECODE	DECODE|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	launch:0db40447-a201-452d-a48d-be8116d71aee:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_2200872:174918	0db40447-a201-452d-a48d-be8116d71aee	dcb315a50725bbb0f051a9d4a3d58cefe261cb7621de27157c823333140b5201	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_2200872	174918	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""DECODE"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	PROBABILITY	seeded SRSWOR within frozen stratum	1152	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S2_DECODE	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S2	DECODE	DECODE|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	launch:0db40447-a201-452d-a48d-be8116d71aee:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_2364822:188112	0db40447-a201-452d-a48d-be8116d71aee	dcb315a50725bbb0f051a9d4a3d58cefe261cb7621de27157c823333140b5201	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_2364822	188112	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""DECODE"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	PROBABILITY	seeded SRSWOR within frozen stratum	1824	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S2_DECODE	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S2	DECODE	DECODE|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	launch:0db40447-a201-452d-a48d-be8116d71aee:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_2458469:195334	0db40447-a201-452d-a48d-be8116d71aee	dcb315a50725bbb0f051a9d4a3d58cefe261cb7621de27157c823333140b5201	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_2458469	195334	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""DECODE"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	PROBABILITY	seeded SRSWOR within frozen stratum	1248	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S2_DECODE	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S2	DECODE	DECODE|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	launch:0db40447-a201-452d-a48d-be8116d71aee:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_2529878:201086	0db40447-a201-452d-a48d-be8116d71aee	dcb315a50725bbb0f051a9d4a3d58cefe261cb7621de27157c823333140b5201	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_2529878	201086	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""DECODE"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	PROBABILITY	seeded SRSWOR within frozen stratum	1312	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
NVBIT	C16_V2_R_B48_c16_qwen25_7b_awq_S2_DECODE	SELECTOR_R	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	48	c16_qwen25_7b_awq	S2	DECODE	DECODE|UNKNOWN_OPERATOR|AUTOAWQ_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	launch:0db40447-a201-452d-a48d-be8116d71aee:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_2536971:201656	0db40447-a201-452d-a48d-be8116d71aee	dcb315a50725bbb0f051a9d4a3d58cefe261cb7621de27157c823333140b5201	cuda:0	CUDA_CONTEXT_1	CUDA_STREAM_7	CUDA_CORRELATION_2536971	201656	"{""dtype_key"": ""float16"", ""implementation_key"": ""AUTOAWQ_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""DECODE"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	PROBABILITY	seeded SRSWOR within frozen stratum	1696	REQUEST_ONLY_FROZEN_PRIMARY_SELECTOR_R_NO_OUTCOME_CONSUMED	48	TRUE_REPORT_SCOPED_COMPOSITE_KEY	8cdf2836df12f32cf117a035d5df90e826a74f5119d876f234c29c8fbe34a5dc	08945621f63a86eb67cec28cc031c45403af483f4320428cb922699c095f82f5	NO_NCU_NVBIT_TRACE_COUNTER_SPEEDUP_MISS_OR_OUTCOME_READ
