plan_id	phase	stratum_id	object_class	address_domain	page_bucket_bytes	sampled_units	sample_observed_unique_pages	population_union_estimate	line_observation	method	status	evidence_tier
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1	decode1|NORM|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	KV_CACHE	MODELED_SIMVA	65536	1	1	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1	decode1|NORM|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	UNKNOWN	MODELED_SIMVA	65536	1	1	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1	decode1|OTHER_COMPUTE|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	WEIGHT	MODELED_SIMVA	65536	13	0	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1	decode1|OTHER_COMPUTE|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	KV_CACHE	MODELED_SIMVA	65536	13	6	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1	decode1|OTHER_COMPUTE|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	UNKNOWN	MODELED_SIMVA	65536	13	4	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1	decode1|UNRESOLVED|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	WEIGHT	MODELED_SIMVA	65536	1	0	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1	decode1|UNRESOLVED|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	KV_CACHE	MODELED_SIMVA	65536	1	0	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1	decode1|UNRESOLVED|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	UNKNOWN	MODELED_SIMVA	65536	1	2	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|ATTENTION_CORE|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	WEIGHT	MODELED_SIMVA	65536	1	0	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|ATTENTION_CORE|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	KV_CACHE	MODELED_SIMVA	65536	1	0	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|ATTENTION_CORE|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	UNKNOWN	MODELED_SIMVA	65536	1	36	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|ATTENTION_PROJECTION|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	WEIGHT	MODELED_SIMVA	65536	2	41	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|ATTENTION_PROJECTION|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	KV_CACHE	MODELED_SIMVA	65536	2	2	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|ATTENTION_PROJECTION|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	UNKNOWN	MODELED_SIMVA	65536	2	75	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|EMBEDDING_OUTPUT|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	WEIGHT	MODELED_SIMVA	65536	2	8016	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|EMBEDDING_OUTPUT|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	KV_CACHE	MODELED_SIMVA	65536	2	0	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|EMBEDDING_OUTPUT|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	UNKNOWN	MODELED_SIMVA	65536	2	2071	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|FFN_MLP|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	WEIGHT	MODELED_SIMVA	65536	3	387	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|FFN_MLP|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	KV_CACHE	MODELED_SIMVA	65536	3	0	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|FFN_MLP|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	UNKNOWN	MODELED_SIMVA	65536	3	66	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|NORM|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	WEIGHT	MODELED_SIMVA	65536	1	1	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|NORM|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	KV_CACHE	MODELED_SIMVA	65536	1	0	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|NORM|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	UNKNOWN	MODELED_SIMVA	65536	1	64	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|OTHER_COMPUTE|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	WEIGHT	MODELED_SIMVA	65536	14	0	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|OTHER_COMPUTE|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	KV_CACHE	MODELED_SIMVA	65536	14	20	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|OTHER_COMPUTE|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	UNKNOWN	MODELED_SIMVA	65536	14	188	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|UNRESOLVED|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	WEIGHT	MODELED_SIMVA	65536	1	0	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|UNRESOLVED|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	KV_CACHE	MODELED_SIMVA	65536	1	0	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B24_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|UNRESOLVED|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	UNKNOWN	MODELED_SIMVA	65536	1	2	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1	decode1|ATTENTION_CORE|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	WEIGHT	MODELED_SIMVA	65536	1	0	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1	decode1|ATTENTION_CORE|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	KV_CACHE	MODELED_SIMVA	65536	1	3	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1	decode1|ATTENTION_CORE|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	UNKNOWN	MODELED_SIMVA	65536	1	20	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1	decode1|ATTENTION_PROJECTION|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	WEIGHT	MODELED_SIMVA	65536	4	83	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1	decode1|ATTENTION_PROJECTION|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	KV_CACHE	MODELED_SIMVA	65536	4	0	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1	decode1|ATTENTION_PROJECTION|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	UNKNOWN	MODELED_SIMVA	65536	4	7	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1	decode1|EMBEDDING_OUTPUT|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	WEIGHT	MODELED_SIMVA	65536	2	8016	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1	decode1|EMBEDDING_OUTPUT|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	KV_CACHE	MODELED_SIMVA	65536	2	5	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1	decode1|EMBEDDING_OUTPUT|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	UNKNOWN	MODELED_SIMVA	65536	2	35	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1	decode1|FFN_MLP|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	WEIGHT	MODELED_SIMVA	65536	10	1287	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1	decode1|FFN_MLP|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	KV_CACHE	MODELED_SIMVA	65536	10	3	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1	decode1|FFN_MLP|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	UNKNOWN	MODELED_SIMVA	65536	10	7	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1	decode1|NORM|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	WEIGHT	MODELED_SIMVA	65536	2	2	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1	decode1|NORM|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	KV_CACHE	MODELED_SIMVA	65536	2	1	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1	decode1|NORM|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	UNKNOWN	MODELED_SIMVA	65536	2	3	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1	decode1|OTHER_COMPUTE|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	WEIGHT	MODELED_SIMVA	65536	28	0	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1	decode1|OTHER_COMPUTE|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	KV_CACHE	MODELED_SIMVA	65536	28	15	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1	decode1|OTHER_COMPUTE|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	UNKNOWN	MODELED_SIMVA	65536	28	18	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1	decode1|UNRESOLVED|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	WEIGHT	MODELED_SIMVA	65536	1	0	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1	decode1|UNRESOLVED|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	KV_CACHE	MODELED_SIMVA	65536	1	0	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_decode1	decode1	decode1|UNRESOLVED|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	UNKNOWN	MODELED_SIMVA	65536	1	2	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|ATTENTION_CORE|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	WEIGHT	MODELED_SIMVA	65536	1	0	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|ATTENTION_CORE|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	KV_CACHE	MODELED_SIMVA	65536	1	2	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|ATTENTION_CORE|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	UNKNOWN	MODELED_SIMVA	65536	1	34	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|ATTENTION_PROJECTION|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	WEIGHT	MODELED_SIMVA	65536	5	69	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
C16_V2_R_B48_C12_C13_HISTORICAL_ORACLE_Llama32_1B_FROZEN_prefill	prefill	prefill|ATTENTION_PROJECTION|HISTORICAL_ORACLE_UNKNOWN_IMPLEMENTATION|SHAPE_NONNUMERIC_3ff3de5e512a|HISTORICAL_ORACLE_UNKNOWN_DTYPE	KV_CACHE	MODELED_SIMVA	65536	5	2	NA	NA	SAMPLE_OBSERVED_SET_NOT_Ns_OVER_ns	STRUCTURAL_ONLY	RETROSPECTIVE_SIMULATOR
