plan_id	selector_kind	selector_version	selector_code_sha256	universe_id	deployment_id	scenario_id	phase	stratum_id	N_s	n_s	unit_id	launch_ordinal	semantic_key_json	selection_role	selection_reason	inclusion_probability	design_weight	design_confidence	seed	random_audit	estimated_capture_cost_ns	capture_cost_basis	evidence_tier	plan_status	split_role	source_cohort
C16_V2_R_B12_c16_llama32_1b_frozen_compatible_S2_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	C16_SELECTOR_V2_R_PROBABILITY_M_MEDOID	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	c16_llama32_1b_frozen_compatible|S2|FULL_FORWARD_UNATTRIBUTED	c16_llama32_1b_frozen_compatible	S2	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|TRANSFORMERS_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	1	1	launch:2a4c3b95-7357-432d-ad17-e95709752be8:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_359638:23300	23300	"{""dtype_key"": ""float16"", ""implementation_key"": ""TRANSFORMERS_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	CERTAINTY	PHASE_DURATION_GE_1_PERCENT	1	1	CERTAINTY_SELF_REPRESENTING	NA	FALSE	14326718	native_census_duration_ns	NATIVE_PROFILED	FROZEN_READY	TUNING	TRAIN_TUNE
C16_V2_R_B12_c16_llama32_1b_frozen_compatible_S2_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	C16_SELECTOR_V2_R_PROBABILITY_M_MEDOID	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	c16_llama32_1b_frozen_compatible|S2|FULL_FORWARD_UNATTRIBUTED	c16_llama32_1b_frozen_compatible	S2	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|TRANSFORMERS_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	1972	7	launch:2a4c3b95-7357-432d-ad17-e95709752be8:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_702830:45802	45802	"{""dtype_key"": ""float16"", ""implementation_key"": ""TRANSFORMERS_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	PROBABILITY	seeded SRSWOR within frozen stratum	0.00354969574037	281.714285714	DESIGN_BASED	16031	FALSE	1535	native_census_duration_ns	NATIVE_PROFILED	FROZEN_READY	TUNING	TRAIN_TUNE
C16_V2_R_B12_c16_llama32_1b_frozen_compatible_S2_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	C16_SELECTOR_V2_R_PROBABILITY_M_MEDOID	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	c16_llama32_1b_frozen_compatible|S2|FULL_FORWARD_UNATTRIBUTED	c16_llama32_1b_frozen_compatible	S2	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|TRANSFORMERS_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	1	1	launch:2a4c3b95-7357-432d-ad17-e95709752be8:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_704979:45940	45940	"{""dtype_key"": ""float16"", ""implementation_key"": ""TRANSFORMERS_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	CERTAINTY	PHASE_DURATION_GE_1_PERCENT	1	1	CERTAINTY_SELF_REPRESENTING	NA	FALSE	14323805	native_census_duration_ns	NATIVE_PROFILED	FROZEN_READY	TUNING	TRAIN_TUNE
C16_V2_R_B24_c16_llama32_1b_frozen_compatible_S2_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	C16_SELECTOR_V2_R_PROBABILITY_M_MEDOID	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	c16_llama32_1b_frozen_compatible|S2|FULL_FORWARD_UNATTRIBUTED	c16_llama32_1b_frozen_compatible	S2	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|TRANSFORMERS_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	1972	19	launch:2a4c3b95-7357-432d-ad17-e95709752be8:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1042974:68108	68108	"{""dtype_key"": ""float16"", ""implementation_key"": ""TRANSFORMERS_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	PROBABILITY	seeded SRSWOR within frozen stratum	0.00963488843813	103.789473684	DESIGN_BASED	16031	FALSE	8703	native_census_duration_ns	NATIVE_PROFILED	FROZEN_READY	TUNING	TRAIN_TUNE
C16_V2_R_B24_c16_llama32_1b_frozen_compatible_S2_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	C16_SELECTOR_V2_R_PROBABILITY_M_MEDOID	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	c16_llama32_1b_frozen_compatible|S2|FULL_FORWARD_UNATTRIBUTED	c16_llama32_1b_frozen_compatible	S2	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|TRANSFORMERS_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	1972	19	launch:2a4c3b95-7357-432d-ad17-e95709752be8:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1044255:68191	68191	"{""dtype_key"": ""float16"", ""implementation_key"": ""TRANSFORMERS_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	PROBABILITY	seeded SRSWOR within frozen stratum	0.00963488843813	103.789473684	DESIGN_BASED	16031	FALSE	5696	native_census_duration_ns	NATIVE_PROFILED	FROZEN_READY	TUNING	TRAIN_TUNE
C16_V2_R_B24_c16_llama32_1b_frozen_compatible_S2_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	C16_SELECTOR_V2_R_PROBABILITY_M_MEDOID	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	c16_llama32_1b_frozen_compatible|S2|FULL_FORWARD_UNATTRIBUTED	c16_llama32_1b_frozen_compatible	S2	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|TRANSFORMERS_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	1972	19	launch:2a4c3b95-7357-432d-ad17-e95709752be8:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1045263:68255	68255	"{""dtype_key"": ""float16"", ""implementation_key"": ""TRANSFORMERS_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	PROBABILITY	seeded SRSWOR within frozen stratum	0.00963488843813	103.789473684	DESIGN_BASED	16031	FALSE	1664	native_census_duration_ns	NATIVE_PROFILED	FROZEN_READY	TUNING	TRAIN_TUNE
C16_V2_R_B24_c16_llama32_1b_frozen_compatible_S2_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	C16_SELECTOR_V2_R_PROBABILITY_M_MEDOID	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	c16_llama32_1b_frozen_compatible|S2|FULL_FORWARD_UNATTRIBUTED	c16_llama32_1b_frozen_compatible	S2	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|TRANSFORMERS_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	1972	19	launch:2a4c3b95-7357-432d-ad17-e95709752be8:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1045638:68278	68278	"{""dtype_key"": ""float16"", ""implementation_key"": ""TRANSFORMERS_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	PROBABILITY	seeded SRSWOR within frozen stratum	0.00963488843813	103.789473684	DESIGN_BASED	16031	FALSE	33118	native_census_duration_ns	NATIVE_PROFILED	FROZEN_READY	TUNING	TRAIN_TUNE
C16_V2_R_B24_c16_llama32_1b_frozen_compatible_S2_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	C16_SELECTOR_V2_R_PROBABILITY_M_MEDOID	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	c16_llama32_1b_frozen_compatible|S2|FULL_FORWARD_UNATTRIBUTED	c16_llama32_1b_frozen_compatible	S2	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|TRANSFORMERS_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	1972	19	launch:2a4c3b95-7357-432d-ad17-e95709752be8:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1045747:68286	68286	"{""dtype_key"": ""float16"", ""implementation_key"": ""TRANSFORMERS_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	PROBABILITY	seeded SRSWOR within frozen stratum	0.00963488843813	103.789473684	DESIGN_BASED	16031	FALSE	1003405	native_census_duration_ns	NATIVE_PROFILED	FROZEN_READY	TUNING	TRAIN_TUNE
C16_V2_R_B24_c16_llama32_1b_frozen_compatible_S2_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	C16_SELECTOR_V2_R_PROBABILITY_M_MEDOID	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	c16_llama32_1b_frozen_compatible|S2|FULL_FORWARD_UNATTRIBUTED	c16_llama32_1b_frozen_compatible	S2	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|TRANSFORMERS_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	1972	19	launch:2a4c3b95-7357-432d-ad17-e95709752be8:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1046305:68322	68322	"{""dtype_key"": ""float16"", ""implementation_key"": ""TRANSFORMERS_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	PROBABILITY	seeded SRSWOR within frozen stratum	0.00963488843813	103.789473684	DESIGN_BASED	16031	FALSE	1568	native_census_duration_ns	NATIVE_PROFILED	FROZEN_READY	TUNING	TRAIN_TUNE
C16_V2_R_B24_c16_llama32_1b_frozen_compatible_S2_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	C16_SELECTOR_V2_R_PROBABILITY_M_MEDOID	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	c16_llama32_1b_frozen_compatible|S2|FULL_FORWARD_UNATTRIBUTED	c16_llama32_1b_frozen_compatible	S2	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|TRANSFORMERS_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	1972	19	launch:2a4c3b95-7357-432d-ad17-e95709752be8:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1046907:68360	68360	"{""dtype_key"": ""float16"", ""implementation_key"": ""TRANSFORMERS_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	PROBABILITY	seeded SRSWOR within frozen stratum	0.00963488843813	103.789473684	DESIGN_BASED	16031	FALSE	23870	native_census_duration_ns	NATIVE_PROFILED	FROZEN_READY	TUNING	TRAIN_TUNE
C16_V2_R_B24_c16_llama32_1b_frozen_compatible_S2_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	C16_SELECTOR_V2_R_PROBABILITY_M_MEDOID	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	c16_llama32_1b_frozen_compatible|S2|FULL_FORWARD_UNATTRIBUTED	c16_llama32_1b_frozen_compatible	S2	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|TRANSFORMERS_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	1972	19	launch:2a4c3b95-7357-432d-ad17-e95709752be8:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1049425:68523	68523	"{""dtype_key"": ""float16"", ""implementation_key"": ""TRANSFORMERS_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	PROBABILITY	seeded SRSWOR within frozen stratum	0.00963488843813	103.789473684	DESIGN_BASED	16031	TRUE	38655	native_census_duration_ns	NATIVE_PROFILED	FROZEN_READY	TUNING	TRAIN_TUNE
C16_V2_R_B24_c16_llama32_1b_frozen_compatible_S2_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	C16_SELECTOR_V2_R_PROBABILITY_M_MEDOID	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	c16_llama32_1b_frozen_compatible|S2|FULL_FORWARD_UNATTRIBUTED	c16_llama32_1b_frozen_compatible	S2	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|TRANSFORMERS_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	1	1	launch:2a4c3b95-7357-432d-ad17-e95709752be8:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1050320:68580	68580	"{""dtype_key"": ""float16"", ""implementation_key"": ""TRANSFORMERS_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	CERTAINTY	PHASE_DURATION_GE_1_PERCENT	1	1	CERTAINTY_SELF_REPRESENTING	NA	FALSE	14318878	native_census_duration_ns	NATIVE_PROFILED	FROZEN_READY	TUNING	TRAIN_TUNE
C16_V2_R_B24_c16_llama32_1b_frozen_compatible_S2_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	C16_SELECTOR_V2_R_PROBABILITY_M_MEDOID	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	c16_llama32_1b_frozen_compatible|S2|FULL_FORWARD_UNATTRIBUTED	c16_llama32_1b_frozen_compatible	S2	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|TRANSFORMERS_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	1972	19	launch:2a4c3b95-7357-432d-ad17-e95709752be8:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1389844:90846	90846	"{""dtype_key"": ""float16"", ""implementation_key"": ""TRANSFORMERS_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	PROBABILITY	seeded SRSWOR within frozen stratum	0.00963488843813	103.789473684	DESIGN_BASED	16031	FALSE	1001164	native_census_duration_ns	NATIVE_PROFILED	FROZEN_READY	TUNING	TRAIN_TUNE
C16_V2_R_B24_c16_llama32_1b_frozen_compatible_S2_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	C16_SELECTOR_V2_R_PROBABILITY_M_MEDOID	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	c16_llama32_1b_frozen_compatible|S2|FULL_FORWARD_UNATTRIBUTED	c16_llama32_1b_frozen_compatible	S2	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|TRANSFORMERS_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	1972	19	launch:2a4c3b95-7357-432d-ad17-e95709752be8:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1390990:90919	90919	"{""dtype_key"": ""float16"", ""implementation_key"": ""TRANSFORMERS_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	PROBABILITY	seeded SRSWOR within frozen stratum	0.00963488843813	103.789473684	DESIGN_BASED	16031	FALSE	41502	native_census_duration_ns	NATIVE_PROFILED	FROZEN_READY	TUNING	TRAIN_TUNE
C16_V2_R_B24_c16_llama32_1b_frozen_compatible_S2_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	C16_SELECTOR_V2_R_PROBABILITY_M_MEDOID	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	c16_llama32_1b_frozen_compatible|S2|FULL_FORWARD_UNATTRIBUTED	c16_llama32_1b_frozen_compatible	S2	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|TRANSFORMERS_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	1972	19	launch:2a4c3b95-7357-432d-ad17-e95709752be8:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1391128:90928	90928	"{""dtype_key"": ""float16"", ""implementation_key"": ""TRANSFORMERS_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	PROBABILITY	seeded SRSWOR within frozen stratum	0.00963488843813	103.789473684	DESIGN_BASED	16031	TRUE	1002764	native_census_duration_ns	NATIVE_PROFILED	FROZEN_READY	TUNING	TRAIN_TUNE
C16_V2_R_B24_c16_llama32_1b_frozen_compatible_S2_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	C16_SELECTOR_V2_R_PROBABILITY_M_MEDOID	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	c16_llama32_1b_frozen_compatible|S2|FULL_FORWARD_UNATTRIBUTED	c16_llama32_1b_frozen_compatible	S2	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|TRANSFORMERS_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	1972	19	launch:2a4c3b95-7357-432d-ad17-e95709752be8:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1391415:90947	90947	"{""dtype_key"": ""float16"", ""implementation_key"": ""TRANSFORMERS_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	PROBABILITY	seeded SRSWOR within frozen stratum	0.00963488843813	103.789473684	DESIGN_BASED	16031	FALSE	32767	native_census_duration_ns	NATIVE_PROFILED	FROZEN_READY	TUNING	TRAIN_TUNE
C16_V2_R_B24_c16_llama32_1b_frozen_compatible_S2_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	C16_SELECTOR_V2_R_PROBABILITY_M_MEDOID	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	c16_llama32_1b_frozen_compatible|S2|FULL_FORWARD_UNATTRIBUTED	c16_llama32_1b_frozen_compatible	S2	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|TRANSFORMERS_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	1	1	launch:2a4c3b95-7357-432d-ad17-e95709752be8:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_1395661:91220	91220	"{""dtype_key"": ""float16"", ""implementation_key"": ""TRANSFORMERS_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	CERTAINTY	PHASE_DURATION_GE_1_PERCENT	1	1	CERTAINTY_SELF_REPRESENTING	NA	FALSE	14319424	native_census_duration_ns	NATIVE_PROFILED	FROZEN_READY	TUNING	TRAIN_TUNE
C16_V2_R_B24_c16_llama32_1b_frozen_compatible_S2_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	C16_SELECTOR_V2_R_PROBABILITY_M_MEDOID	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	c16_llama32_1b_frozen_compatible|S2|FULL_FORWARD_UNATTRIBUTED	c16_llama32_1b_frozen_compatible	S2	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|TRANSFORMERS_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	1	1	launch:2a4c3b95-7357-432d-ad17-e95709752be8:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_14291:660	660	"{""dtype_key"": ""float16"", ""implementation_key"": ""TRANSFORMERS_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	CERTAINTY	PHASE_DURATION_GE_1_PERCENT	1	1	CERTAINTY_SELF_REPRESENTING	NA	FALSE	15694678	native_census_duration_ns	NATIVE_PROFILED	FROZEN_READY	TUNING	TRAIN_TUNE
C16_V2_R_B24_c16_llama32_1b_frozen_compatible_S2_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	C16_SELECTOR_V2_R_PROBABILITY_M_MEDOID	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	c16_llama32_1b_frozen_compatible|S2|FULL_FORWARD_UNATTRIBUTED	c16_llama32_1b_frozen_compatible	S2	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|TRANSFORMERS_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	1972	19	launch:2a4c3b95-7357-432d-ad17-e95709752be8:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_355994:23065	23065	"{""dtype_key"": ""float16"", ""implementation_key"": ""TRANSFORMERS_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	PROBABILITY	seeded SRSWOR within frozen stratum	0.00963488843813	103.789473684	DESIGN_BASED	16031	FALSE	38463	native_census_duration_ns	NATIVE_PROFILED	FROZEN_READY	TUNING	TRAIN_TUNE
C16_V2_R_B24_c16_llama32_1b_frozen_compatible_S2_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	C16_SELECTOR_V2_R_PROBABILITY_M_MEDOID	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	c16_llama32_1b_frozen_compatible|S2|FULL_FORWARD_UNATTRIBUTED	c16_llama32_1b_frozen_compatible	S2	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|TRANSFORMERS_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	1972	19	launch:2a4c3b95-7357-432d-ad17-e95709752be8:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_357937:23192	23192	"{""dtype_key"": ""float16"", ""implementation_key"": ""TRANSFORMERS_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	PROBABILITY	seeded SRSWOR within frozen stratum	0.00963488843813	103.789473684	DESIGN_BASED	16031	FALSE	8095	native_census_duration_ns	NATIVE_PROFILED	FROZEN_READY	TUNING	TRAIN_TUNE
C16_V2_R_B24_c16_llama32_1b_frozen_compatible_S2_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	C16_SELECTOR_V2_R_PROBABILITY_M_MEDOID	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	c16_llama32_1b_frozen_compatible|S2|FULL_FORWARD_UNATTRIBUTED	c16_llama32_1b_frozen_compatible	S2	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|TRANSFORMERS_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	1	1	launch:2a4c3b95-7357-432d-ad17-e95709752be8:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_359638:23300	23300	"{""dtype_key"": ""float16"", ""implementation_key"": ""TRANSFORMERS_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	CERTAINTY	PHASE_DURATION_GE_1_PERCENT	1	1	CERTAINTY_SELF_REPRESENTING	NA	FALSE	14326718	native_census_duration_ns	NATIVE_PROFILED	FROZEN_READY	TUNING	TRAIN_TUNE
C16_V2_R_B24_c16_llama32_1b_frozen_compatible_S2_FULL_FORWARD_UNATTRIBUTED	SELECTOR_R	C16_SELECTOR_V2_R_PROBABILITY_M_MEDOID	acb30e322de5f77a8fb33c5d63666e23c9c0c8097322e9736e1038510af8c301	c16_llama32_1b_frozen_compatible|S2|FULL_FORWARD_UNATTRIBUTED	c16_llama32_1b_frozen_compatible	S2	FULL_FORWARD_UNATTRIBUTED	FULL_FORWARD_UNATTRIBUTED|UNKNOWN_OPERATOR|TRANSFORMERS_CAUSAL_LM_EAGER|R2_P2_5xP2_1|float16	1972	19	launch:2a4c3b95-7357-432d-ad17-e95709752be8:cuda:0:CUDA_CONTEXT_1:CUDA_STREAM_7:CUDA_CORRELATION_698245:45507	45507	"{""dtype_key"": ""float16"", ""implementation_key"": ""TRANSFORMERS_CAUSAL_LM_EAGER"", ""operator_class"": ""UNKNOWN_OPERATOR"", ""phase"": ""FULL_FORWARD_UNATTRIBUTED"", ""shape_bucket"": ""R2_P2_5xP2_1""}"	PROBABILITY	seeded SRSWOR within frozen stratum	0.00963488843813	103.789473684	DESIGN_BASED	16031	FALSE	32478	native_census_duration_ns	NATIVE_PROFILED	FROZEN_READY	TUNING	TRAIN_TUNE
