layer_id	expert_id	tensor_bytes
20	57	9437184
20	58	9437184
20	59	9437184
20	6	9437184
20	60	9437184
20	61	9437184
20	62	9437184
20	63	9437184
20	64	9437184
20	65	9437184
20	66	9437184
20	67	9437184
20	68	9437184
20	69	9437184
20	7	9437184
20	70	9437184
20	71	9437184
20	72	9437184
20	73	9437184
20	74	9437184
20	75	9437184
20	76	9437184
20	77	9437184
20	78	9437184
20	79	9437184
20	8	9437184
20	80	9437184
20	81	9437184
20	82	9437184
20	83	9437184
20	84	9437184
20	85	9437184
20	86	9437184
20	87	9437184
20	88	9437184
20	89	9437184
20	9	9437184
20	90	9437184
20	91	9437184
20	92	9437184
20	93	9437184
20	94	9437184
20	95	9437184
20	96	9437184
20	97	9437184
20	98	9437184
20	99	9437184
21	0	9437184
21	1	9437184
21	10	9437184
21	100	9437184
21	101	9437184
21	102	9437184
21	103	9437184
21	104	9437184
21	105	9437184
21	106	9437184
21	107	9437184
21	108	9437184
21	109	9437184
21	11	9437184
21	110	9437184
21	111	9437184
21	112	9437184
21	113	9437184
21	114	9437184
21	115	9437184
21	116	9437184
21	117	9437184
21	118	9437184
21	119	9437184
21	12	9437184
21	120	9437184
21	121	9437184
21	122	9437184
21	123	9437184
21	124	9437184
21	125	9437184
21	126	9437184
21	127	9437184
21	13	9437184
21	14	9437184
21	15	9437184
21	16	9437184
21	17	9437184
21	18	9437184
21	19	9437184
21	2	9437184
21	20	9437184
21	21	9437184
21	22	9437184
21	23	9437184
21	24	9437184
21	25	9437184
21	26	9437184
21	27	9437184
21	28	9437184
21	29	9437184
21	3	9437184
21	30	9437184
21	31	9437184
21	32	9437184
21	33	9437184
21	34	9437184
21	35	9437184
21	36	9437184
21	37	9437184
21	38	9437184
21	39	9437184
21	4	9437184
21	40	9437184
21	41	9437184
21	42	9437184
21	43	9437184
21	44	9437184
21	45	9437184
21	46	9437184
21	47	9437184
21	48	9437184
21	49	9437184
21	5	9437184
21	50	9437184
21	51	9437184
21	52	9437184
21	53	9437184
21	54	9437184
21	55	9437184
21	56	9437184
21	57	9437184
21	58	9437184
21	59	9437184
21	6	9437184
21	60	9437184
21	61	9437184
21	62	9437184
21	63	9437184
21	64	9437184
21	65	9437184
21	66	9437184
21	67	9437184
21	68	9437184
21	69	9437184
21	7	9437184
21	70	9437184
21	71	9437184
21	72	9437184
21	73	9437184
21	74	9437184
21	75	9437184
21	76	9437184
21	77	9437184
21	78	9437184
21	79	9437184
21	8	9437184
21	80	9437184
21	81	9437184
21	82	9437184
21	83	9437184
21	84	9437184
21	85	9437184
21	86	9437184
21	87	9437184
21	88	9437184
21	89	9437184
21	9	9437184
21	90	9437184
21	91	9437184
21	92	9437184
21	93	9437184
21	94	9437184
21	95	9437184
21	96	9437184
21	97	9437184
21	98	9437184
21	99	9437184
22	0	9437184
22	1	9437184
22	10	9437184
22	100	9437184
22	101	9437184
22	102	9437184
22	103	9437184
22	104	9437184
22	105	9437184
22	106	9437184
22	107	9437184
22	108	9437184
22	109	9437184
22	11	9437184
22	110	9437184
22	111	9437184
22	112	9437184
22	113	9437184
22	114	9437184
22	115	9437184
22	116	9437184
22	117	9437184
22	118	9437184
22	119	9437184
22	12	9437184
22	120	9437184
22	121	9437184
22	122	9437184
22	123	9437184
22	124	9437184
22	125	9437184
22	126	9437184
22	127	9437184
22	13	9437184
22	14	9437184
22	15	9437184
22	16	9437184
22	17	9437184
22	18	9437184
22	19	9437184
22	2	9437184
22	20	9437184
22	21	9437184
22	22	9437184
22	23	9437184
22	24	9437184
22	25	9437184
22	26	9437184
22	27	9437184
22	28	9437184
22	29	9437184
22	3	9437184
22	30	9437184
22	31	9437184
22	32	9437184
22	33	9437184
22	34	9437184
22	35	9437184
22	36	9437184
22	37	9437184
22	38	9437184
22	39	9437184
22	4	9437184
22	40	9437184
22	41	9437184
22	42	9437184
22	43	9437184
22	44	9437184
22	45	9437184
22	46	9437184
22	47	9437184
22	48	9437184
22	49	9437184
22	5	9437184
22	50	9437184
22	51	9437184
22	52	9437184
22	53	9437184
22	54	9437184
22	55	9437184
22	56	9437184
22	57	9437184
22	58	9437184
22	59	9437184
22	6	9437184
22	60	9437184
22	61	9437184
22	62	9437184
22	63	9437184
22	64	9437184
22	65	9437184
22	66	9437184
22	67	9437184
22	68	9437184
22	69	9437184
22	7	9437184
22	70	9437184
22	71	9437184
22	72	9437184
22	73	9437184
22	74	9437184
22	75	9437184
22	76	9437184
22	77	9437184
22	78	9437184
22	79	9437184
22	8	9437184
22	80	9437184
22	81	9437184
22	82	9437184
22	83	9437184
22	84	9437184
22	85	9437184
22	86	9437184
22	87	9437184
22	88	9437184
22	89	9437184
22	9	9437184
22	90	9437184
22	91	9437184
22	92	9437184
22	93	9437184
22	94	9437184
22	95	9437184
22	96	9437184
22	97	9437184
22	98	9437184
22	99	9437184
23	0	9437184
23	1	9437184
23	10	9437184
23	100	9437184
23	101	9437184
23	102	9437184
23	103	9437184
23	104	9437184
23	105	9437184
23	106	9437184
23	107	9437184
23	108	9437184
23	109	9437184
23	11	9437184
23	110	9437184
23	111	9437184
23	112	9437184
23	113	9437184
23	114	9437184
23	115	9437184
23	116	9437184
23	117	9437184
23	118	9437184
23	119	9437184
23	12	9437184
23	120	9437184
23	121	9437184
23	122	9437184
23	123	9437184
23	124	9437184
23	125	9437184
23	126	9437184
23	127	9437184
23	13	9437184
23	14	9437184
23	15	9437184
23	16	9437184
23	17	9437184
23	18	9437184
23	19	9437184
23	2	9437184
23	20	9437184
23	21	9437184
23	22	9437184
23	23	9437184
23	24	9437184
23	25	9437184
23	26	9437184
23	27	9437184
23	28	9437184
23	29	9437184
23	3	9437184
23	30	9437184
23	31	9437184
23	32	9437184
23	33	9437184
23	34	9437184
23	35	9437184
23	36	9437184
23	37	9437184
23	38	9437184
23	39	9437184
23	4	9437184
23	40	9437184
23	41	9437184
23	42	9437184
23	43	9437184
23	44	9437184
23	45	9437184
23	46	9437184
23	47	9437184
23	48	9437184
23	49	9437184
23	5	9437184
23	50	9437184
23	51	9437184
23	52	9437184
23	53	9437184
23	54	9437184
23	55	9437184
23	56	9437184
23	57	9437184
23	58	9437184
23	59	9437184
23	6	9437184
23	60	9437184
23	61	9437184
23	62	9437184
23	63	9437184
23	64	9437184
23	65	9437184
23	66	9437184
23	67	9437184
23	68	9437184
23	69	9437184
23	7	9437184
23	70	9437184
23	71	9437184
23	72	9437184
23	73	9437184
23	74	9437184
23	75	9437184
23	76	9437184
23	77	9437184
23	78	9437184
23	79	9437184
23	8	9437184
23	80	9437184
23	81	9437184
23	82	9437184
23	83	9437184
23	84	9437184
23	85	9437184
23	86	9437184
23	87	9437184
23	88	9437184
23	89	9437184
23	9	9437184
23	90	9437184
23	91	9437184
23	92	9437184
23	93	9437184
23	94	9437184
23	95	9437184
23	96	9437184
23	97	9437184
23	98	9437184
23	99	9437184
24	0	9437184
24	1	9437184
24	10	9437184
24	100	9437184
24	101	9437184
24	102	9437184
24	103	9437184
24	104	9437184
24	105	9437184
24	106	9437184
24	107	9437184
24	108	9437184
24	109	9437184
24	11	9437184
24	110	9437184
24	111	9437184
24	112	9437184
24	113	9437184
24	114	9437184
24	115	9437184
24	116	9437184
24	117	9437184
24	118	9437184
24	119	9437184
24	12	9437184
24	120	9437184
24	121	9437184
24	122	9437184
24	123	9437184
24	124	9437184
24	125	9437184
24	126	9437184
24	127	9437184
24	13	9437184
24	14	9437184
24	15	9437184
24	16	9437184
24	17	9437184
24	18	9437184
24	19	9437184
24	2	9437184
24	20	9437184
24	21	9437184
24	22	9437184
24	23	9437184
24	24	9437184
24	25	9437184
24	26	9437184
24	27	9437184
24	28	9437184
24	29	9437184
24	3	9437184
24	30	9437184
24	31	9437184
24	32	9437184
24	33	9437184
24	34	9437184
24	35	9437184
24	36	9437184
24	37	9437184
24	38	9437184
24	39	9437184
24	4	9437184
24	40	9437184
24	41	9437184
24	42	9437184
24	43	9437184
24	44	9437184
24	45	9437184
24	46	9437184
24	47	9437184
24	48	9437184
24	49	9437184
24	5	9437184
24	50	9437184
24	51	9437184
24	52	9437184
24	53	9437184
24	54	9437184
24	55	9437184
24	56	9437184
24	57	9437184
24	58	9437184
24	59	9437184
24	6	9437184
24	60	9437184
24	61	9437184
24	62	9437184
24	63	9437184
24	64	9437184
24	65	9437184
24	66	9437184
24	67	9437184
24	68	9437184
24	69	9437184
24	7	9437184
24	70	9437184
24	71	9437184
24	72	9437184
24	73	9437184
24	74	9437184
24	75	9437184
24	76	9437184
24	77	9437184
24	78	9437184
24	79	9437184
24	8	9437184
24	80	9437184
24	81	9437184
24	82	9437184
24	83	9437184
24	84	9437184
24	85	9437184
24	86	9437184
24	87	9437184
24	88	9437184
24	89	9437184
24	9	9437184
24	90	9437184
24	91	9437184
24	92	9437184
24	93	9437184
24	94	9437184
24	95	9437184
24	96	9437184
24	97	9437184
24	98	9437184
24	99	9437184
25	0	9437184
25	1	9437184
25	10	9437184
25	100	9437184
25	101	9437184
25	102	9437184
25	103	9437184
25	104	9437184
25	105	9437184
25	106	9437184
25	107	9437184
25	108	9437184
25	109	9437184
25	11	9437184
25	110	9437184
25	111	9437184
25	112	9437184
25	113	9437184
25	114	9437184
25	115	9437184
25	116	9437184
25	117	9437184
25	118	9437184
25	119	9437184
25	12	9437184
25	120	9437184
25	121	9437184
25	122	9437184
25	123	9437184
25	124	9437184
25	125	9437184
25	126	9437184
25	127	9437184
25	13	9437184
25	14	9437184
25	15	9437184
25	16	9437184
25	17	9437184
25	18	9437184
25	19	9437184
25	2	9437184
25	20	9437184
25	21	9437184
25	22	9437184
25	23	9437184
25	24	9437184
25	25	9437184
25	26	9437184
25	27	9437184
25	28	9437184
25	29	9437184
25	3	9437184
25	30	9437184
25	31	9437184
25	32	9437184
25	33	9437184
25	34	9437184
25	35	9437184
25	36	9437184
25	37	9437184
25	38	9437184
25	39	9437184
25	4	9437184
25	40	9437184
25	41	9437184
25	42	9437184
25	43	9437184
25	44	9437184
25	45	9437184
25	46	9437184
25	47	9437184
25	48	9437184
25	49	9437184
25	5	9437184
25	50	9437184
25	51	9437184
25	52	9437184
25	53	9437184
25	54	9437184
25	55	9437184
25	56	9437184
25	57	9437184
25	58	9437184
25	59	9437184
25	6	9437184
25	60	9437184
25	61	9437184
25	62	9437184
25	63	9437184
25	64	9437184
25	65	9437184
25	66	9437184
25	67	9437184
25	68	9437184
25	69	9437184
25	7	9437184
25	70	9437184
25	71	9437184
25	72	9437184
25	73	9437184
25	74	9437184
25	75	9437184
25	76	9437184
25	77	9437184
25	78	9437184
25	79	9437184
25	8	9437184
25	80	9437184
25	81	9437184
25	82	9437184
25	83	9437184
25	84	9437184
25	85	9437184
25	86	9437184
25	87	9437184
25	88	9437184
25	89	9437184
25	9	9437184
25	90	9437184
25	91	9437184
25	92	9437184
25	93	9437184
25	94	9437184
25	95	9437184
25	96	9437184
25	97	9437184
25	98	9437184
25	99	9437184
26	0	9437184
26	1	9437184
26	10	9437184
26	100	9437184
26	101	9437184
26	102	9437184
26	103	9437184
26	104	9437184
26	105	9437184
26	106	9437184
26	107	9437184
26	108	9437184
26	109	9437184
26	11	9437184
26	110	9437184
26	111	9437184
26	112	9437184
26	113	9437184
26	114	9437184
26	115	9437184
26	116	9437184
26	117	9437184
26	118	9437184
26	119	9437184
26	12	9437184
26	120	9437184
26	121	9437184
26	122	9437184
26	123	9437184
26	124	9437184
26	125	9437184
26	126	9437184
26	127	9437184
26	13	9437184
26	14	9437184
26	15	9437184
26	16	9437184
26	17	9437184
26	18	9437184
26	19	9437184
26	2	9437184
26	20	9437184
26	21	9437184
26	22	9437184
26	23	9437184
26	24	9437184
26	25	9437184
26	26	9437184
26	27	9437184
26	28	9437184
26	29	9437184
26	3	9437184
26	30	9437184
26	31	9437184
26	32	9437184
26	33	9437184
26	34	9437184
26	35	9437184
26	36	9437184
26	37	9437184
26	38	9437184
26	39	9437184
26	4	9437184
26	40	9437184
26	41	9437184
26	42	9437184
26	43	9437184
26	44	9437184
26	45	9437184
26	46	9437184
26	47	9437184
26	48	9437184
26	49	9437184
26	5	9437184
26	50	9437184
26	51	9437184
26	52	9437184
26	53	9437184
26	54	9437184
26	55	9437184
26	56	9437184
26	57	9437184
26	58	9437184
26	59	9437184
26	6	9437184
26	60	9437184
26	61	9437184
26	62	9437184
26	63	9437184
26	64	9437184
26	65	9437184
26	66	9437184
26	67	9437184
26	68	9437184
26	69	9437184
26	7	9437184
26	70	9437184
26	71	9437184
26	72	9437184
26	73	9437184
26	74	9437184
26	75	9437184
26	76	9437184
26	77	9437184
26	78	9437184
26	79	9437184
26	8	9437184
26	80	9437184
26	81	9437184
26	82	9437184
26	83	9437184
26	84	9437184
26	85	9437184
26	86	9437184
26	87	9437184
26	88	9437184
26	89	9437184
26	9	9437184
26	90	9437184
26	91	9437184
26	92	9437184
26	93	9437184
26	94	9437184
26	95	9437184
26	96	9437184
26	97	9437184
26	98	9437184
26	99	9437184
27	0	9437184
27	1	9437184
27	10	9437184
27	100	9437184
27	101	9437184
27	102	9437184
27	103	9437184
27	104	9437184
27	105	9437184
27	106	9437184
27	107	9437184
27	108	9437184
27	109	9437184
27	11	9437184
27	110	9437184
27	111	9437184
27	112	9437184
27	113	9437184
27	114	9437184
27	115	9437184
27	116	9437184
27	117	9437184
27	118	9437184
27	119	9437184
27	12	9437184
27	120	9437184
27	121	9437184
27	122	9437184
27	123	9437184
27	124	9437184
27	125	9437184
27	126	9437184
27	127	9437184
27	13	9437184
27	14	9437184
27	15	9437184
27	16	9437184
27	17	9437184
27	18	9437184
27	19	9437184
27	2	9437184
27	20	9437184
27	21	9437184
27	22	9437184
27	23	9437184
27	24	9437184
27	25	9437184
27	26	9437184
27	27	9437184
27	28	9437184
27	29	9437184
27	3	9437184
27	30	9437184
27	31	9437184
27	32	9437184
27	33	9437184
27	34	9437184
27	35	9437184
27	36	9437184
27	37	9437184
27	38	9437184
27	39	9437184
27	4	9437184
27	40	9437184
27	41	9437184
27	42	9437184
27	43	9437184
27	44	9437184
27	45	9437184
27	46	9437184
27	47	9437184
27	48	9437184
27	49	9437184
27	5	9437184
27	50	9437184
27	51	9437184
27	52	9437184
27	53	9437184
27	54	9437184
27	55	9437184
27	56	9437184
27	57	9437184
27	58	9437184
27	59	9437184
27	6	9437184
27	60	9437184
27	61	9437184
27	62	9437184
27	63	9437184
27	64	9437184
27	65	9437184
27	66	9437184
27	67	9437184
27	68	9437184
27	69	9437184
27	7	9437184
27	70	9437184
27	71	9437184
27	72	9437184
27	73	9437184
27	74	9437184
27	75	9437184
27	76	9437184
27	77	9437184
27	78	9437184
27	79	9437184
27	8	9437184
27	80	9437184
27	81	9437184
27	82	9437184
27	83	9437184
27	84	9437184
27	85	9437184
27	86	9437184
27	87	9437184
27	88	9437184
27	89	9437184
27	9	9437184
27	90	9437184
27	91	9437184
27	92	9437184
27	93	9437184
27	94	9437184
27	95	9437184
27	96	9437184
27	97	9437184
27	98	9437184
27	99	9437184
28	0	9437184
28	1	9437184
28	10	9437184
28	100	9437184
28	101	9437184
28	102	9437184
28	103	9437184
28	104	9437184
28	105	9437184
28	106	9437184
28	107	9437184
28	108	9437184
28	109	9437184
28	11	9437184
28	110	9437184
28	111	9437184
28	112	9437184
28	113	9437184
28	114	9437184
28	115	9437184
28	116	9437184
28	117	9437184
28	118	9437184
28	119	9437184
28	12	9437184
28	120	9437184
28	121	9437184
28	122	9437184
28	123	9437184
28	124	9437184
28	125	9437184
28	126	9437184
28	127	9437184
28	13	9437184
28	14	9437184
28	15	9437184
28	16	9437184
28	17	9437184
28	18	9437184
28	19	9437184
28	2	9437184
28	20	9437184
28	21	9437184
28	22	9437184
28	23	9437184
28	24	9437184
28	25	9437184
28	26	9437184
28	27	9437184
28	28	9437184
28	29	9437184
28	3	9437184
28	30	9437184
28	31	9437184
28	32	9437184
28	33	9437184
28	34	9437184
28	35	9437184
28	36	9437184
28	37	9437184
28	38	9437184
28	39	9437184
28	4	9437184
28	40	9437184
28	41	9437184
28	42	9437184
28	43	9437184
28	44	9437184
28	45	9437184
28	46	9437184
28	47	9437184
28	48	9437184
28	49	9437184
28	5	9437184
28	50	9437184
28	51	9437184
28	52	9437184
28	53	9437184
28	54	9437184
28	55	9437184
28	56	9437184
28	57	9437184
28	58	9437184
28	59	9437184
28	6	9437184
28	60	9437184
28	61	9437184
28	62	9437184
28	63	9437184
28	64	9437184
28	65	9437184
28	66	9437184
28	67	9437184
28	68	9437184
28	69	9437184
28	7	9437184
28	70	9437184
28	71	9437184
28	72	9437184
28	73	9437184
28	74	9437184
28	75	9437184
28	76	9437184
28	77	9437184
28	78	9437184
28	79	9437184
28	8	9437184
28	80	9437184
28	81	9437184
28	82	9437184
28	83	9437184
28	84	9437184
28	85	9437184
28	86	9437184
28	87	9437184
28	88	9437184
28	89	9437184
28	9	9437184
28	90	9437184
28	91	9437184
28	92	9437184
28	93	9437184
28	94	9437184
28	95	9437184
28	96	9437184
28	97	9437184
28	98	9437184
28	99	9437184
29	0	9437184
29	1	9437184
29	10	9437184
29	100	9437184
29	101	9437184
29	102	9437184
29	103	9437184
29	104	9437184
29	105	9437184
29	106	9437184
29	107	9437184
29	108	9437184
29	109	9437184
29	11	9437184
29	110	9437184
29	111	9437184
29	112	9437184
29	113	9437184
29	114	9437184
29	115	9437184
29	116	9437184
29	117	9437184
29	118	9437184
29	119	9437184
29	12	9437184
29	120	9437184
29	121	9437184
29	122	9437184
29	123	9437184
29	124	9437184
29	125	9437184
29	126	9437184
29	127	9437184
29	13	9437184
29	14	9437184
29	15	9437184
29	16	9437184
29	17	9437184
29	18	9437184
29	19	9437184
29	2	9437184
29	20	9437184
29	21	9437184
29	22	9437184
29	23	9437184
29	24	9437184
29	25	9437184
29	26	9437184
29	27	9437184
29	28	9437184
29	29	9437184
29	3	9437184
29	30	9437184
29	31	9437184
29	32	9437184
29	33	9437184
29	34	9437184
29	35	9437184
29	36	9437184
29	37	9437184
29	38	9437184
29	39	9437184
29	4	9437184
29	40	9437184
29	41	9437184
29	42	9437184
29	43	9437184
29	44	9437184
29	45	9437184
29	46	9437184
29	47	9437184
29	48	9437184
29	49	9437184
29	5	9437184
29	50	9437184
29	51	9437184
29	52	9437184
29	53	9437184
29	54	9437184
29	55	9437184
29	56	9437184
29	57	9437184
29	58	9437184
29	59	9437184
29	6	9437184
29	60	9437184
29	61	9437184
29	62	9437184
29	63	9437184
29	64	9437184
29	65	9437184
29	66	9437184
29	67	9437184
29	68	9437184
29	69	9437184
29	7	9437184
29	70	9437184
29	71	9437184
29	72	9437184
29	73	9437184
29	74	9437184
29	75	9437184
29	76	9437184
29	77	9437184
29	78	9437184
29	79	9437184
29	8	9437184
29	80	9437184
29	81	9437184
29	82	9437184
29	83	9437184
29	84	9437184
29	85	9437184
29	86	9437184
29	87	9437184
29	88	9437184
29	89	9437184
29	9	9437184
29	90	9437184
29	91	9437184
29	92	9437184
29	93	9437184
29	94	9437184
29	95	9437184
29	96	9437184
29	97	9437184
29	98	9437184
29	99	9437184
3	0	9437184
3	1	9437184
3	10	9437184
3	100	9437184
3	101	9437184
3	102	9437184
3	103	9437184
3	104	9437184
3	105	9437184
3	106	9437184
3	107	9437184
3	108	9437184
3	109	9437184
3	11	9437184
3	110	9437184
3	111	9437184
3	112	9437184
3	113	9437184
3	114	9437184
3	115	9437184
3	116	9437184
3	117	9437184
3	118	9437184
3	119	9437184
3	12	9437184
3	120	9437184
3	121	9437184
3	122	9437184
3	123	9437184
3	124	9437184
3	125	9437184
3	126	9437184
3	127	9437184
3	13	9437184
3	14	9437184
3	15	9437184
3	16	9437184
3	17	9437184
3	18	9437184
3	19	9437184
3	2	9437184
3	20	9437184
3	21	9437184
3	22	9437184
3	23	9437184
3	24	9437184
3	25	9437184
3	26	9437184
3	27	9437184
3	28	9437184
3	29	9437184
3	3	9437184
3	30	9437184
3	31	9437184
3	32	9437184
3	33	9437184
3	34	9437184
3	35	9437184
3	36	9437184
3	37	9437184
3	38	9437184
3	39	9437184
3	4	9437184
3	40	9437184
3	41	9437184
3	42	9437184
3	43	9437184
3	44	9437184
3	45	9437184
3	46	9437184
3	47	9437184
3	48	9437184
3	49	9437184
3	5	9437184
3	50	9437184
3	51	9437184
3	52	9437184
3	53	9437184
3	54	9437184
3	55	9437184
3	56	9437184
3	57	9437184
3	58	9437184
3	59	9437184
3	6	9437184
3	60	9437184
3	61	9437184
3	62	9437184
3	63	9437184
3	64	9437184
3	65	9437184
3	66	9437184
3	67	9437184
3	68	9437184
3	69	9437184
3	7	9437184
3	70	9437184
3	71	9437184
3	72	9437184
3	73	9437184
3	74	9437184
3	75	9437184
3	76	9437184
3	77	9437184
3	78	9437184
3	79	9437184
3	8	9437184
3	80	9437184
3	81	9437184
3	82	9437184
3	83	9437184
3	84	9437184
3	85	9437184
3	86	9437184
3	87	9437184
3	88	9437184
3	89	9437184
3	9	9437184
3	90	9437184
3	91	9437184
3	92	9437184
3	93	9437184
3	94	9437184
3	95	9437184
3	96	9437184
3	97	9437184
3	98	9437184
3	99	9437184
30	0	9437184
30	1	9437184
30	10	9437184
30	100	9437184
30	101	9437184
30	102	9437184
30	103	9437184
30	104	9437184
30	105	9437184
30	106	9437184
30	107	9437184
30	108	9437184
30	109	9437184
30	11	9437184
30	110	9437184
30	111	9437184
30	112	9437184
30	113	9437184
30	114	9437184
30	115	9437184
30	116	9437184
30	117	9437184
30	118	9437184
30	119	9437184
30	12	9437184
30	120	9437184
30	121	9437184
30	122	9437184
30	123	9437184
30	124	9437184
30	125	9437184
30	126	9437184
30	127	9437184
30	13	9437184
30	14	9437184
30	15	9437184
30	16	9437184
30	17	9437184
30	18	9437184
30	19	9437184
30	2	9437184
30	20	9437184
30	21	9437184
30	22	9437184
30	23	9437184
30	24	9437184
30	25	9437184
30	26	9437184
30	27	9437184
30	28	9437184
30	29	9437184
30	3	9437184
30	30	9437184
30	31	9437184
30	32	9437184
30	33	9437184
30	34	9437184
30	35	9437184
30	36	9437184
30	37	9437184
30	38	9437184
30	39	9437184
30	4	9437184
30	40	9437184
30	41	9437184
30	42	9437184
30	43	9437184
30	44	9437184
30	45	9437184
30	46	9437184
30	47	9437184
30	48	9437184
30	49	9437184
30	5	9437184
30	50	9437184
30	51	9437184
30	52	9437184
30	53	9437184
30	54	9437184
30	55	9437184
30	56	9437184
30	57	9437184
30	58	9437184
30	59	9437184
30	6	9437184
30	60	9437184
30	61	9437184
30	62	9437184
30	63	9437184
30	64	9437184
30	65	9437184
30	66	9437184
30	67	9437184
30	68	9437184
30	69	9437184
30	7	9437184
30	70	9437184
30	71	9437184
30	72	9437184
30	73	9437184
30	74	9437184
30	75	9437184
30	76	9437184
30	77	9437184
30	78	9437184
30	79	9437184
30	8	9437184
30	80	9437184
30	81	9437184
30	82	9437184
30	83	9437184
30	84	9437184
30	85	9437184
30	86	9437184
30	87	9437184
30	88	9437184
30	89	9437184
30	9	9437184
30	90	9437184
30	91	9437184
30	92	9437184
30	93	9437184
30	94	9437184
30	95	9437184
30	96	9437184
30	97	9437184
30	98	9437184
30	99	9437184
31	0	9437184
31	1	9437184
31	10	9437184
31	100	9437184
31	101	9437184
31	102	9437184
31	103	9437184
31	104	9437184
31	105	9437184
31	106	9437184
31	107	9437184
31	108	9437184
31	109	9437184
31	11	9437184
31	110	9437184
31	111	9437184
31	112	9437184
31	113	9437184
31	114	9437184
31	115	9437184
31	116	9437184
31	117	9437184
31	118	9437184
31	119	9437184
31	12	9437184
31	120	9437184
31	121	9437184
31	122	9437184
31	123	9437184
31	124	9437184
31	125	9437184
31	126	9437184
31	127	9437184
31	13	9437184
31	14	9437184
31	15	9437184
31	16	9437184
31	17	9437184
31	18	9437184
31	19	9437184
31	2	9437184
31	20	9437184
31	21	9437184
31	22	9437184
31	23	9437184
31	24	9437184
31	25	9437184
31	26	9437184
31	27	9437184
31	28	9437184
31	29	9437184
31	3	9437184
31	30	9437184
31	31	9437184
31	32	9437184
31	33	9437184
31	34	9437184
31	35	9437184
31	36	9437184
31	37	9437184
31	38	9437184
31	39	9437184
31	4	9437184
31	40	9437184
31	41	9437184
31	42	9437184
31	43	9437184
31	44	9437184
31	45	9437184
31	46	9437184
31	47	9437184
31	48	9437184
31	49	9437184
31	5	9437184
31	50	9437184
31	51	9437184
31	52	9437184
31	53	9437184
31	54	9437184
31	55	9437184
31	56	9437184
31	57	9437184
31	58	9437184
31	59	9437184
31	6	9437184
31	60	9437184
31	61	9437184
31	62	9437184
31	63	9437184
31	64	9437184
31	65	9437184
31	66	9437184
31	67	9437184
31	68	9437184
31	69	9437184
31	7	9437184
31	70	9437184
31	71	9437184
31	72	9437184
31	73	9437184
31	74	9437184
31	75	9437184
31	76	9437184
31	77	9437184
31	78	9437184
31	79	9437184
31	8	9437184
31	80	9437184
31	81	9437184
31	82	9437184
31	83	9437184
31	84	9437184
31	85	9437184
31	86	9437184
31	87	9437184
31	88	9437184
31	89	9437184
31	9	9437184
31	90	9437184
31	91	9437184
31	92	9437184
31	93	9437184
31	94	9437184
31	95	9437184
31	96	9437184
31	97	9437184
31	98	9437184
31	99	9437184
32	0	9437184
32	1	9437184
32	10	9437184
32	100	9437184
32	101	9437184
32	102	9437184
32	103	9437184
32	104	9437184
32	105	9437184
32	106	9437184
32	107	9437184
32	108	9437184
32	109	9437184
32	11	9437184
32	110	9437184
32	111	9437184
32	112	9437184
32	113	9437184
32	114	9437184
32	115	9437184
32	116	9437184
32	117	9437184
32	118	9437184
32	119	9437184
32	12	9437184
32	120	9437184
32	121	9437184
32	122	9437184
32	123	9437184
32	124	9437184
32	125	9437184
32	126	9437184
32	127	9437184
32	13	9437184
32	14	9437184
32	15	9437184
32	16	9437184
32	17	9437184
32	18	9437184
32	19	9437184
32	2	9437184
32	20	9437184
32	21	9437184
32	22	9437184
32	23	9437184
32	24	9437184
32	25	9437184
32	26	9437184
32	27	9437184
32	28	9437184
32	29	9437184
32	3	9437184
32	30	9437184
32	31	9437184
32	32	9437184
32	33	9437184
32	34	9437184
32	35	9437184
32	36	9437184
32	37	9437184
32	38	9437184
32	39	9437184
32	4	9437184
32	40	9437184
32	41	9437184
32	42	9437184
32	43	9437184
32	44	9437184
32	45	9437184
32	46	9437184
32	47	9437184
32	48	9437184
32	49	9437184
32	5	9437184
32	50	9437184
32	51	9437184
32	52	9437184
32	53	9437184
32	54	9437184
32	55	9437184
32	56	9437184
32	57	9437184
32	58	9437184
32	59	9437184
32	6	9437184
32	60	9437184
32	61	9437184
32	62	9437184
32	63	9437184
32	64	9437184
32	65	9437184
32	66	9437184
32	67	9437184
32	68	9437184
32	69	9437184
32	7	9437184
32	70	9437184
32	71	9437184
32	72	9437184
32	73	9437184
32	74	9437184
32	75	9437184
32	76	9437184
32	77	9437184
32	78	9437184
32	79	9437184
32	8	9437184
32	80	9437184
32	81	9437184
32	82	9437184
32	83	9437184
32	84	9437184
32	85	9437184
32	86	9437184
32	87	9437184
32	88	9437184
32	89	9437184
32	9	9437184
32	90	9437184
32	91	9437184
32	92	9437184
32	93	9437184
32	94	9437184
32	95	9437184
32	96	9437184
32	97	9437184
32	98	9437184
32	99	9437184
33	0	9437184
33	1	9437184
33	10	9437184
33	100	9437184
33	101	9437184
33	102	9437184
33	103	9437184
33	104	9437184
33	105	9437184
33	106	9437184
33	107	9437184
33	108	9437184
33	109	9437184
33	11	9437184
33	110	9437184
33	111	9437184
33	112	9437184
33	113	9437184
33	114	9437184
33	115	9437184
33	116	9437184
33	117	9437184
33	118	9437184
33	119	9437184
33	12	9437184
33	120	9437184
33	121	9437184
33	122	9437184
33	123	9437184
33	124	9437184
33	125	9437184
33	126	9437184
33	127	9437184
33	13	9437184
33	14	9437184
33	15	9437184
