nvbit_static_index	vector_ordinal	instruction_offset	opcode	memory_space	is_load	is_store	has_mref	sass	function_full_name	function_mangled_name	function_address	libtorch_cuda_sha256
209	209	3344	R2P	NONE	0	0	0	R2P PR, R0.B1, 0x78 ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
210	210	3360	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT	GLOBAL_TO_SHARED	1	1	1	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT [R129+UR4+0x2000], [R138.64], P3 ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
211	211	3376	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT	GLOBAL_TO_SHARED	1	1	1	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT [R129+UR4+0x2800], [R140.64], P4 ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
212	212	3392	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT	GLOBAL_TO_SHARED	1	1	1	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT [R129+UR4+0x3000], [R142.64], P5 ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
213	213	3408	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT	GLOBAL_TO_SHARED	1	1	1	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT [R129+UR4+0x3800], [R144.64], P6 ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
214	214	3424	R2P	NONE	0	0	0	R2P PR, R0.B2, 0x78 ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
215	215	3440	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT	GLOBAL_TO_SHARED	1	1	1	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT [R162+UR6], [R22.64], P3 ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
216	216	3456	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT	GLOBAL_TO_SHARED	1	1	1	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT [R162+UR6+0x800], [R148.64], P4 ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
217	217	3472	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT	GLOBAL_TO_SHARED	1	1	1	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT [R162+UR6+0x1000], [R150.64], P5 ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
218	218	3488	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT	GLOBAL_TO_SHARED	1	1	1	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT [R162+UR6+0x1800], [R152.64], P6 ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
219	219	3504	R2P	NONE	0	0	0	R2P PR, R0.B3, 0x78 ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
220	220	3520	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT	GLOBAL_TO_SHARED	1	1	1	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT [R162+UR6+0x2000], [R154.64], P3 ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
221	221	3536	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT	GLOBAL_TO_SHARED	1	1	1	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT [R162+UR6+0x2800], [R156.64], P4 ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
222	222	3552	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT	GLOBAL_TO_SHARED	1	1	1	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT [R162+UR6+0x3000], [R158.64], P5 ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
223	223	3568	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT	GLOBAL_TO_SHARED	1	1	1	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT [R162+UR6+0x3800], [R160.64], P6 ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
224	224	3584	LDGDEPBAR	NONE	0	0	0	LDGDEPBAR ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
225	225	3600	UIADD3	NONE	0	0	0	@UP1 UIADD3 UR4, UR4, 0x8000, URZ ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
226	226	3616	UMOV	NONE	0	0	0	@!UP1 UMOV UR4, URZ ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
227	227	3632	UISETP.LT.AND	NONE	0	0	0	UISETP.LT.AND UP1, UPT, UR4, 0x10000, UPT ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
228	228	3648	UMOV	NONE	0	0	0	UMOV UR6, UR4 ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
229	229	3664	ISETP.GT.AND	NONE	0	0	0	ISETP.GT.AND P0, PT, R172, R1, PT ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
230	230	3680	IADD3	NONE	0	0	0	IADD3 R172, R172, -R1, RZ ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
231	231	3696	IADD3	NONE	0	0	0	IADD3 R19, R19, 0x1, RZ ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
232	232	3712	IADD3	NONE	0	0	0	IADD3 R132, P2, R130, c[0x0][0x178], RZ ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
233	233	3728	IADD3.X	NONE	0	0	0	IADD3.X R133, R131, c[0x0][0x17c], RZ, P2, !PT ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
234	234	3744	IADD3	NONE	0	0	0	IADD3 R134, P2, R132, c[0x0][0x178], RZ ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
235	235	3760	IADD3.X	NONE	0	0	0	IADD3.X R135, R133, c[0x0][0x17c], RZ, P2, !PT ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
236	236	3776	IADD3	NONE	0	0	0	IADD3 R136, P2, R134, c[0x0][0x178], RZ ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
237	237	3792	IADD3.X	NONE	0	0	0	IADD3.X R137, R135, c[0x0][0x17c], RZ, P2, !PT ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
238	238	3808	IADD3	NONE	0	0	0	IADD3 R138, P2, R136, c[0x0][0x178], RZ ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
239	239	3824	IADD3.X	NONE	0	0	0	IADD3.X R139, R137, c[0x0][0x17c], RZ, P2, !PT ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
240	240	3840	IADD3	NONE	0	0	0	IADD3 R140, P2, R138, c[0x0][0x178], RZ ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
241	241	3856	IADD3.X	NONE	0	0	0	IADD3.X R141, R139, c[0x0][0x17c], RZ, P2, !PT ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
242	242	3872	IADD3	NONE	0	0	0	IADD3 R142, P2, R140, c[0x0][0x178], RZ ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
243	243	3888	IADD3.X	NONE	0	0	0	IADD3.X R143, R141, c[0x0][0x17c], RZ, P2, !PT ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
244	244	3904	IADD3	NONE	0	0	0	IADD3 R144, P2, R142, c[0x0][0x178], RZ ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
245	245	3920	IADD3.X	NONE	0	0	0	IADD3.X R145, R143, c[0x0][0x17c], RZ, P2, !PT ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
246	246	3936	IADD3	NONE	0	0	0	IADD3 R148, P2, R146, c[0x0][0x180], RZ ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
247	247	3952	IADD3.X	NONE	0	0	0	IADD3.X R149, R147, c[0x0][0x184], RZ, P2, !PT ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
248	248	3968	IADD3	NONE	0	0	0	IADD3 R150, P2, R148, c[0x0][0x180], RZ ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
249	249	3984	IADD3.X	NONE	0	0	0	IADD3.X R151, R149, c[0x0][0x184], RZ, P2, !PT ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
250	250	4000	IADD3	NONE	0	0	0	IADD3 R152, P2, R150, c[0x0][0x180], RZ ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
251	251	4016	IADD3.X	NONE	0	0	0	IADD3.X R153, R151, c[0x0][0x184], RZ, P2, !PT ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
252	252	4032	IADD3	NONE	0	0	0	IADD3 R154, P2, R152, c[0x0][0x180], RZ ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
253	253	4048	IADD3.X	NONE	0	0	0	IADD3.X R155, R153, c[0x0][0x184], RZ, P2, !PT ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
254	254	4064	IADD3	NONE	0	0	0	IADD3 R156, P2, R154, c[0x0][0x180], RZ ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
255	255	4080	IADD3.X	NONE	0	0	0	IADD3.X R157, R155, c[0x0][0x184], RZ, P2, !PT ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
256	256	4096	IADD3	NONE	0	0	0	IADD3 R158, P2, R156, c[0x0][0x180], RZ ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
257	257	4112	IADD3.X	NONE	0	0	0	IADD3.X R159, R157, c[0x0][0x184], RZ, P2, !PT ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
258	258	4128	IADD3	NONE	0	0	0	IADD3 R160, P2, R158, c[0x0][0x180], RZ ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
259	259	4144	IADD3.X	NONE	0	0	0	IADD3.X R161, R159, c[0x0][0x184], RZ, P2, !PT ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
260	260	4160	MOV	NONE	0	0	0	@!P0 MOV R171, RZ ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
261	261	4176	R2P	NONE	0	0	0	R2P PR, R171, 0x78 ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
262	262	4192	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT	GLOBAL_TO_SHARED	1	1	1	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT [R129+UR4], [R130.64], P3 ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
263	263	4208	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT	GLOBAL_TO_SHARED	1	1	1	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT [R129+UR4+0x800], [R132.64], P4 ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
264	264	4224	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT	GLOBAL_TO_SHARED	1	1	1	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT [R129+UR4+0x1000], [R134.64], P5 ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
265	265	4240	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT	GLOBAL_TO_SHARED	1	1	1	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT [R129+UR4+0x1800], [R136.64], P6 ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
266	266	4256	R2P	NONE	0	0	0	R2P PR, R171.B1, 0x78 ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
267	267	4272	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT	GLOBAL_TO_SHARED	1	1	1	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT [R129+UR4+0x2000], [R138.64], P3 ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
268	268	4288	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT	GLOBAL_TO_SHARED	1	1	1	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT [R129+UR4+0x2800], [R140.64], P4 ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
269	269	4304	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT	GLOBAL_TO_SHARED	1	1	1	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT [R129+UR4+0x3000], [R142.64], P5 ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
270	270	4320	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT	GLOBAL_TO_SHARED	1	1	1	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT [R129+UR4+0x3800], [R144.64], P6 ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
271	271	4336	R2P	NONE	0	0	0	R2P PR, R171.B2, 0x78 ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
272	272	4352	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT	GLOBAL_TO_SHARED	1	1	1	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT [R162+UR6], [R146.64], P3 ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
273	273	4368	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT	GLOBAL_TO_SHARED	1	1	1	LDGSTS.E.BYPASS.LTC128B.128.CONSTANT [R162+UR6+0x800], [R148.64], P4 ;	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	ampere_bf16_s16816gemm_bf16_128x128_ldg8_f2f_stages_64x3_tn	0x74cd8bbd5600	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a
