block_dataport_blocked,block_dataport_eligible,block_dataport_episodes,block_dataport_ratio,block_dataport_requests,block_missq_blocked,block_missq_eligible,block_missq_episodes,block_missq_ratio,block_missq_requests,block_mshr_merge_blocked,block_mshr_merge_eligible,block_mshr_merge_episodes,block_mshr_merge_ratio,block_mshr_merge_requests,block_mshr_new_blocked,block_mshr_new_eligible,block_mshr_new_episodes,block_mshr_new_ratio,block_mshr_new_requests,block_respq_blocked,block_respq_eligible,block_respq_episodes,block_respq_ratio,block_respq_requests,block_set_blocked,block_set_eligible,block_set_episodes,block_set_ratio,block_set_requests,data_port_busy_ratio,draml2q_avg,end_l2_cycle,fill_blocked,fill_eligible,fill_episodes,fill_port_busy_ratio,fill_ratio,fill_requests,l2dramq_avg,merge_depth_max,missq_avg,missq_wb_avg,mshr_avg,mshr_max,mshr_target_avg,reserved_avg,reserved_max,samples,schema_version,slice,start_l2_cycle,wb_bytes,wb_generated,window
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,88,0,0.0,0,0,256,0,0.0,0,0.0,0.0,6258,0,168,0,0.0,0.0,0,8.926926,1,0.0,0.0,27.942017,102,27.942017,8.092931,33,1259,L2CHARV1,42,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,43,0,0,0,0
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,80,0,0.0,0,0,248,0,0.0,0,0.0,0.0,6258,0,168,0,0.0,0.0,0,8.939635,1,0.0,0.0,27.594917,108,27.594917,7.961875,32,1259,L2CHARV1,43,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,44,0,0,0,0
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,88,0,0.0,0,0,256,0,0.0,0,0.0,0.0,6258,0,168,0,0.0,0.0,0,11.206513,1,0.0,0.0,30.174742,109,30.174742,8.833995,34,1259,L2CHARV1,44,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,45,0,0,0,0
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,80,0,0.0,0,0,248,0,0.0,0,0.0,0.0,6258,0,168,0,0.0,0.0,0,11.464654,1,0.0,0.0,30.629865,118,30.629865,8.93884,33,1259,L2CHARV1,45,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,46,0,0,0,0
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,88,0,0.0,0,0,256,0,0.0,0,0.0,0.0,6258,0,168,0,0.0,0.0,0,10.634631,1,0.0,0.0,29.574265,103,29.574265,8.543288,32,1259,L2CHARV1,46,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,47,0,0,0,0
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,80,0,0.0,0,0,248,0,0.0,0,0.0,0.0,6258,0,168,0,0.0,0.0,0,11.127879,1,0.0,0.0,30.090548,106,30.090548,8.669579,32,1259,L2CHARV1,47,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,48,0,0,0,0
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,88,0,0.0,0,0,256,0,0.0,0,0.0,0.0,6258,0,168,0,0.0,0.0,0,12.535346,1,0.001589,0.0,31.675933,118,31.675933,11.0,36,1259,L2CHARV1,48,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,49,0,0,0,0
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,80,0,0.0,0,0,248,0,0.0,0,0.0,0.0,6258,0,168,0,0.0,0.0,0,13.359809,1,0.180302,0.0,32.256553,125,32.256553,11.324067,36,1259,L2CHARV1,49,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,50,0,0,0,0
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,88,0,0.0,0,0,256,0,0.0,0,0.0,0.0,6258,0,168,0,0.0,0.0,0,13.025417,1,0.370929,0.0,32.432883,129,32.432883,11.178713,37,1259,L2CHARV1,50,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,51,0,0,0,0
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,80,0,0.0,0,0,248,0,0.0,0,0.0,0.0,6258,0,168,0,0.0,0.0,0,13.864178,1,0.710882,0.0,33.397935,133,33.397935,11.66799,37,1259,L2CHARV1,51,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,52,0,0,0,0
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,88,0,0.0,0,0,256,0,0.0,0,0.0,0.0,6258,0,168,0,0.0,0.0,0,11.509134,1,0.143765,0.0,30.540111,124,30.540111,11.333598,36,1259,L2CHARV1,52,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,53,0,0,0,0
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,80,0,0.0,0,0,248,0,0.0,0,0.0,0.0,6258,0,168,0,0.0,0.0,0,12.087371,1,0.019063,0.0,31.103257,119,31.103257,11.087371,36,1259,L2CHARV1,53,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,54,0,0,0,0
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,88,0,0.0,0,0,256,0,0.0,0,0.0,0.0,6258,0,168,0,0.0,0.0,0,10.74027,1,0.0,0.0,29.658459,117,29.658459,10.816521,36,1259,L2CHARV1,54,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,55,0,0,0,0
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,80,0,0.0,0,0,248,0,0.0,0,0.0,0.0,6258,0,168,0,0.0,0.0,0,11.460683,1,0.094519,0.0,30.403495,123,30.403495,11.036537,36,1259,L2CHARV1,55,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,56,0,0,0,0
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,88,0,0.0,0,0,256,0,0.0,0,0.0,0.0,6258,0,168,0,0.0,0.0,0,9.495631,1,0.0,0.0,28.633042,103,28.633042,8.267673,32,1259,L2CHARV1,56,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,57,0,0,0,0
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,80,0,0.0,0,0,248,0,0.0,0,0.0,0.0,6258,0,168,0,0.0,0.0,0,9.357427,1,0.0,0.0,28.877681,105,28.877681,8.200159,31,1259,L2CHARV1,57,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,58,0,0,0,0
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,88,0,0.0,0,0,256,0,0.0,0,0.0,0.0,6258,0,168,0,0.0,0.0,0,8.71247,1,0.0,0.0,27.699762,98,27.699762,8.154091,31,1259,L2CHARV1,58,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,59,0,0,0,0
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,80,0,0.0,0,0,248,0,0.0,0,0.0,0.0,6258,0,168,0,0.0,0.0,0,8.981732,1,0.0,0.0,27.369341,104,27.369341,7.901509,32,1259,L2CHARV1,59,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,60,0,0,0,0
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,88,0,0.0,0,0,256,0,0.0,0,0.0,0.0,6258,0,168,0,0.0,0.0,0,10.660842,1,0.0,0.0,29.401112,111,29.401112,8.787133,34,1259,L2CHARV1,60,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,61,0,0,0,0
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,80,0,0.0,0,0,248,0,0.0,0,0.0,0.0,6258,0,168,0,0.0,0.0,0,11.628276,1,0.0,0.0,30.664813,119,30.664813,8.92772,34,1259,L2CHARV1,61,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,62,0,0,0,0
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,88,0,0.0,0,0,256,0,0.0,0,0.0,0.0,6258,0,168,0,0.0,0.0,0,10.271644,1,0.0,0.0,29.528991,102,29.528991,8.542494,32,1259,L2CHARV1,62,5000,0,0,1
0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0,0.0,0.0,4999,0,0,0,0.0,0.0,0,0.0,0,0.0,0.0,0.0,0,0.0,0.0,0,5000,L2CHARV1,63,0,0,0,0
0,0,0,0.0,0,0,168,0,0.0,0,0,0,0,0.0,0,0,168,0,0.0,0,0,80,0,0.0,0,0,248,0,0.0,0,0.0,0.0,6258,0,168,0,0.0,0.0,0,11.359015,1,0.0,0.0,30.461477,111,30.461477,8.721207,33,1259,L2CHARV1,63,5000,0,0,1
