condition	set_name	layer	decode_index	selected	token_id	median_ms	min_ms	max_ms	cv	samples_ms	input_sha256	output_sha256
CONTROL_N4	N4	5	2	False	323	0.08089599758386612	0.08089599758386612	0.08191999793052673	0.004421463255511718	[0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08191999793052673, 0.08089599758386612, 0.08089599758386612]	348f03c23c076bce3631b90aff4d8e605655aee1bf03dadec22104dd6919022e	307d556dbea7088594e2a264dfcd886570384eb1f84a960e5e108b442c4de438
CONTROL_N4	N4	5	3	False	3950	0.08191999793052673	0.08191999793052673	0.08294399827718735	0.005626830616555625	[0.08191999793052673, 0.08294399827718735, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08294399827718735, 0.08191999793052673]	5390eabdd47afc8e6d4937805645b53098a9e40b8de53281ebe82653455ac412	830ce61ed6667e564b09f87610dc74652ca951ae003207ecc4f18d736ba6ac32
CONTROL_N4	N4	6	0	False	23578	0.08191999793052673	0.08191999793052673	0.08294399827718735	0.005534497625599758	[0.0820159986615181, 0.08294399827718735, 0.08191999793052673, 0.08191999793052673, 0.08294399827718735, 0.08191999793052673, 0.08191999793052673]	705de1db06576a4cb10835fb7f7c26e0aa0b6a9662d52dbd6c36659e23cc10d3	a5fab22ae7fcff9a0e48bac0c89c5590076516ab0f652cfb1d3fea22f5fd51cf
CONTROL_N4	N4	6	1	False	11	0.08191999793052673	0.08191999793052673	0.08191999793052673	0.0	[0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673]	5bf235e279c339cc5161ea937facd05826d3b9734c7d6be5daa83a28c9f8c957	c5a16bc6916cf0699f740342b3714f5ee995be6cd853f5b639be8d319add0d24
CONTROL_N4	N4	6	2	False	323	0.08089599758386612	0.08089599758386612	0.08191999793052673	0.006230400871289639	[0.08089599758386612, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673, 0.08089599758386612]	1d1b6cdb8d3c79c06e95eafefc5fe9d68b7605c058e506ee746b6c2c58341a86	3982f195527300ba6e00bfab3f498d833fc07ab23e9c32254aa4de33bd694ecd
CONTROL_N4	N4	6	3	False	3950	0.08191999793052673	0.08089599758386612	0.08191999793052673	0.006219215228291248	[0.08191999793052673, 0.08089599758386612, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08089599758386612]	c71d96579c6670e46719d31d3c4e895aa0a0a1e8284db9a10a6b6d32b3e02241	7ef7ba57a664d8b1274917ce75f39168b4dad8a37241e28bae002b619f4f2233
CONTROL_N4	N4	7	0	True	23578	0.08089599758386612	0.08089599758386612	0.08191999793052673	0.005509964232322885	[0.08191999793052673, 0.08089599758386612, 0.08191999793052673, 0.08089599758386612, 0.08089599758386612, 0.08131200075149536, 0.08089599758386612]	65b1ab78eeadc2e65cd348e3760e320ef7f89abf4ef4c40157f86503f42506d9	135569f2fb041838e9d5563aabebefebe42e74bef0ebca4876fc93e97b494971
CONTROL_N4	N4	7	1	True	11	0.08191999793052673	0.08089599758386612	0.08294399827718735	0.0066815334785375055	[0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08294399827718735, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673]	babe9ef6162b3479360923f5f7e22cb9bc6236e99fb7f38a9d4179debd4e763f	0d71b086e11a3e5badf7218a9bb84fac41a231f8c78ebc2376641c5ac20e4459
CONTROL_N4	N4	7	2	True	323	0.08089599758386612	0.0798719972372055	0.08089599758386612	0.005739163029744788	[0.08089599758386612, 0.0798719972372055, 0.08089599758386612, 0.0798719972372055, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612]	a968ee59eca9a2232de4e404b0b584f3c5b8a162b888adb3ddbffae478c8d81c	784b1e301166200b8e1b22d34e637c523c31132caa32d9da147218535419d5f6
CONTROL_N4	N4	7	3	True	3950	0.08191999793052673	0.08089599758386612	0.08294399827718735	0.008722780396790695	[0.08089599758386612, 0.08191999793052673, 0.08294399827718735, 0.08191999793052673, 0.08191999793052673, 0.08089599758386612, 0.08092799782752991]	41b2c82f27d5b9e943ec876c92e179450a180da312ef5f92f718ef496fc2be98	eff26b936aa21a7e7e9529a7b1b3fa0168f67c782a28def018fe32055a55938a
CONTROL_N4	N4	8	0	False	23578	0.08089599758386612	0.08089599758386612	0.08191999793052673	0.0056977996774100126	[0.08191999793052673, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08191999793052673, 0.08089599758386612]	c7759a19b2a9e65783d1256652c061069a1345ceaa592a83cdc28383870221c4	7bd9fd1817c9106083c42509775446010c908ae9973d678b802d4b9ba1ff3fda
CONTROL_N4	N4	8	1	False	11	0.08089599758386612	0.08089599758386612	0.08191999793052673	0.004421463255511718	[0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08191999793052673]	8f2163bf56788d1c6c002e786efd790318faa65c0c20ddd6e4ba59a3689e8b60	8769eded894277b208147f32e11896fa16ed7365708547bdcfb440482bae2a58
CONTROL_N4	N4	8	2	False	323	0.08191999793052673	0.08188799768686295	0.08294399827718735	0.006202654374384305	[0.08294399827718735, 0.08294399827718735, 0.08191999793052673, 0.08294399827718735, 0.08188799768686295, 0.08191999793052673, 0.08191999793052673]	afabe23b89151e7ed8e26803278838f937934b49e27930e7f796b638cfdc5bca	f568d1e6acdcdb4bbeb963545d2f09066d5e5b69f3549a1eadd4d6b53dd67899
CONTROL_N4	N4	8	3	False	3950	0.08191999793052673	0.08089599758386612	0.08191999793052673	0.006219215228291248	[0.08191999793052673, 0.08089599758386612, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08089599758386612]	d49a45d652d5c777a8b09d2ba6e494d58b7bb7fb16b6a6a7e8bc22d7ca36d7bb	1c21b9c57ae7b17bf59bd6510c126d25bd67637aff69809ef691afc51f9fb380
CONTROL_N4	N4	9	0	False	23578	0.08089599758386612	0.0798719972372055	0.08102399855852127	0.004544463318200463	[0.08089599758386612, 0.0798719972372055, 0.08102399855852127, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08086399734020233]	7a6714f9fe0e5bea55ad4af7da06bee762032bb929d1927a9a534693da786bdf	de6d042a91bd1110046b67bba0260cfa277ad040c1c65a135c1a279f12474e5d
CONTROL_N4	N4	9	1	False	11	0.08191999793052673	0.08089599758386612	0.08294399827718735	0.0066815334785375055	[0.08191999793052673, 0.08191999793052673, 0.08294399827718735, 0.08191999793052673, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673]	33dfa64a407971c2dc7aa70786022a54db9eeb25bf0dda834b4f283cdf2a7c13	5d9d4bfd9bb27ee93efc6f7b00a0188525c989172d58dbb2184383279146ac40
CONTROL_N4	N4	9	2	False	323	0.08191999793052673	0.08089599758386612	0.08191999793052673	0.005552101622157065	[0.08191999793052673, 0.08191999793052673, 0.08179199695587158, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08089599758386612]	afe444f993c5718bce09c0a28e08c8dda1d35bdd18c021dba3c754b3dc063d5d	abaf752363cbf4723e90b57ed90a72fc1694bb01e86d6d022deb1d309dca4899
CONTROL_N4	N4	9	3	False	3950	0.08294399827718735	0.08191999793052673	0.08396799862384796	0.006603838964223557	[0.08294399827718735, 0.08294399827718735, 0.08294399827718735, 0.08396799862384796, 0.08300799876451492, 0.08191999793052673, 0.08294399827718735]	312a60988c3d4d3c6f7dea161fdbcae9649c80fc4585f23c28d3801f54f95745	6956e86b3b51361a3302fd82a32cdf81363a155bccd42c28a11b16efb6ef2f0f
CONTROL_N4	N4	10	0	False	23578	0.08294399827718735	0.08191999793052673	0.08294399827718735	0.006142026358923383	[0.08294399827718735, 0.08294399827718735, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08294399827718735, 0.08294399827718735]	40584d41d65b3d6a6983295b2539778143d9f71cdbcaa004ec8fd1d95e73413f	60dc1555fb09894b51c52b594414ec7a87bc99182bf757d95dec69f11aecb501
CONTROL_N4	N4	10	1	False	11	0.08191999793052673	0.08089599758386612	0.08191999793052673	0.005667166334626749	[0.08191999793052673, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08089599758386612]	b61b5fc136c0428eac4b2226f8d09a0d461a18df62e630b34ce975a297f4cb35	edb0d2977821dd118ce381635866a455d8e0f28bd2274de726e4338efb7eb4c2
CONTROL_N4	N4	10	2	False	323	0.08131200075149536	0.08089599758386612	0.08191999793052673	0.005838356253334241	[0.08191999793052673, 0.08191999793052673, 0.08089599758386612, 0.08089599758386612, 0.08191999793052673, 0.08131200075149536, 0.08089599758386612]	cfd221b9b26725fa62a55c7f4b4a907b9df17da8b89ba866af6905ce693360da	9f6598edd39ca72f14b8781bc0e84dac5e68ee6c4cf905a3ce4808a0e75d331f
CONTROL_N4	N4	10	3	False	3950	0.08089599758386612	0.08089599758386612	0.08191999793052673	0.004421463255511718	[0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08191999793052673]	2f1fedad5da1a3ffa3649d0162716a082faf7853b72f87af4abc858eafe8b47b	34f4bbe7e43cc9a39055ff9cb588e35657a1702318c8044cbfb82bf3b0af007d
CONTROL_N4	N4	11	0	False	23578	0.08191999793052673	0.08089599758386612	0.08191999793052673	0.005667166334626749	[0.08191999793052673, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673]	e7903b84b5530eec0bdc7908f976839848a066b54ad64eaf392bc3ad74be18e6	f3fd92fed9e723a7e3401b402510eb7b1eba5f97e52c2a2fb6d3ed95169f8e9e
CONTROL_N4	N4	11	1	False	11	0.08089599758386612	0.08089599758386612	0.08191999793052673	0.0056977996774100126	[0.08089599758386612, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612]	a3c4b880648c82bea4090211ab89ba3bc93baaf4c42abf6ada20e1f38b76abbd	39e4a7709819549a60b7ebcdcb3c9c9d68f7af128e786ac69d6ac0ba303b4729
CONTROL_N4	N4	11	2	False	323	0.08191999793052673	0.0798719972372055	0.08191999793052673	0.009170901766098458	[0.08191999793052673, 0.08089599758386612, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.0798719972372055, 0.08191999793052673]	7ec7671d5f271218b20aa9e38e4cf0110a720f9641ea65bea281db921ed585e9	6d15622dbd4f0527ec42d10b523ba21a112447585bae79f1c1cb73bbc032d822
CONTROL_N4	N4	11	3	False	3950	0.08191999793052673	0.08089599758386612	0.08191999793052673	0.005599030330595474	[0.08089599758386612, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08131200075149536, 0.08191999793052673, 0.08191999793052673]	12be229216a75c2286423c68d775aff99894e16a2d7f4f8c05c7759dd7b354ba	9cc52e98887966e23e2115148ddb1702dd1af0eb9bd3b94e4c4d9348ba336517
CONTROL_N4	N4	12	0	False	23578	0.08294399827718735	0.08191999793052673	0.08294399827718735	0.00607888810342413	[0.08191999793052673, 0.08195199817419052, 0.08294399827718735, 0.08294399827718735, 0.08294399827718735, 0.08191999793052673, 0.08294399827718735]	7a49cf97ce2c7b28252e6cce5107e5b7749a5b4c47ab1c87bc0b384f14608a24	b0d7c4d571724b97c753fbd052868af9b8a7318b9657162c4a79c422052477de
CONTROL_N4	N4	12	1	False	11	0.08089599758386612	0.0798719972372055	0.08191999793052673	0.008891073134148346	[0.08191999793052673, 0.08089599758386612, 0.08089599758386612, 0.0798719972372055, 0.08089599758386612, 0.0798719972372055, 0.0798719972372055]	91a6cd09356f18887bcf8e9a552a33d7e118bbd4b4b23636cda2495936f36c05	09aafd1cba8ab0c210b57bd76cfa7ff95ea2be8eda0b88a38353f408f5731c71
CONTROL_N4	N4	12	2	False	323	0.08089599758386612	0.08089599758386612	0.08191999793052673	0.0045175264748365945	[0.08191999793052673, 0.08089599758386612, 0.08134400099515915, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612]	15d49e204a977ce7428b5e18f978bea02fedfaab0a742501445b36a217e2d2ae	06b211e63cf56b13f054498c9ef90bf1a99897ec3d15e7788399ed2bf224f2b0
CONTROL_N4	N4	12	3	False	3950	0.08089599758386612	0.08089599758386612	0.08191999793052673	0.006230400871289639	[0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673]	5630e69267091171dce99012e255beb35b71ddae1ac6e0b1f55847f756176a9e	b56852b3eb419a1e7f807996eab94511d97c7fd916c2c7847d062c432b3a6c56
CONTROL_N4	N4	13	0	False	23578	0.08089599758386612	0.08089599758386612	0.08191999793052673	0.0056977996774100126	[0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08089599758386612, 0.08089599758386612]	e3663036b4932ad16248cb1049d256f6e4267a1073525ff54b438d3aa49c6fce	743e8063b056d3d6852301d2c55a7db1a5b101eae73042bb507787ddf3c31371
CONTROL_N4	N4	13	1	False	11	0.08089599758386612	0.0798719972372055	0.08191999793052673	0.008296115183147885	[0.0798719972372055, 0.08070400357246399, 0.0798719972372055, 0.08118399977684021, 0.08191999793052673, 0.08089599758386612, 0.08089599758386612]	815159dded96718c999b5d4c179d6be58025c43645241befb5a6205725a90539	a1bea9e3165dc7da71ecf9c37f5825dcad214b18a39cb59f622273a1c4e22c72
CONTROL_N4	N4	13	2	False	323	0.0798719972372055	0.0798719972372055	0.08089599758386612	0.006309841349036774	[0.0798719972372055, 0.0798719972372055, 0.0798719972372055, 0.0798719972372055, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612]	00c9c775e3179d761e5931dc5de3b348ce5978ce2ee68e2a3cdd2ef295649d82	d59b78be30e465c93431c050737a8453485694b598a8f7757024a8f53fd4c49c
CONTROL_N4	N4	13	3	False	3950	0.08191999793052673	0.08191999793052673	0.08191999793052673	0.0	[0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673]	b0e6a434f8cd92ff42b74bd851a1ebc4712c89838d6c671969f1b39ae468e73d	a0c0dcb9554c781b02043be4c8598daf7fa73b2ac2c4814687b1a2341ccfdcdd
CONTROL_N4	N4	14	0	True	23578	0.08089599758386612	0.08089599758386612	0.08191999793052673	0.006230400871289639	[0.08089599758386612, 0.08089599758386612, 0.08191999793052673, 0.08089599758386612, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673]	17cb33dd1fdc75886d6152d68abd826d676bab4423d2a3000986f0d27b2b86c5	282a61a18e36691780f971001ffa7a4e0473e70416164304de1410d2f1293df7
CONTROL_N4	N4	14	1	True	11	0.08191999793052673	0.08089599758386612	0.08191999793052673	0.006219215228291248	[0.08089599758386612, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673]	7452778f19f09e10a4563921776438a1bf015853ab35544b839429f9d52f66e4	01bbee782d3ad81acbdad62b1f87be20228e7351223548ad1b447b190d16957d
CONTROL_N4	N4	14	2	True	323	0.08089599758386612	0.08089599758386612	0.08191999793052673	0.006230400871289639	[0.08191999793052673, 0.08089599758386612, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08089599758386612, 0.08089599758386612]	225308e20251277b8e8894ffbde9d11989015a36fbce06334a9eb9961712066b	7fd4ace031eb223e62056e45cd0e3b3e69cf5bb159921725ac44f1c148f1b3a3
CONTROL_N4	N4	14	3	True	3950	0.08089599758386612	0.0798719972372055	0.08089599758386612	0.006298368905970811	[0.08089599758386612, 0.0798719972372055, 0.08089599758386612, 0.0798719972372055, 0.08089599758386612, 0.0798719972372055, 0.08089599758386612]	fad24b505c70b2c4d5265fc0f028fbda7ab87338c131c47e6a534663615297e5	1d4d06b3d59eb3dd8dc7907fd560d2c3bcc97efd037df072c8f534d199ea6eca
CONTROL_N4	N4	15	0	False	23578	0.08089599758386612	0.0798719972372055	0.08089599758386612	0.005739163029744788	[0.0798719972372055, 0.08089599758386612, 0.0798719972372055, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612]	030d25095cdfa3220964a2ce38623b5cddd6367c296109e45d3f617b229e973a	a1e93ace7921894f49a6a2484a9b698533cc31ebdf255fb56818b1f289eff458
CONTROL_N4	N4	15	1	False	11	0.08089599758386612	0.0798719972372055	0.08191999793052673	0.008072450540746652	[0.08191999793052673, 0.08089599758386612, 0.08089599758386612, 0.0798719972372055, 0.08089599758386612, 0.08089599758386612, 0.08191999793052673]	0516732814b82206480ea053c0827db106706444e5697ad0325244344e30ae17	ffcfbd0fa639d85e1efa6a247f27bee7a55aed515a50962876ccccc62d0e870b
CONTROL_N4	N4	15	2	False	323	0.08191999793052673	0.08089599758386612	0.08191999793052673	0.004381915269224525	[0.08191999793052673, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673]	a1431819ffb9def09e4c4000699b00b49d7a05198919142f46487ce4567461bc	243c470e77d4010c077023d4a7e311453d351af9dad0b30778522cd79332e8ff
CONTROL_N4	N4	15	3	False	3950	0.0798719972372055	0.0798719972372055	0.08191999793052673	0.009270948004241523	[0.0798719972372055, 0.0798719972372055, 0.08089599758386612, 0.0798719972372055, 0.0798719972372055, 0.08089599758386612, 0.08191999793052673]	b91f8faec1f769c4f645bf68a0d511fb764752b2fa7d1eedf8b0ecf34cc36ff6	ed11df1d10dc5eb69a77988802fe2751ef57bd15f6c81a5af75a86b4aef52fbd
CONTROL_N4	N4	16	0	False	23578	0.0798719972372055	0.0798719972372055	0.08089599758386612	0.006309841349036774	[0.0798719972372055, 0.0798719972372055, 0.0798719972372055, 0.0798719972372055, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612]	5f748c07f0ea83d1e7ea882ba7000221e37f84c769aa4770098dd5fe79023001	f625f449b496b6c7025c1dc91a51a5f40ac32ee0c2b5beede4e787bc467da3cf
CONTROL_N4	N4	16	1	False	11	0.08089599758386612	0.0798719972372055	0.08089599758386612	0.004437483055828177	[0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.0798719972372055, 0.08089599758386612, 0.08089599758386612]	9097b468d14e4553f9913c9dc8f9b0a25d32c47325252a5222b081b4d11a8e42	7efade29277486d5ab58b27b196a375cb127053940492d2e5be4dda90dd33634
CONTROL_N4	N4	16	2	False	323	0.08089599758386612	0.08019199967384338	0.08191999793052673	0.007122157323744526	[0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08191999793052673, 0.08089599758386612, 0.08019199967384338, 0.08191999793052673]	fcfe535cf418a0c6d7e2414c97dbc45ac7b8f65011dd13bbe37b3a26c88c98ce	b8e554b6a5b8cc8b2ff570fa11e1720a14a8b1c012998c8be222b9ea748655f4
CONTROL_N4	N4	16	3	False	3950	0.08089599758386612	0.0798719972372055	0.08153600245714188	0.005738703523471816	[0.08089599758386612, 0.08089599758386612, 0.0798719972372055, 0.08089599758386612, 0.08153600245714188, 0.08054400235414505, 0.08089599758386612]	7647b7c9328e19359149222c83bbf4a1e844d63d20f820e942f185bebb398e86	5a759d4d7228e1a077969418f103ea7c96925f910ca6712922d2a2146247123c
CONTROL_N4	N4	17	0	False	23578	0.08089599758386612	0.0798719972372055	0.08089599758386612	0.004437483055828177	[0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.0798719972372055]	083f35d2441964761403e636c33ed2f68efc1b6618ce89746ed5d479cf978a72	30b27c74a42e17c350faa8618be2963e01abf13f8ce115400549e0030a123570
CONTROL_N4	N4	17	1	False	11	0.08089599758386612	0.0798719972372055	0.08089599758386612	0.004437483055828177	[0.08089599758386612, 0.08089599758386612, 0.0798719972372055, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612]	afd5aa0f63ca0bfd6a938b2d9b8bb978800ff5dcec1683bf9d74be1663a170d6	d202c2219a3f939a03b997178d172b332b6c88a9aeec3f6acbce9afbaee63e56
CONTROL_N4	N4	17	2	False	323	0.08191999793052673	0.08191999793052673	0.08294399827718735	0.006152935823544116	[0.08294399827718735, 0.08191999793052673, 0.08294399827718735, 0.08191999793052673, 0.08191999793052673, 0.08294399827718735, 0.08191999793052673]	f271f086cc9ab00e398110c36c6058f9a8944392d6ffbae55a781c3a7b4eb777	4ba8c4fc857324ef89f8cd7ab5d24a0b67ae5bcc8546dcc1aeae0803bbe34c47
CONTROL_N4	N4	17	3	False	3950	0.08191999793052673	0.08089599758386612	0.08191999793052673	0.006219215228291248	[0.08089599758386612, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673]	108da80fc0ed9841ce7d7b414ffa63f4ca10960cdb436fbf85fd4a9c9b7e74b3	aaf804a031be445798e6a712333a2aa23607ab72e78fa78f67a523015bf15a92
CONTROL_N4	N4	18	0	False	23578	0.08294399827718735	0.08191999793052673	0.08396799862384796	0.008670763277934033	[0.08294399827718735, 0.08396799862384796, 0.08294399827718735, 0.08294399827718735, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673]	da63399839e396a12ce4f59a7bf34d7c25802b976a1fa418c2ce3906ef8e0600	bcf693412f83473f4aa4cc2975184d07ccb3ca540dd9ebc27421848a314a9b03
CONTROL_N4	N4	18	1	False	11	0.08089599758386612	0.0798719972372055	0.08191999793052673	0.008072450540746652	[0.08191999793052673, 0.08089599758386612, 0.08191999793052673, 0.08089599758386612, 0.08089599758386612, 0.0798719972372055, 0.08089599758386612]	25f5347681d82b8a751ccfdcc4410de182c2c31535643bac1fd7f804d0a461db	0fa3fa3ad2662788dd036538da808bf1c191f3a16a4827afaf5498c5722dadfa
CONTROL_N4	N4	18	2	False	323	0.08191999793052673	0.08089599758386612	0.08191999793052673	0.006219215228291248	[0.08191999793052673, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673, 0.08089599758386612]	2c15ca90b8bd52f208def4e29d458fdccdaf2ca927e6547cae26cfb709f61fc6	9e7a04897d83df0457d3a57a2cc5c9d5c08d24b2e170678c7083f4d9018669f5
CONTROL_N4	N4	18	3	False	3950	0.08089599758386612	0.08089599758386612	0.08191999793052673	0.0056977996774100126	[0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673, 0.08089599758386612]	46a0feb90a37a5b416158b3b7b5d98786516b75b039e33c24144b97b033a8ca2	c27e2a252175fce8256549b1a11ab21c9fa2b5cef6b086e9f76148c7f4098fa8
CONTROL_N4	N4	19	0	False	23578	0.08089599758386612	0.0798719972372055	0.08191999793052673	0.010563322548689516	[0.0798719972372055, 0.0798719972372055, 0.08191999793052673, 0.08191999793052673, 0.0798719972372055, 0.08089599758386612, 0.08089599758386612]	8872ae23609e4ba1cbe4f3898895d375794782ce28359a782d6df8dbe871dfa2	b3e9ccf269300f10179c7ba4455bc222525cdbe5deb2c6e9c93d0dd8e657c554
CONTROL_N4	N4	19	1	False	11	0.08089599758386612	0.08057600259780884	0.08191999793052673	0.006843322701286611	[0.08089599758386612, 0.08191999793052673, 0.08057600259780884, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08089599758386612]	4be63fdf7523c2bb1e9c3e72342aef8cbcc52e499b6910f8f7c4ea1382d06fa4	7a97758593fd1d567823ad673d1d6f96afc6439e7eb9e9a2eb439593e4c9c2a3
CONTROL_N4	N4	19	2	False	323	0.0798719972372055	0.0798719972372055	0.08089599758386612	0.005770581817135448	[0.0798719972372055, 0.0798719972372055, 0.08089599758386612, 0.0798719972372055, 0.0798719972372055, 0.0798719972372055, 0.08089599758386612]	fa4417703d131cd353e0210d3bb0d620ad236a7d129c6d10ec90190bbf1747b2	c8524d8df24996c75f5af512371e4ec36230c92ca1871ce45ef5485a81797b9e
CONTROL_N4	N4	19	3	False	3950	0.08089599758386612	0.0798719972372055	0.08089599758386612	0.006298368905970811	[0.08089599758386612, 0.0798719972372055, 0.08089599758386612, 0.08089599758386612, 0.0798719972372055, 0.08089599758386612, 0.0798719972372055]	7b8db095799f66cfeb976abbd09b50bf9c7a2bb066d37a4e0a33216c3d405e4b	82c0ec7dbcba23b1942030e0c0e8c64895dabe73865f64397a34cc850aebd720
CONTROL_N4	N4	20	0	False	23578	0.08191999793052673	0.08089599758386612	0.08294399827718735	0.006767407064816972	[0.08089599758386612, 0.08294399827718735, 0.08191999793052673, 0.08217599987983704, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673]	695cd154d2f681450682a18e83e7f19af8175abc94827bef586c7bdb1d1278ef	699d658867e72562c9ad701c6636cd5501300c92179f16c8ff24c5e7dcfcae94
CONTROL_N4	N4	20	1	False	11	0.08191999793052673	0.08191999793052673	0.08294399827718735	0.005626830616555625	[0.08294399827718735, 0.08191999793052673, 0.08294399827718735, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673]	41b05dabd6ff99f73fccb78a89d210063272faccc0b52be4a811507f457287e4	bde0578e2f603774217c5ecea7795361bdbf0413095cf61da74871fe518c150e
CONTROL_N4	N4	20	2	False	323	0.08089599758386612	0.08089599758386612	0.08191999793052673	0.006230400871289639	[0.08191999793052673, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673]	7a9272d7f108d54ea69b6da51f34812a31a441f2c6af8de298d54458217dda2f	40123668ef1a7b00b9341be4bc574fcfa97e4aa97966e52b745e17198ae5a672
CONTROL_N4	N4	20	3	False	3950	0.08191999793052673	0.08089599758386612	0.08191999793052673	0.004381915269224525	[0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673]	ac97ddb8a10f852fe8bab9371db2492804e0cd2983ddcb90af5bcce96532aa16	ab20b390c7d8e0148f0c9245ad0cf51ccb560406c4aff8f61a9d5717cb8c7f34
CONTROL_N4	N4	21	0	False	23578	0.08191999793052673	0.08089599758386612	0.08191999793052673	0.004381915269224525	[0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673]	fe6bf70a42283ee29a7497fdc87c6c018ecec4b978dafd764726257f4e6f4286	72be71c91a8b14989a22e29aa0d7308a4db639978f5a5660edb41ed13a2dc47e
CONTROL_N4	N4	21	1	False	11	0.08089599758386612	0.08089599758386612	0.08191999793052673	0.004452860399392938	[0.08128000050783157, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08191999793052673]	994d0a480b9912411761172a09d364b45f40551bb7208927f0b65208df97fa44	795054765a3bff99871f0da8a93f0a27d2dd8afd24e574d08846becfc4caff3a
CONTROL_N4	N4	21	2	False	323	0.08089599758386612	0.08089599758386612	0.08115199953317642	0.0011068723267533293	[0.08115199953317642, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612]	6ca21a13ab3a9a2f2351e6105e2a644c3a5530deac846e1ac78d07d1597b724b	797e66fcf70fd61bf7c8b4dfdb0a9c565e6a6a17d1f80f42269602b5ed1b38cb
