deployment_id	scenario	role	function_full_name	function_mangled_name	code_object_sha256	static_instruction_index	instruction_offset	opcode	memory_space	load	store	width_bytes	raw_map_path	raw_map_sha256
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	1709	27344	LDG.E.LTC128B.128	GLOBAL	1	0	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	1713	27408	LDG.E.LTC128B.128	GLOBAL	1	0	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	1827	29232	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	1831	29296	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	1847	29552	LDG.E.LTC128B.128	GLOBAL	1	0	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	1850	29600	LDG.E.LTC128B.128	GLOBAL	1	0	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	1934	30944	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	1965	31440	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	2051	32816	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	2054	32864	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	2117	33872	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	2120	33920	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	2205	35280	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	2210	35360	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	2275	36400	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	2280	36480	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	2363	37808	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	2368	37888	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	2433	38928	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	2438	39008	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	2521	40336	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	2526	40416	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	2573	41168	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	2593	41488	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	2618	41888	STG.E.STRONG.GPU	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	2742	43872	LDG.E.128	GLOBAL	1	0	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	2745	43920	LDG.E.128	GLOBAL	1	0	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	2768	44288	LDG.E.LTC128B.128	GLOBAL	1	0	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	2774	44384	LDG.E.LTC128B.128	GLOBAL	1	0	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	2885	46160	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	2887	46192	STG.E.128	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	2891	46256	STG.E.U8	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	2892	46272	STG.E.U8	GLOBAL	0	1	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
qwen25_05b_fp16_sdpa	S2_TEXT	PREFILL_GEMM_UNRESOLVED	void cutlass::Kernel2<cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8>(cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8::Params)	_ZN7cutlass7Kernel2I66cutlass_80_tensorop_f16_s16816gemm_relu_f16_256x128_32x3_tn_align8EEvNT_6ParamsE	761b14acafb8b02011e32d11bd437b63cca3fe882b9c4a02c89fd01d738ccb6a	2900	46400	LDG.E.LTC128B.128	GLOBAL	1	0	UNKNOWN_FROM_MAP	/data/c16/results/C16_PRECAPTURE_109_20260915/nvbit_diagnostic/qwen05_s2_prefill_ffn_static_map.tsv	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9
