category	target	translation	level	tag	artifact	path	sha256	bytes	status
FORMAL_RUN	COMBINE	10_80	L2	overhead_m1	run.log	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L2_overhead_m1/run.log	87e672058d44786d242aff65c986d08945486444162ff2024d547d1a4d59661c	138243	FORMAL
FORMAL_RUN	COMBINE	10_80	L2	overhead_m1	run.stderr	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L2_overhead_m1/run.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	FORMAL
FORMAL_RUN	COMBINE	10_80	L2	overhead_m1	start_utc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L2_overhead_m1/start_utc.txt	964d57cb214cbdd332ad6470df2dfd7f5f121adb65cc3c30508dc4bc985dfddb	21	FORMAL
FORMAL_RUN	COMBINE	10_80	L2	overhead_m2	command.json	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L2_overhead_m2/command.json	a841716cd0f21302e6130f8c0f04f7e8860a2633719878a0e6caeca9e7b30e9c	3592	FORMAL
FORMAL_RUN	COMBINE	10_80	L2	overhead_m2	end_utc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L2_overhead_m2/end_utc.txt	e216e8c63118a44d52f86e136ff529f53ee5149ac39e599df5fd3603d78b166a	21	FORMAL
FORMAL_RUN	COMBINE	10_80	L2	overhead_m2	host_metrics.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L2_overhead_m2/host_metrics.txt	2bdae53e6237cf361dbc601c308f643de9330cfd147308a5fd94cd15072da45b	109	FORMAL
FORMAL_RUN	COMBINE	10_80	L2	overhead_m2	launcher_wall_seconds.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L2_overhead_m2/launcher_wall_seconds.txt	94634b149c680c12889df680ae76ad0b2f33eef5df4334353ee419c5c8038d16	9	FORMAL
FORMAL_RUN	COMBINE	10_80	L2	overhead_m2	output_bytes.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L2_overhead_m2/output_bytes.txt	af82b788f4e9ae0d988166b2f7f2f6447933ea8a44f7058e6fdea6bed96e8b60	7	FORMAL
FORMAL_RUN	COMBINE	10_80	L2	overhead_m2	rc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L2_overhead_m2/rc.txt	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	2	FORMAL
FORMAL_RUN	COMBINE	10_80	L2	overhead_m2	run.log	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L2_overhead_m2/run.log	87e672058d44786d242aff65c986d08945486444162ff2024d547d1a4d59661c	138243	FORMAL
FORMAL_RUN	COMBINE	10_80	L2	overhead_m2	run.stderr	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L2_overhead_m2/run.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	FORMAL
FORMAL_RUN	COMBINE	10_80	L2	overhead_m2	start_utc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L2_overhead_m2/start_utc.txt	3b2f0aa8cd0a62e37e8404fc7f4e97617e8ff19ac5f1e3aea33cdfe07254e370	21	FORMAL
FORMAL_RUN	COMBINE	10_80	L2	overhead_m3	command.json	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L2_overhead_m3/command.json	9a0af821ca891e8eb91c4e3f4af14f8932725f6147c232ec9960ce7f5fd01cd6	3592	FORMAL
FORMAL_RUN	COMBINE	10_80	L2	overhead_m3	end_utc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L2_overhead_m3/end_utc.txt	6ef07dcefcd45f6346f9da8a2069dd74456d1ae20c4bf5382090acdc52cf84c6	21	FORMAL
FORMAL_RUN	COMBINE	10_80	L2	overhead_m3	host_metrics.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L2_overhead_m3/host_metrics.txt	8feca5705450ad5862142193e8803f2b61c1b040a016306ac5d592299e5a4bc7	109	FORMAL
FORMAL_RUN	COMBINE	10_80	L2	overhead_m3	launcher_wall_seconds.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L2_overhead_m3/launcher_wall_seconds.txt	7d244f9517b71fecceed52454bb2a3311e6cb34f462c9917b3891a3ef68d11ef	9	FORMAL
FORMAL_RUN	COMBINE	10_80	L2	overhead_m3	output_bytes.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L2_overhead_m3/output_bytes.txt	af82b788f4e9ae0d988166b2f7f2f6447933ea8a44f7058e6fdea6bed96e8b60	7	FORMAL
FORMAL_RUN	COMBINE	10_80	L2	overhead_m3	rc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L2_overhead_m3/rc.txt	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	2	FORMAL
FORMAL_RUN	COMBINE	10_80	L2	overhead_m3	run.log	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L2_overhead_m3/run.log	87e672058d44786d242aff65c986d08945486444162ff2024d547d1a4d59661c	138243	FORMAL
FORMAL_RUN	COMBINE	10_80	L2	overhead_m3	run.stderr	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L2_overhead_m3/run.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	FORMAL
FORMAL_RUN	COMBINE	10_80	L2	overhead_m3	start_utc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L2_overhead_m3/start_utc.txt	6fc5816ac47601a6060182c67f3dcfdf5abf48185cef6f49a76e68570462ca2c	21	FORMAL
FORMAL_RUN	COMBINE	10_80	L2	overhead_warmup	command.json	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L2_overhead_warmup/command.json	bad2b7f6938a63e5277d03f90c3148a6075f7482e44fdb56306ef614bf80affe	3596	FORMAL
FORMAL_RUN	COMBINE	10_80	L2	overhead_warmup	end_utc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L2_overhead_warmup/end_utc.txt	94a0c1dd789a90404a1622ec1d6281779320c49dac0e3e2d295c1fa1f259ba7d	21	FORMAL
FORMAL_RUN	COMBINE	10_80	L2	overhead_warmup	host_metrics.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L2_overhead_warmup/host_metrics.txt	0a2578d854ab63bae00e31f8c7434f8404477c71b30955c232ba5bb134fab1fa	109	FORMAL
FORMAL_RUN	COMBINE	10_80	L2	overhead_warmup	launcher_wall_seconds.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L2_overhead_warmup/launcher_wall_seconds.txt	222ed45aab0cc1acf3afa763e453f93516c8e48a88a26ad54dd99153920e23ed	9	FORMAL
FORMAL_RUN	COMBINE	10_80	L2	overhead_warmup	output_bytes.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L2_overhead_warmup/output_bytes.txt	af82b788f4e9ae0d988166b2f7f2f6447933ea8a44f7058e6fdea6bed96e8b60	7	FORMAL
FORMAL_RUN	COMBINE	10_80	L2	overhead_warmup	rc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L2_overhead_warmup/rc.txt	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	2	FORMAL
FORMAL_RUN	COMBINE	10_80	L2	overhead_warmup	run.log	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L2_overhead_warmup/run.log	87e672058d44786d242aff65c986d08945486444162ff2024d547d1a4d59661c	138243	FORMAL
FORMAL_RUN	COMBINE	10_80	L2	overhead_warmup	run.stderr	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L2_overhead_warmup/run.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	FORMAL
FORMAL_RUN	COMBINE	10_80	L2	overhead_warmup	start_utc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L2_overhead_warmup/start_utc.txt	4d6ea19517f94957d68427b2980ecd73b01661adc0c83593fe73d27348810555	21	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	directed_locked_deep	command.json	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_directed_locked_deep/command.json	685b3be9f4923bc49c65e8a603c7c7a67ffb9be312e307f731b1d1090947428b	3601	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	directed_locked_deep	end_utc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_directed_locked_deep/end_utc.txt	7b3ab382ae32e9f16e807e6b7ef6d39c4d1746a6d2553a2563d0b876fed0ec0b	21	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	directed_locked_deep	host_metrics.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_directed_locked_deep/host_metrics.txt	e454f9908ea368af78ec04b346a67ea2fbeb7e5f46e3c8986de4ca6aa4c1770c	109	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	directed_locked_deep	launcher_wall_seconds.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_directed_locked_deep/launcher_wall_seconds.txt	a414bc82a77a278ef1f930939a87b58b98d18f5a832b50ec8466837aa61da02f	9	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	directed_locked_deep	output_bytes.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_directed_locked_deep/output_bytes.txt	d2d031c1b744e49be782b092ad665a8469128487d955244121e9366136b5950b	7	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	directed_locked_deep	rc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_directed_locked_deep/rc.txt	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	2	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	directed_locked_deep	run.log	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_directed_locked_deep/run.log	0fd75493f73d0a8ff1623289fa18d5f1790c638c231b899560dbb22fa8533916	138351	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	directed_locked_deep	run.stderr	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_directed_locked_deep/run.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	directed_locked_deep	start_utc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_directed_locked_deep/start_utc.txt	5e209be846fd6afd0f8cb7ca6394768d23b7a954a28b14adadaeb4dff12307e2	21	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_m1	command.json	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_m1/command.json	a16b06826a99eb3346a25c22e3e282a222d5c5b9d4fb8345a5e75904c3042cc5	3592	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_m1	end_utc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_m1/end_utc.txt	b96c36b64626723b92b0efeefad6589abc952862c4374c4a3c588047b6cd4284	21	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_m1	host_metrics.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_m1/host_metrics.txt	66a09613a1b29930ce733f08131b6b6cefd1108906113f9544b11526e9fd7ed9	109	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_m1	launcher_wall_seconds.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_m1/launcher_wall_seconds.txt	a0e5b9fd8807287904a685b4f18dc203ba1cd009777da0a48c80f1ce7a10ca60	9	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_m1	output_bytes.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_m1/output_bytes.txt	d2d031c1b744e49be782b092ad665a8469128487d955244121e9366136b5950b	7	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_m1	rc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_m1/rc.txt	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	2	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_m1	run.log	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_m1/run.log	0fd75493f73d0a8ff1623289fa18d5f1790c638c231b899560dbb22fa8533916	138351	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_m1	run.stderr	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_m1/run.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_m1	start_utc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_m1/start_utc.txt	448c642b729940d1826821467511be60332cb26c266f00a178fb159571e8669e	21	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_m2	command.json	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_m2/command.json	806620a91a7fe0984741405af71b7bd052050d6c567c017bbb7da4c4fc4f030e	3592	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_m2	end_utc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_m2/end_utc.txt	9f778066c268f547a20f892c3247b05675c252625621d8a1765f3ab9d5451b3a	21	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_m2	host_metrics.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_m2/host_metrics.txt	bb95ae5b1633b763b2da983fdc9571d870c0a8a4efee28648269678ec9846fb6	109	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_m2	launcher_wall_seconds.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_m2/launcher_wall_seconds.txt	01c7f4c14c8db33ff5ae483fcbe59cfd44921e6314f352ddcb45e95bf8f6fe36	9	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_m2	output_bytes.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_m2/output_bytes.txt	d2d031c1b744e49be782b092ad665a8469128487d955244121e9366136b5950b	7	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_m2	rc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_m2/rc.txt	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	2	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_m2	run.log	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_m2/run.log	0fd75493f73d0a8ff1623289fa18d5f1790c638c231b899560dbb22fa8533916	138351	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_m2	run.stderr	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_m2/run.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_m2	start_utc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_m2/start_utc.txt	e216e8c63118a44d52f86e136ff529f53ee5149ac39e599df5fd3603d78b166a	21	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_m3	command.json	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_m3/command.json	ec0aea89f43ada9be781a18c98fe6848ebebe7b9c563e469e1732a10d7dbdb33	3592	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_m3	end_utc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_m3/end_utc.txt	48fe8a18fecfb79cb5bbe2c835e80f4e22348cfa4024f4714322c1fc9828b914	21	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_m3	host_metrics.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_m3/host_metrics.txt	4fae20f6f47b30389253130089647e28301e31058d73b9f06a17018cb4cb2790	109	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_m3	launcher_wall_seconds.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_m3/launcher_wall_seconds.txt	11fd1fe62cee67267e7c97d582f2535088c262096092fb39bc9e311b5727bba0	9	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_m3	output_bytes.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_m3/output_bytes.txt	d2d031c1b744e49be782b092ad665a8469128487d955244121e9366136b5950b	7	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_m3	rc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_m3/rc.txt	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	2	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_m3	run.log	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_m3/run.log	0fd75493f73d0a8ff1623289fa18d5f1790c638c231b899560dbb22fa8533916	138351	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_m3	run.stderr	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_m3/run.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_m3	start_utc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_m3/start_utc.txt	6ef07dcefcd45f6346f9da8a2069dd74456d1ae20c4bf5382090acdc52cf84c6	21	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_warmup	command.json	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_warmup/command.json	36944c566712bf02cf4027ec181686e95e654ee30622c0f2f875a640faec45f2	3596	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_warmup	end_utc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_warmup/end_utc.txt	2b220613b6ebb3282290db0cbb68234d1633c153066b0d64690fc63fc9ef7b34	21	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_warmup	host_metrics.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_warmup/host_metrics.txt	69fdb475a03711c941672b09d95b4446f48e238277eebdc8cb6bc16c6a04a878	109	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_warmup	launcher_wall_seconds.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_warmup/launcher_wall_seconds.txt	8af441d4d11b0ba3fb0d8561bfa1f88b270d9c5c3ce5e7a2e238a8f8fe9e63c9	9	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_warmup	output_bytes.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_warmup/output_bytes.txt	d2d031c1b744e49be782b092ad665a8469128487d955244121e9366136b5950b	7	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_warmup	rc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_warmup/rc.txt	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	2	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_warmup	run.log	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_warmup/run.log	0fd75493f73d0a8ff1623289fa18d5f1790c638c231b899560dbb22fa8533916	138351	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_warmup	run.stderr	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_warmup/run.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	FORMAL
FORMAL_RUN	COMBINE	10_80	L3	overhead_warmup	start_utc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/COMBINE/10_80/L3_overhead_warmup/start_utc.txt	94a0c1dd789a90404a1622ec1d6281779320c49dac0e3e2d295c1fa1f259ba7d	21	FORMAL
FORMAL_RUN	T1	0_80	L3	retrospective_locked	command.json	/root/awma_bottleneck_observatory_v1_runtime/runs/T1/0_80/L3_retrospective_locked/command.json	69629e52bfe412330899e9e85a7f9096ba7f73bbb3d1dfc1a4300ea28db6a18d	3595	FORMAL
FORMAL_RUN	T1	0_80	L3	retrospective_locked	end_utc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/T1/0_80/L3_retrospective_locked/end_utc.txt	5c19d76c09294ef0b1c8bbd1ffbd8804079b1fd385891e04eb0b43a452415745	21	FORMAL
FORMAL_RUN	T1	0_80	L3	retrospective_locked	host_metrics.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/T1/0_80/L3_retrospective_locked/host_metrics.txt	e536953186947f1904307af1d71a274c1940f8cb686669caa20dbacf88d3bbc4	114	FORMAL
FORMAL_RUN	T1	0_80	L3	retrospective_locked	launcher_wall_seconds.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/T1/0_80/L3_retrospective_locked/launcher_wall_seconds.txt	21cdc7ece544a1dec5e937567060164b21e25bb399c2841af82b1c745d5198af	11	FORMAL
FORMAL_RUN	T1	0_80	L3	retrospective_locked	output_bytes.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/T1/0_80/L3_retrospective_locked/output_bytes.txt	4aa0af7bf75142330b7ffaece9e8a7e865edc839490591f88cc6eff33d3564e5	7	FORMAL
FORMAL_RUN	T1	0_80	L3	retrospective_locked	rc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/T1/0_80/L3_retrospective_locked/rc.txt	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	2	FORMAL
FORMAL_RUN	T1	0_80	L3	retrospective_locked	run.log	/root/awma_bottleneck_observatory_v1_runtime/runs/T1/0_80/L3_retrospective_locked/run.log	759524cd8b072e6b3c438f485b774b235a51d583a2bf1fdfede67dd9fd735489	253207	FORMAL
FORMAL_RUN	T1	0_80	L3	retrospective_locked	run.stderr	/root/awma_bottleneck_observatory_v1_runtime/runs/T1/0_80/L3_retrospective_locked/run.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	FORMAL
FORMAL_RUN	T1	0_80	L3	retrospective_locked	start_utc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/T1/0_80/L3_retrospective_locked/start_utc.txt	047117d69ba86324221f0f19ea0ad06a85b91e4edb662fc261f99b64cb460639	21	FORMAL
FORMAL_RUN	T1	10_80	L0	overhead_m1	command.json	/root/awma_bottleneck_observatory_v1_runtime/runs/T1/10_80/L0_overhead_m1/command.json	14a36b91ede332572e62a5bb1d496e0f11214b91928adcb077a8aa9e05f7996c	3588	FORMAL
FORMAL_RUN	T1	10_80	L0	overhead_m1	end_utc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/T1/10_80/L0_overhead_m1/end_utc.txt	33d910410600dc570d8bc7c96f0c72b64c797ecdb2f1636e2290eace53f4e978	21	FORMAL
FORMAL_RUN	T1	10_80	L0	overhead_m1	host_metrics.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/T1/10_80/L0_overhead_m1/host_metrics.txt	cb50329a6ac6eb1f1133dfbacbac2110e96330514b7dcf9a6b7a91d39360aba2	114	FORMAL
FORMAL_RUN	T1	10_80	L0	overhead_m1	launcher_wall_seconds.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/T1/10_80/L0_overhead_m1/launcher_wall_seconds.txt	cc6247388d3e31b5e24519abef82188a0c4b3428ed120dc4760979ea57d33693	11	FORMAL
FORMAL_RUN	T1	10_80	L0	overhead_m1	output_bytes.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/T1/10_80/L0_overhead_m1/output_bytes.txt	3b39ea9821589e5848d99d93c4118448cfdf253a4d24e1c811b144635956a9ac	7	FORMAL
FORMAL_RUN	T1	10_80	L0	overhead_m1	rc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/T1/10_80/L0_overhead_m1/rc.txt	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	2	FORMAL
FORMAL_RUN	T1	10_80	L0	overhead_m1	run.log	/root/awma_bottleneck_observatory_v1_runtime/runs/T1/10_80/L0_overhead_m1/run.log	1858fd29b45418c4cdd378f5e535a157ed2b7106ff66a9ab044d30478787d421	181974	FORMAL
FORMAL_RUN	T1	10_80	L0	overhead_m1	run.stderr	/root/awma_bottleneck_observatory_v1_runtime/runs/T1/10_80/L0_overhead_m1/run.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0	FORMAL
FORMAL_RUN	T1	10_80	L0	overhead_m1	start_utc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/T1/10_80/L0_overhead_m1/start_utc.txt	f197a2adb268fb9c49b2749e5975d3a8260cd4f713555809561a56c1aa348ad5	21	FORMAL
FORMAL_RUN	T1	10_80	L0	overhead_m2	command.json	/root/awma_bottleneck_observatory_v1_runtime/runs/T1/10_80/L0_overhead_m2/command.json	b25945f33714e6a09054e7f611393002842f10fa92804acec22fa80e2d483869	3588	FORMAL
FORMAL_RUN	T1	10_80	L0	overhead_m2	end_utc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/T1/10_80/L0_overhead_m2/end_utc.txt	02dd73a9dab21641c6190d9ddbd394b764377de4846fba6e124209f59c22ff8b	21	FORMAL
FORMAL_RUN	T1	10_80	L0	overhead_m2	host_metrics.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/T1/10_80/L0_overhead_m2/host_metrics.txt	a7e8e6cdce42f51875125e5a17e447c8156850015b9e14821873704fee25b6a5	114	FORMAL
FORMAL_RUN	T1	10_80	L0	overhead_m2	launcher_wall_seconds.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/T1/10_80/L0_overhead_m2/launcher_wall_seconds.txt	f3bc5adc32c0f56c7aaf62e34db5f51b439ac1a0b4d14d9f50487ac6cedd1b52	11	FORMAL
FORMAL_RUN	T1	10_80	L0	overhead_m2	output_bytes.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/T1/10_80/L0_overhead_m2/output_bytes.txt	3b39ea9821589e5848d99d93c4118448cfdf253a4d24e1c811b144635956a9ac	7	FORMAL
FORMAL_RUN	T1	10_80	L0	overhead_m2	rc.txt	/root/awma_bottleneck_observatory_v1_runtime/runs/T1/10_80/L0_overhead_m2/rc.txt	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	2	FORMAL
