split_id	roi	compute_index	split_role	previously_seen	seed	note
C12_RETROSPECTIVE_ALL_SEEN	prefill	354	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	355	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	356	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	357	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	358	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	359	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	360	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	361	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	362	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	363	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	364	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	365	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	366	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	367	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	368	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	369	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	370	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	371	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	372	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	373	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	374	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	375	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	376	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	377	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	378	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	379	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	380	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	381	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	382	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	383	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	384	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	385	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	386	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	387	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	388	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	389	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	390	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	391	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	392	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	393	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	394	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	395	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	396	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	397	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	398	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	399	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	400	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	401	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	402	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	403	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	404	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	405	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	406	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	407	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	408	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	409	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	410	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	411	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	412	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	413	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	414	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	415	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	416	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	417	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	418	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	419	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	420	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	421	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	422	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	423	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	424	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	425	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	426	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	427	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	428	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	429	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	430	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	431	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	432	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	433	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	434	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	435	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	436	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	437	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	438	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	439	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	440	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	441	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	442	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	443	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	444	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	445	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	446	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	447	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	448	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	449	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	450	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	451	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	452	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	453	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	454	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	455	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	456	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	457	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	458	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	459	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	460	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	461	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	462	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	463	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	464	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	465	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	466	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	467	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	468	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	469	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	470	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	471	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	472	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	473	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	474	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	475	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	476	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	477	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	478	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	479	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	480	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	481	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	482	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	483	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	484	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	485	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	486	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	487	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	488	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	489	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	490	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	491	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	492	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	493	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	494	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	495	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	496	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	497	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	498	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	499	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	500	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	501	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	502	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	503	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	504	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	505	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	506	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	507	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	508	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	509	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	510	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	511	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	512	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	513	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	514	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	515	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	516	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	517	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	518	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	519	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	520	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	521	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	522	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	523	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	524	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	525	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	526	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	527	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	528	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	529	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	530	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	531	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	532	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	533	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	534	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	535	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	536	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	537	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	538	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	539	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	540	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
C12_RETROSPECTIVE_ALL_SEEN	prefill	541	RETROSPECTIVE_TEST	TRUE	15001	historical C12/C13 were analyzed before C15; never prospective
