roi	trace_policy	run_dir	framework_head	core_head	run_manifest_sha256	telemetry_schema	scope	metric	value
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	READ_ACCESSES	1	8         8         0         0        16        16         4         4         4         0         4         4         8         8         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	READ_ACCESSES	10	4         4         4         5         0         0         0         0         0         0         8         8         4         4         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	READ_ACCESSES	11	0         0         0         0         8         4         4         4         4         6         0         0         0         0         4         4
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	READ_ACCESSES	2	8         8         8         8        12        12         0         0         8         8         4         4         0         0         8         8
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	READ_ACCESSES	3	4         4         2         0         0         0         8         8         0         0        12         4        12        12         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	READ_ACCESSES	4	4         4         0         0         5         0         0         0         8         8         0         0         4         4         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	READ_ACCESSES	5	0         0         0         0         0         0         0         0         4         4         0         0         4         0         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	READ_ACCESSES	6	0         0         0         0         2         0         4         4         0         0         0         0         8         8         4         4
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	READ_ACCESSES	7	1         0         4         4         8         8         0         0         4         4         0         0         0         0         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	READ_ACCESSES	8	4         4         0         0         0         0         8         8         0         0         8         8         4         4         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	READ_ACCESSES	9	0         0         0         0         4         4         0         0         0         0         4         0         4         0         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	ROW_ACCESSES_PER_ACTIVATE	0	-nan      -nan      -nan      -nan  6.000000  4.000000  2.500000  4.000000  4.000000  4.000000  8.000000  4.000000  5.333333  8.000000      -nan      -nan
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	ROW_ACCESSES_PER_ACTIVATE	1	4.000000  4.000000      -nan      -nan  8.000000  5.333333  4.000000  4.000000  4.000000      -nan  4.000000  4.000000  4.000000  4.000000      -nan      -nan
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	ROW_ACCESSES_PER_ACTIVATE	10	4.000000  4.000000  4.000000  2.500000      -nan      -nan      -nan      -nan      -nan      -nan  8.000000  8.000000  4.000000  4.000000      -nan      -nan
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	ROW_ACCESSES_PER_ACTIVATE	11	-nan      -nan      -nan      -nan  4.000000  4.000000  4.000000  4.000000  4.000000  3.000000      -nan      -nan      -nan      -nan  4.000000  4.000000
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	ROW_ACCESSES_PER_ACTIVATE	2	8.000000  8.000000  8.000000  8.000000  4.000000  3.333333      -nan      -nan  4.000000  4.000000  4.000000  4.000000      -nan      -nan  8.000000  8.000000
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	ROW_ACCESSES_PER_ACTIVATE	3	4.000000  4.000000  2.000000      -nan      -nan      -nan  8.000000  8.000000      -nan      -nan  4.000000  4.000000  4.000000  4.000000      -nan      -nan
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	ROW_ACCESSES_PER_ACTIVATE	4	4.000000  4.000000      -nan      -nan  2.500000      -nan      -nan      -nan  8.000000  8.000000      -nan      -nan  4.000000  4.000000      -nan      -nan
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	ROW_ACCESSES_PER_ACTIVATE	5	-nan      -nan      -nan      -nan      -nan      -nan      -nan      -nan  4.000000  4.000000      -nan      -nan  4.000000      -nan      -nan      -nan
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	ROW_ACCESSES_PER_ACTIVATE	6	-nan      -nan      -nan      -nan  2.000000      -nan  4.000000  4.000000      -nan      -nan      -nan      -nan  4.000000  4.000000  4.000000  4.000000
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	ROW_ACCESSES_PER_ACTIVATE	7	1.000000      -nan  4.000000  4.000000  4.000000  4.000000      -nan      -nan  4.000000  4.000000      -nan      -nan      -nan      -nan      -nan      -nan
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	ROW_ACCESSES_PER_ACTIVATE	8	4.000000  4.000000      -nan      -nan      -nan      -nan  8.000000  8.000000      -nan      -nan  8.000000  8.000000  4.000000  4.000000      -nan      -nan
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	ROW_ACCESSES_PER_ACTIVATE	9	-nan      -nan      -nan      -nan  4.000000  4.000000      -nan      -nan      -nan      -nan  4.000000      -nan  4.000000      -nan      -nan      -nan
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	WRITE_ACCESSES	0	0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	WRITE_ACCESSES	1	0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	WRITE_ACCESSES	10	0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	WRITE_ACCESSES	11	0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	WRITE_ACCESSES	2	0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	WRITE_ACCESSES	3	0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	WRITE_ACCESSES	4	0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	WRITE_ACCESSES	5	0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	WRITE_ACCESSES	6	0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	WRITE_ACCESSES	7	0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	WRITE_ACCESSES	8	0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
Q05_PREFILL_ATTN_FLASH	FULL_RANK0	/root/workspace/accel-sim-framework-awma-first-current-model-replay-174new-v1/outputs/replay-8	d64408a97d76a320a6d49468653d416e33677af8	57bb71ecd015b6ec0ab32e45b0815e5beaf69172	3cb27c1562e017c13cc9bfa26bb33902e754d8a681230c090546300e46872ad9	M4C_MEMORY_TELEMETRY_V1	WRITE_ACCESSES	9	0         0         0         0         0         0         0         0         0         0         0         0         0         0         0         0
