scope	target	arm	path	sha256	bytes
NEW_RUN	L2	L2_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/L2__L2_MSHR_2X/end_utc.txt	cdaa0a6bee1668ba7a330d079570ce935a6e8775ecbd194961128c3ad6ef6693	21
NEW_RUN	L2	L2_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/L2__L2_MSHR_2X/gpgpu_inst_stats.txt	bb21a46c51c2cab168764097ace9a99a20b455a56bd49fe2c1eb78696a32a0b8	133
NEW_RUN	L2	L2_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/L2__L2_MSHR_2X/rc.txt	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	2
NEW_RUN	L2	L2_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/L2__L2_MSHR_2X/run.log	7a257cfb8829fd1aa7c797b4fe1364e863773e8e9a6817b0676ba87119e584e4	122504
NEW_RUN	L2	L2_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/L2__L2_MSHR_2X/run.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
NEW_RUN	L2	L2_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/L2__L2_MSHR_2X/start_utc.txt	2e5eddff436ef5c61d8332fe2c17c85c748cbafe9a7009eff1b79187037e04e4	21
NEW_RUN	L2	L2_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/L2__L2_MSHR_2X/traces/kernelslist.g	b227879397ade7dba964cc85e4229f0a4282173565bc064dfe3a18d64076cf66	41
NEW_RUN	L2	L2_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/L2__L2_MSHR_2X/wall_seconds.txt	37e4c8a2dbd309ca0e0463c5b25d6f7b963e5a5670844843603f88d5f985d25a	10
NEW_RUN	L2	L2_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/L2__L2_MSHR_UB/command.json	c6e9709173da79bb4212a0bd98f5a40f2a30148b1dec075cb031708fda589801	3442
NEW_RUN	L2	L2_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/L2__L2_MSHR_UB/end_utc.txt	e0b96a15c273789fa5f621557e041d75ab9c78f8acf39aefd71f5803c8f2715b	21
NEW_RUN	L2	L2_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/L2__L2_MSHR_UB/gpgpu_inst_stats.txt	bb21a46c51c2cab168764097ace9a99a20b455a56bd49fe2c1eb78696a32a0b8	133
NEW_RUN	L2	L2_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/L2__L2_MSHR_UB/rc.txt	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	2
NEW_RUN	L2	L2_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/L2__L2_MSHR_UB/run.log	0f49c3099f23a32a5de7b69a5dfa2edb5e2c36e7137f670661fb032fdf9e451b	122504
NEW_RUN	L2	L2_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/L2__L2_MSHR_UB/run.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
NEW_RUN	L2	L2_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/L2__L2_MSHR_UB/start_utc.txt	38035af5fa24a608699b384e82d144695046be4beab2852744fdf37440efc538	21
NEW_RUN	L2	L2_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/L2__L2_MSHR_UB/traces/kernelslist.g	b227879397ade7dba964cc85e4229f0a4282173565bc064dfe3a18d64076cf66	41
NEW_RUN	L2	L2_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/L2__L2_MSHR_UB/wall_seconds.txt	90aaf2f25a832c36d12410133c65e866599c78cfca44e494a540011f3137cdfd	10
NEW_RUN	M1	DRAM_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/M1__DRAM_2X/command.json	5f4a5a43d3c1285a3886b409659ed993150de1dad0ff166be01da51366d2c597	3383
NEW_RUN	M1	DRAM_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/M1__DRAM_2X/end_utc.txt	c0326dc1cd94d96a83b3fd9d9a6dfbf551b45be24f2b25cdffe9a8ec0ad7d909	21
NEW_RUN	M1	DRAM_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/M1__DRAM_2X/gpgpu_inst_stats.txt	bb21a46c51c2cab168764097ace9a99a20b455a56bd49fe2c1eb78696a32a0b8	133
NEW_RUN	M1	DRAM_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/M1__DRAM_2X/rc.txt	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	2
NEW_RUN	M1	DRAM_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/M1__DRAM_2X/run.log	0a360b44786f1019d62fcb172f1db2110fb0f7f524dd8def01a5b8dbfb755075	151511
NEW_RUN	M1	DRAM_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/M1__DRAM_2X/run.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
NEW_RUN	M1	DRAM_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/M1__DRAM_2X/start_utc.txt	8108608ea1909bd007662666b59f4d86fa5ee42bc5ddea1ea3ddcc9005815639	21
NEW_RUN	M1	DRAM_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/M1__DRAM_2X/traces/kernelslist.g	8c806a277008c9ac88df69e6a427b911a27c356c2c3eb5c8e564ab92a71d66e0	42
NEW_RUN	M1	DRAM_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/M1__DRAM_2X/wall_seconds.txt	fd0d3e136475cd3ca7b7b51a322b0d22206073c515fb3f604e49bfca799fa361	10
NEW_RUN	M1	L1_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/M1__L1_MSHR_2X/command.json	7f4fed54db8e908e0e9b4b7f8baaf5776c1da831ffb43d00b96db089709e5e12	3437
NEW_RUN	M1	L1_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/M1__L1_MSHR_2X/end_utc.txt	8108608ea1909bd007662666b59f4d86fa5ee42bc5ddea1ea3ddcc9005815639	21
NEW_RUN	M1	L1_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/M1__L1_MSHR_2X/gpgpu_inst_stats.txt	bb21a46c51c2cab168764097ace9a99a20b455a56bd49fe2c1eb78696a32a0b8	133
NEW_RUN	M1	L1_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/M1__L1_MSHR_2X/rc.txt	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	2
NEW_RUN	M1	L1_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/M1__L1_MSHR_2X/run.log	a0a29c9282b5bf482c03949f4a9b7d43a844c88e74bde69e85f995d77d10ada5	151347
NEW_RUN	M1	L1_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/M1__L1_MSHR_2X/run.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
NEW_RUN	M1	L1_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/M1__L1_MSHR_2X/start_utc.txt	4a012749975aa06880c2a286f3fdbf6fe495c3c419e41a02f6643a93977a6447	21
NEW_RUN	M1	L1_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/M1__L1_MSHR_2X/traces/kernelslist.g	8c806a277008c9ac88df69e6a427b911a27c356c2c3eb5c8e564ab92a71d66e0	42
NEW_RUN	M1	L1_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/M1__L1_MSHR_2X/wall_seconds.txt	c9e6cc993367a579ae858df2770f69253b3500ea4a10176b85ea9fa02dafb27c	10
NEW_RUN	M1	L1_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/M1__L1_MSHR_UB/command.json	4d2debb8b5f781f06c13d0dc5f95c8be6f35772015424be94a3a0200c19f54ce	3439
NEW_RUN	M1	L1_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/M1__L1_MSHR_UB/end_utc.txt	ee0e1764ac240d70fccb1227c82e64a1ed862c16361433316f89bac350d219ba	21
NEW_RUN	M1	L1_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/M1__L1_MSHR_UB/gpgpu_inst_stats.txt	bb21a46c51c2cab168764097ace9a99a20b455a56bd49fe2c1eb78696a32a0b8	133
NEW_RUN	M1	L1_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/M1__L1_MSHR_UB/rc.txt	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	2
NEW_RUN	M1	L1_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/M1__L1_MSHR_UB/run.log	6c005f0f26020a4f0c9f08dd3a1f30cf1a7bdc98a5a5c74fbdce5672ac8dda39	151348
NEW_RUN	M1	L1_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/M1__L1_MSHR_UB/run.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
NEW_RUN	M1	L1_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/M1__L1_MSHR_UB/start_utc.txt	b0878c4ebc5b1e6d108c3ccd3dc7eb89e663ca461da67e0b85816ad15301a807	21
NEW_RUN	M1	L1_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/M1__L1_MSHR_UB/traces/kernelslist.g	8c806a277008c9ac88df69e6a427b911a27c356c2c3eb5c8e564ab92a71d66e0	42
NEW_RUN	M1	L1_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/M1__L1_MSHR_UB/wall_seconds.txt	87a0340b97332359b77dc980710d7e3a29af6d6d320fa221a817377709aa5a9e	10
NEW_RUN	SPLITKV	DRAM_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/SPLITKV__DRAM_2X/command.json	6562883d5dfbabaac4c75e8c059884c860b28497e9c1612899b9b4b93442d1f8	3392
NEW_RUN	SPLITKV	DRAM_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/SPLITKV__DRAM_2X/end_utc.txt	073725108e7c35de4cc023c1bea2aa3a9f0b9b4034c8e0c85ff5e32953bedf4a	21
NEW_RUN	SPLITKV	DRAM_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/SPLITKV__DRAM_2X/gpgpu_inst_stats.txt	bb21a46c51c2cab168764097ace9a99a20b455a56bd49fe2c1eb78696a32a0b8	133
NEW_RUN	SPLITKV	DRAM_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/SPLITKV__DRAM_2X/rc.txt	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	2
NEW_RUN	SPLITKV	DRAM_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/SPLITKV__DRAM_2X/run.log	800713dd6428f6a68f7b5286757f9f3b080cc4467664eda1f49c57511bb24a94	144560
NEW_RUN	SPLITKV	DRAM_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/SPLITKV__DRAM_2X/run.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
NEW_RUN	SPLITKV	DRAM_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/SPLITKV__DRAM_2X/start_utc.txt	a8b857c22fda5a1e0c3f4b3522f58ab6088e5d96d42a9dea326c26f1002bcc76	21
NEW_RUN	SPLITKV	DRAM_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/SPLITKV__DRAM_2X/traces/kernelslist.g	59236d6c6746260a3127c8f858270c915e91c9d7959647047a8d44504a984773	42
NEW_RUN	SPLITKV	DRAM_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/SPLITKV__DRAM_2X/wall_seconds.txt	3361c85f0b63342e7800f7cc3d6a7d7120254c9e724c0702e0ab87e6b9dc57c5	10
NEW_RUN	SPLITKV	L2_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/SPLITKV__L2_MSHR_2X/command.json	eb3a9096f7aa3a6e8e982bc84606c592ccd68717c073ff47e4c98b2c8224a8f9	3448
NEW_RUN	SPLITKV	L2_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/SPLITKV__L2_MSHR_2X/end_utc.txt	2e5eddff436ef5c61d8332fe2c17c85c748cbafe9a7009eff1b79187037e04e4	21
NEW_RUN	SPLITKV	L2_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/SPLITKV__L2_MSHR_2X/gpgpu_inst_stats.txt	bb21a46c51c2cab168764097ace9a99a20b455a56bd49fe2c1eb78696a32a0b8	133
NEW_RUN	SPLITKV	L2_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/SPLITKV__L2_MSHR_2X/rc.txt	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	2
NEW_RUN	SPLITKV	L2_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/SPLITKV__L2_MSHR_2X/run.log	fa14b4b0adf46fb2e8d1a2e6071265b34bbdbd1efdacd769d2bf47c7613356bf	144285
NEW_RUN	SPLITKV	L2_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/SPLITKV__L2_MSHR_2X/run.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
NEW_RUN	SPLITKV	L2_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/SPLITKV__L2_MSHR_2X/start_utc.txt	4bc20be0a6ebbbf7c36e7281bdd91f72f55b43b5d191bf9f45abdd3ce7ef662a	21
NEW_RUN	SPLITKV	L2_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/SPLITKV__L2_MSHR_2X/traces/kernelslist.g	59236d6c6746260a3127c8f858270c915e91c9d7959647047a8d44504a984773	42
NEW_RUN	SPLITKV	L2_MSHR_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/SPLITKV__L2_MSHR_2X/wall_seconds.txt	889b849f79964f5bee5d4d88a8910e40dbcaa117dc0b644ceb2b63623cf6b760	10
NEW_RUN	SPLITKV	L2_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/SPLITKV__L2_MSHR_UB/command.json	b692891f6dc1ce2ae45ca0ea00b5d822dfc56650260934556907c0fd7d784e86	3448
NEW_RUN	SPLITKV	L2_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/SPLITKV__L2_MSHR_UB/end_utc.txt	38035af5fa24a608699b384e82d144695046be4beab2852744fdf37440efc538	21
NEW_RUN	SPLITKV	L2_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/SPLITKV__L2_MSHR_UB/gpgpu_inst_stats.txt	bb21a46c51c2cab168764097ace9a99a20b455a56bd49fe2c1eb78696a32a0b8	133
NEW_RUN	SPLITKV	L2_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/SPLITKV__L2_MSHR_UB/rc.txt	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	2
NEW_RUN	SPLITKV	L2_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/SPLITKV__L2_MSHR_UB/run.log	c351e9af20f1a44108d7caaf2fcc115643a5771a5ac4cc27c13bba2c04dce2e1	144285
NEW_RUN	SPLITKV	L2_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/SPLITKV__L2_MSHR_UB/run.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
NEW_RUN	SPLITKV	L2_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/SPLITKV__L2_MSHR_UB/start_utc.txt	e17ff4f34e4a11ec65ea9ea82c6aa93a4812e21dfc6fb20c6519b69b326d36b5	21
NEW_RUN	SPLITKV	L2_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/SPLITKV__L2_MSHR_UB/traces/kernelslist.g	59236d6c6746260a3127c8f858270c915e91c9d7959647047a8d44504a984773	42
NEW_RUN	SPLITKV	L2_MSHR_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/SPLITKV__L2_MSHR_UB/wall_seconds.txt	75c1d783b2d7e27e0c85f691dcef9ca8691d6715bc13fca3baf3e2acab096eb8	10
NEW_RUN	T0	L1_LAT_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T0__L1_LAT_2X/command.json	72915fecb8ad545d9b951334e4e9673902244311d1e64d2b3673702e51933f0e	3360
NEW_RUN	T0	L1_LAT_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T0__L1_LAT_2X/end_utc.txt	4a012749975aa06880c2a286f3fdbf6fe495c3c419e41a02f6643a93977a6447	21
NEW_RUN	T0	L1_LAT_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T0__L1_LAT_2X/gpgpu_inst_stats.txt	bb21a46c51c2cab168764097ace9a99a20b455a56bd49fe2c1eb78696a32a0b8	133
NEW_RUN	T0	L1_LAT_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T0__L1_LAT_2X/rc.txt	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	2
NEW_RUN	T0	L1_LAT_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T0__L1_LAT_2X/run.log	1928dcc6a990827063dac3ce53552c7940e491534dc41bcab37963ae05fcb777	131535
NEW_RUN	T0	L1_LAT_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T0__L1_LAT_2X/run.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
NEW_RUN	T0	L1_LAT_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T0__L1_LAT_2X/start_utc.txt	a80db7371f61a90fd3b9196ce2b5f6fd928d76bda8c42fd3f973a6dfbc4a180d	21
NEW_RUN	T0	L1_LAT_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T0__L1_LAT_2X/traces/kernelslist.g	a8b4ba1cf33f34be345b38908cb39572c0d14972170fd1972b4b080e81154fd5	39
NEW_RUN	T0	L1_LAT_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T0__L1_LAT_2X/wall_seconds.txt	7a3e91f45e8e386e9c4a04cbd3bccb84e84455525294a4c0a48b5d9508ee5d12	11
NEW_RUN	T0	L1_LAT_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T0__L1_LAT_UB/command.json	546e9064db369eb1f4260f6ec3321b42f24b47e55e1ad0609e55741aeeca3c66	3358
NEW_RUN	T0	L1_LAT_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T0__L1_LAT_UB/end_utc.txt	e51041c75896a1af5e936ad2fb5ccd398f76d84471a36fbd5f86c5401fe48317	21
NEW_RUN	T0	L1_LAT_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T0__L1_LAT_UB/gpgpu_inst_stats.txt	bb21a46c51c2cab168764097ace9a99a20b455a56bd49fe2c1eb78696a32a0b8	133
NEW_RUN	T0	L1_LAT_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T0__L1_LAT_UB/rc.txt	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	2
NEW_RUN	T0	L1_LAT_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T0__L1_LAT_UB/run.log	e00f45fa7c35206c4c57044d0739a22bea4a493c3d09cc66f2c235ea7d0fa8e5	131424
NEW_RUN	T0	L1_LAT_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T0__L1_LAT_UB/run.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
NEW_RUN	T0	L1_LAT_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T0__L1_LAT_UB/start_utc.txt	e17ff4f34e4a11ec65ea9ea82c6aa93a4812e21dfc6fb20c6519b69b326d36b5	21
NEW_RUN	T0	L1_LAT_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T0__L1_LAT_UB/traces/kernelslist.g	a8b4ba1cf33f34be345b38908cb39572c0d14972170fd1972b4b080e81154fd5	39
NEW_RUN	T0	L1_LAT_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T0__L1_LAT_UB/wall_seconds.txt	59308cc2f8d2b95a3a45cf01f6765ab0fed6c1d3e00981bac2d14a2107e379b4	11
NEW_RUN	T1	L2_CAP_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T1__L2_CAP_2X/RECEIPT_RECOVERY.json	1707bd8f3935c32f81b78c9ba4c0977a862f1a7edb9f8dc476aee1908d97d146	691
NEW_RUN	T1	L2_CAP_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T1__L2_CAP_2X/command.json	b2dbb20336f374873998488a6d056134daad96bf95101b0669190de74234c643	3266
NEW_RUN	T1	L2_CAP_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T1__L2_CAP_2X/end_utc.txt	dc86d8745b372fb695081d2847a47fdbca3d92890222d32230e46167ec084544	21
NEW_RUN	T1	L2_CAP_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T1__L2_CAP_2X/gpgpu_inst_stats.txt	bb21a46c51c2cab168764097ace9a99a20b455a56bd49fe2c1eb78696a32a0b8	133
NEW_RUN	T1	L2_CAP_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T1__L2_CAP_2X/rc.txt	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	2
NEW_RUN	T1	L2_CAP_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T1__L2_CAP_2X/run.log	2f80f66ae0b4900762b13d05d8fee3c4ec4180bacb3614db992daaaf637a8057	191245
NEW_RUN	T1	L2_CAP_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T1__L2_CAP_2X/run.stderr	e3b0c44298fc1c149afbf4c8996fb92427ae41e4649b934ca495991b7852b855	0
NEW_RUN	T1	L2_CAP_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T1__L2_CAP_2X/start_utc.txt	f29843a620eb0e9f448d5533abc784923a4e124fece37a2592b8605e4a6f9843	21
NEW_RUN	T1	L2_CAP_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T1__L2_CAP_2X/traces/kernelslist.g	c9dd68f84606deceb8d7dcece6e35c93750b16bf507ac3666c3adb2a0e0cdc41	39
NEW_RUN	T1	L2_CAP_2X	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T1__L2_CAP_2X/wall_seconds.txt	9f59875e6d6038df4b6ba4074090e617aa6e83bdead194e9f93501a2b03de8c6	11
NEW_RUN	T1	L2_CAP_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T1__L2_CAP_UB/command.json	9cf69edbe4a9eda78138dca4f59e83c60c47ec3fc18116c424684f6399b33c21	3431
NEW_RUN	T1	L2_CAP_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T1__L2_CAP_UB/end_utc.txt	84c92c38953d424bb4e133210e9d358278b5dce5ffd5e436d3e1a6de50bc11ea	21
NEW_RUN	T1	L2_CAP_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T1__L2_CAP_UB/gpgpu_inst_stats.txt	bb21a46c51c2cab168764097ace9a99a20b455a56bd49fe2c1eb78696a32a0b8	133
NEW_RUN	T1	L2_CAP_UB	/root/share/mnt164/huangrulin/awma_ai_gpu_resource_bottleneck_characterization_v1/raw/T1__L2_CAP_UB/rc.txt	9a271f2a916b0b6ee6cecb2426f0b3206ef074578be55d9bc94f6f3fe3ab86aa	2
