logical_target	run_id	static_index	function_occurrence	address_context_artifact	address_context_sha256	schema	binding	prohibition
Q05_S2_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	794	0	mref_794.ADDRESS_CONTEXT.json	fa5c9649d86362e84da3b84326a5989e5f3ad5383e41650add1de0d1926d5657	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s2-text_prefill_nvbit-ldgsts-shard_q05-s2-prefill-attn-ldgsts_20260915T093229Z_7ea3898f9bef	795	0	mref_795.ADDRESS_CONTEXT.json	973c2fd27c688c7de7ebae7d30027de9031032fe645bd00492e88d895b1e9af1	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	1331	24	mref_1331.ADDRESS_CONTEXT.json	b9586d08d29a8f4564a161b0c61d21ec51fee2fd9129683e6a2735026a828d85	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	1334	24	mref_1334.ADDRESS_CONTEXT.json	0e5ff9ac28008510cf3cad64f323848175dc50d650b888407b004a09c375fe0e	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	1337	24	mref_1337.ADDRESS_CONTEXT.json	4545b81cee56a8ec06761821d5504160ec43b0bb889096b9abde4c35ae42e6e2	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	1340	24	mref_1340.ADDRESS_CONTEXT.json	d76c2c34e7be0e465906203d96b0ad807e1e4c2d6548be96e1c8d4a18ab1cc2f	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	1343	24	mref_1343.ADDRESS_CONTEXT.json	ea2c0ddf16dcd8c55d45e6ce7a4f0c7101c6bc5021d6849166872cc90fd61c42	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	1346	24	mref_1346.ADDRESS_CONTEXT.json	239727601908771d520dff5170e69f2c61c9b9b0c674246e3e2346a97d31e4ca	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	1349	24	mref_1349.ADDRESS_CONTEXT.json	bcd22ab453af9bb79015cedb56a78abf5dcb8bb097fc132d8cf8ec1011104ce7	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	1351	24	mref_1351.ADDRESS_CONTEXT.json	b3fcf5b2142f5e5266be38c2c42031e927b68d71a7d1ad0a7b2f2bfa17fb89a9	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	1354	24	mref_1354.ADDRESS_CONTEXT.json	c247c8e58781f93196972874361138fddbe8cfcfa2b10a14697fdf1360c829db	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	1357	24	mref_1357.ADDRESS_CONTEXT.json	8beaa773aaddadcb1d558c473708be72196c2ce4564d82e272cb5bc281adc2f6	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	1360	24	mref_1360.ADDRESS_CONTEXT.json	38cd8be1e2b8e46e1e6f676c574dfc7d73acca8127e767f2616b3a78166dc60d	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	1363	24	mref_1363.ADDRESS_CONTEXT.json	c92f3515c736ce1cc87f4b5d62df27cd55b7b9a2386a91321c66dcb741a922ec	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	1366	24	mref_1366.ADDRESS_CONTEXT.json	4cfb81e0db7d2b3cd0c416217cf795169c1218df6333d2fe808ceb206f61ce9c	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	1369	24	mref_1369.ADDRESS_CONTEXT.json	b92fd4692cb04c544cef7169a13e47800e9761122428bfb0b51e454796aa2977	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	1371	24	mref_1371.ADDRESS_CONTEXT.json	07668ae181ad83938faea63a1038da138b099d92e52d1cd204138a11bbdebac9	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	1372	24	mref_1372.ADDRESS_CONTEXT.json	927762f9b8cd1483d8b2deeb54db39abac92487cdcbb161264d5b8206b3618b7	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	2758	24	mref_2758.ADDRESS_CONTEXT.json	03ac5a3cab19e7a4b04cdef7d74282f8c8c2eb0ec8e52694f5d8ad70c010a3de	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	2760	24	mref_2760.ADDRESS_CONTEXT.json	b3ff3b9be9d81bae4df8ce321ec6da1f63538d2cf989c45bec7c87465cd2ca9b	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	2762	24	mref_2762.ADDRESS_CONTEXT.json	f83c88aea90562a868a97604cec52715b48e86fce9bf1e6fc39ed89aabdd3190	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	2765	24	mref_2765.ADDRESS_CONTEXT.json	845fbf9d7b6af32642f58f0f0529b7da541f2f2b6b944c3971f3dac3c30559c5	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	2768	24	mref_2768.ADDRESS_CONTEXT.json	2659d98ca76f968d6262e6729d036f4c2a1b897a527766120a2538d1e0c38eb4	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	2771	24	mref_2771.ADDRESS_CONTEXT.json	f2080ab3b5a928119df66ece8ec8461044a91d1e95418153950a3f8b3f2cd837	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	2774	24	mref_2774.ADDRESS_CONTEXT.json	9b5e82988027dea1e2fe0a8c11e6f524c35de729695ad22c66fab96d8e99a45a	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	2777	24	mref_2777.ADDRESS_CONTEXT.json	9c817c797fc6c3a8f808134cc036df572e327718dff85d0611f6ca3cc92081eb	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	2780	24	mref_2780.ADDRESS_CONTEXT.json	96667ad9c2f54377e56d7b90bbe42421b0255d66d109d9af9cd9dacda845d5b7	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	2783	24	mref_2783.ADDRESS_CONTEXT.json	448121a00af8d6058958de18c47989ce84f1472c27455c6951540e20e629421c	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	2786	24	mref_2786.ADDRESS_CONTEXT.json	38c88c34f2a9560c876961b156b72cb7a54dc9b44a11385a41ae672be00dbf63	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	2789	24	mref_2789.ADDRESS_CONTEXT.json	49493d8fd64211c0a0a94e4c3a421f1a36970550a7931bafbe8eecd5e0eebf94	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	2792	24	mref_2792.ADDRESS_CONTEXT.json	8996349934d84d596e2d3392d67f1ef270e4e44ed81148d4730ed5022e494832	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	2795	24	mref_2795.ADDRESS_CONTEXT.json	25a52fbf494f3e926620932d9b9f97dbeaf89798eb695ffa69c4a8e0467408eb	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	2798	24	mref_2798.ADDRESS_CONTEXT.json	c5c4714bfcfd9f5b3fa480b06f39b2f26d1cdb0db82caf658f582e4f8fa4125f	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	2801	24	mref_2801.ADDRESS_CONTEXT.json	0e997e6b7a420909be7747330a722ff2181790bd5b7dd0f0766a8e395cc218d0	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	3076	24	mref_3076.ADDRESS_CONTEXT.json	fc80ee242c0a387179ff76d0b801be918f8080619bea117d73df53c2b78aa0ba	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	3079	24	mref_3079.ADDRESS_CONTEXT.json	6702789885baa6e211a10817f83b5dae432f8740ab025a1b2f8293f750993322	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	3082	24	mref_3082.ADDRESS_CONTEXT.json	232d5da60f30d99ffbd2084312791fb5bedef0c52cd37b194404ba42cc3d5a53	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	3085	24	mref_3085.ADDRESS_CONTEXT.json	83eabfbc458b2cda2cded8e15cfe8ac7e54f205e20d6a1dac3339001a1295c93	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	3088	24	mref_3088.ADDRESS_CONTEXT.json	51e673040ae2348d9f999e52162f2882bae7c31944139e2f7f5b347257584800	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	3091	24	mref_3091.ADDRESS_CONTEXT.json	186c655f1bd461efe1c7cc31e3e84751d7013a4364065535c638b8944f382da9	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	3094	24	mref_3094.ADDRESS_CONTEXT.json	a4fd30494a39a2b9519c8a3ba46a2943f71b5702a90f6cf369a41a63e04499dc	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	3097	24	mref_3097.ADDRESS_CONTEXT.json	5212cb8d73b9105bd9ef1da811857849a53de10f035bceff2c7059c99ac3f7b9	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	3100	24	mref_3100.ADDRESS_CONTEXT.json	e1d62133f8c3ea157e4177830fff676fd50ef26b0c17a124ba8b0f231029fce0	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	3103	24	mref_3103.ADDRESS_CONTEXT.json	14f3af0dc132708fb1a36f9ac26c8ae47649bb36d512c9ec49f1aa84c5a32620	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	3106	24	mref_3106.ADDRESS_CONTEXT.json	8f1524fe7b69e5f8e8eadc11c137b68f01263ff4e7e8f8234bff95d4bb7edc08	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	3109	24	mref_3109.ADDRESS_CONTEXT.json	069e74d6273794bd1da6f8171b331d3f5d6e76c4df433e71ab6a2380ed29eaa9	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	3112	24	mref_3112.ADDRESS_CONTEXT.json	323cb3fdcd60fa4c6525367f1ea414bb433f6d43b7dbe7b034900df317153c02	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	3115	24	mref_3115.ADDRESS_CONTEXT.json	78e53e69ae709f912e9ccb292f255408faa0784278c28b10e523bc46344d7615	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	3118	24	mref_3118.ADDRESS_CONTEXT.json	5bf0c48c0011bc75eb75d4375f1d75b2dbc2a832d838ffff7bc3d4c7e1cec739	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	3120	24	mref_3120.ADDRESS_CONTEXT.json	f2a077751e91b75012107186133ce115abe94daa3be3e229c59573cdca1b1d2c	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	408	24	mref_408.ADDRESS_CONTEXT.json	96aefb354122371c986e18bda27a976aa75553832d7497cc74611550dee01cdd	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	412	24	mref_412.ADDRESS_CONTEXT.json	1d9258bff17dc2757aa92cef5797dc7dbf70a050a763ab69d6be820b6fe03ef5	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	417	24	mref_417.ADDRESS_CONTEXT.json	a48532be991ebeb3beaef7e879eef86ff8032a1451d1903c1e89137a59a1666d	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	442	24	mref_442.ADDRESS_CONTEXT.json	7c23b2b6cf91eb274bed066a8c4a4a751b0352a0bf102182678268efecdfa023	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	447	24	mref_447.ADDRESS_CONTEXT.json	7e1eeea4d3f25abac7612a3eb848b033eaa0527bd3ef56ac5a313cc7c29d4c8a	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	452	24	mref_452.ADDRESS_CONTEXT.json	36598583bb5925c94c88ecb4427b3d6100c51fd9936afeeda321a098310cc03b	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	459	24	mref_459.ADDRESS_CONTEXT.json	ad92e8cb5944883f3728edc4a0ab3e32df6428d170283184afff413ce1ad4b4c	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	466	24	mref_466.ADDRESS_CONTEXT.json	87a25a0be433d4c67d241349704ad06ec218ff161fc003776ece2cf10c3206d2	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	478	24	mref_478.ADDRESS_CONTEXT.json	ae80834cb7441a646b9507772220db0b97b63d479954cee6ca7f6036dfc45ef8	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	488	24	mref_488.ADDRESS_CONTEXT.json	072e2a7cc4a0479e6ff2748335b6639b683d4940f1ffe5f16711fce2d6bc9eb8	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	497	24	mref_497.ADDRESS_CONTEXT.json	d0773ede1d546da6892c458824eaf8d953e404390399ae808356e7faba0c4485	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	506	24	mref_506.ADDRESS_CONTEXT.json	6abf817d7ce498e61beb91da44fc71bbec101578593808e8e0b4d4d536a5f20f	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	516	24	mref_516.ADDRESS_CONTEXT.json	f27b3630e0e0d53bf282a580c91deb33a3eb8a0cdf65b3687147cb37f76414b1	C16_ADDRESS_CONTEXT_V1	SAME_PROCESS_ONLY	No cross-process absolute-VA merge
