workload,variant,blocker,eligible,blocked_events,blocking_ratio,definition
gemm,B0-Legacy,SchedulerCausal,98304,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
gemm,B0-Legacy,DRAMToL2ReturnPath,98304,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
gemm,B0-Banked,TagWay,24576,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
gemm,B0-Banked,LineMSHR,49152,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
gemm,B0-Banked,DescriptorPool,162036,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
gemm,B0-Banked,PerAddressCap,112884,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
gemm,B0-Banked,WAD,0,0,NOT_EMITTED,exact C7e producer field; events are not exclusive blocked cycles
gemm,B0-Banked,PayloadCapacity,266,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
gemm,B0-Banked,PayloadServicePort,266,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
gemm,B0-Banked,Bank,18346402,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
gemm,B0-Banked,L1MissQ,37814272,14259191,0.377084901,exact C7e producer field; events are not exclusive blocked cycles
gemm,B0-Banked,LowerL2ToDRAM,98304,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
gemm,B0-Banked,SchedulerCausal,98304,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
gemm,B0-Banked,DRAMToL2ReturnPath,98304,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
FWT_7_21,B0-Legacy,TagWay,594069,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
FWT_7_21,B0-Legacy,LineMSHR,596844,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
FWT_7_21,B0-Legacy,DescriptorPool,2408066,1189823,0.494098999,exact C7e producer field; events are not exclusive blocked cycles
FWT_7_21,B0-Legacy,PerAddressCap,1811222,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
FWT_7_21,B0-Legacy,WAD,4,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
FWT_7_21,B0-Legacy,PayloadCapacity,998,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
FWT_7_21,B0-Legacy,PayloadServicePort,998,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
FWT_7_21,B0-Legacy,Bank,0,0,NOT_EMITTED,exact C7e producer field; events are not exclusive blocked cycles
FWT_7_21,B0-Legacy,L1MissQ,10223616,19940958,1.950479948,exact C7e producer field; events are not exclusive blocked cycles
FWT_7_21,B0-Legacy,LowerL2ToDRAM,2284400,1190064,0.520952548,exact C7e producer field; events are not exclusive blocked cycles
FWT_7_21,B0-Legacy,SchedulerCausal,2284400,888688,0.389024689,exact C7e producer field; events are not exclusive blocked cycles
FWT_7_21,B0-Legacy,DRAMToL2ReturnPath,2284400,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
FWT_7_21,B0-Banked,TagWay,594069,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
FWT_7_21,B0-Banked,LineMSHR,596844,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
FWT_7_21,B0-Banked,DescriptorPool,2408066,1189823,0.494098999,exact C7e producer field; events are not exclusive blocked cycles
FWT_7_21,B0-Banked,PerAddressCap,1811222,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
FWT_7_21,B0-Banked,WAD,4,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
FWT_7_21,B0-Banked,PayloadCapacity,998,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
FWT_7_21,B0-Banked,PayloadServicePort,998,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
FWT_7_21,B0-Banked,Bank,10223616,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
FWT_7_21,B0-Banked,L1MissQ,10223616,19940958,1.950479948,exact C7e producer field; events are not exclusive blocked cycles
FWT_7_21,B0-Banked,LowerL2ToDRAM,2284400,1190064,0.520952548,exact C7e producer field; events are not exclusive blocked cycles
FWT_7_21,B0-Banked,SchedulerCausal,2284400,888688,0.389024689,exact C7e producer field; events are not exclusive blocked cycles
FWT_7_21,B0-Banked,DRAMToL2ReturnPath,2284400,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
FWT_11_19,B0-Legacy,TagWay,61126,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
FWT_11_19,B0-Legacy,LineMSHR,61126,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
FWT_11_19,B0-Legacy,DescriptorPool,250837,119765,0.477461459,exact C7e producer field; events are not exclusive blocked cycles
FWT_11_19,B0-Legacy,PerAddressCap,189711,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
FWT_11_19,B0-Legacy,WAD,0,0,NOT_EMITTED,exact C7e producer field; events are not exclusive blocked cycles
FWT_11_19,B0-Legacy,PayloadCapacity,412,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
FWT_11_19,B0-Legacy,PayloadServicePort,412,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
FWT_11_19,B0-Legacy,Bank,0,0,NOT_EMITTED,exact C7e producer field; events are not exclusive blocked cycles
FWT_11_19,B0-Legacy,L1MissQ,2162688,2680785,1.239561601,exact C7e producer field; events are not exclusive blocked cycles
FWT_11_19,B0-Legacy,LowerL2ToDRAM,131072,119765,0.913734436,exact C7e producer field; events are not exclusive blocked cycles
FWT_11_19,B0-Legacy,SchedulerCausal,131072,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
FWT_11_19,B0-Legacy,DRAMToL2ReturnPath,131072,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
FWT_11_19,B0-Banked,TagWay,61126,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
FWT_11_19,B0-Banked,LineMSHR,61126,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
FWT_11_19,B0-Banked,DescriptorPool,250837,119765,0.477461459,exact C7e producer field; events are not exclusive blocked cycles
FWT_11_19,B0-Banked,PerAddressCap,189711,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
FWT_11_19,B0-Banked,WAD,0,0,NOT_EMITTED,exact C7e producer field; events are not exclusive blocked cycles
FWT_11_19,B0-Banked,PayloadCapacity,412,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
FWT_11_19,B0-Banked,PayloadServicePort,412,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
FWT_11_19,B0-Banked,Bank,2162688,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
FWT_11_19,B0-Banked,L1MissQ,2162688,2680785,1.239561601,exact C7e producer field; events are not exclusive blocked cycles
FWT_11_19,B0-Banked,LowerL2ToDRAM,131072,119765,0.913734436,exact C7e producer field; events are not exclusive blocked cycles
FWT_11_19,B0-Banked,SchedulerCausal,131072,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
FWT_11_19,B0-Banked,DRAMToL2ReturnPath,131072,0,0.000000000,exact C7e producer field; events are not exclusive blocked cycles
