target	run_id	static_index	occurrence	classification	warp_records	active_lane_address_events	overflow	trace_sha256	terminal_log_sha256	address_context_sha256	address_space_id	process_pid	result
Q05_DECODE_EARLY_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119	4668	24	ZERO_EXECUTION_PROVEN	0	0	0	79ec44a65c04059c3731d1c9ecc455036478e17e66ae82574d8ad8e3864cd84a	773a6433553f0682697dd9c7a3c5a99eb00fbcc5e8ce4622ca8b4f739038e038	20578924bf5f3a5a290ec62885348c5641cc08a5e5b17df66851219efed861f2	f261e2d569e2a001ed923d64bd4bd2c0cab3ba0dc25a06d11f33ec9cdc635359	207441	PASS
Q05_DECODE_EARLY_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119	4688	24	ZERO_EXECUTION_PROVEN	0	0	0	3df02de8f71e653a3ff43027e2dc5f6a03b644d5560040de71e7d7ed1987bd03	04256d5646f7afc2eb872ba9105e6f0c7f3e21c0de41b47c2a3cacaefb96fdb7	be69c0124809da1d6f1e72f80a446f480902a30f7903fef6daf55a7ebb17ed02	e654cc3e65f3ece6099cadd36769af6d080da7327a1e59ed24a9a32abc99b826	207499	PASS
Q05_DECODE_EARLY_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119	4691	24	ZERO_EXECUTION_PROVEN	0	0	0	45134adf0924d8f7813c368de9acfd27ed0b86ffff7204a9218a38848555280a	f9deab9df4d767646bcecf6b32629802ef5809903a2421c8c86c73e859e1d12d	ddf011b8e7574d88d7a65e3bee5ebbc2b7cefd0b654cf801109a6c80150eddca	05a12b89d7193544e871d928e4d6a0f73811b360bb6486b23185c05fea5d8780	207558	PASS
Q05_DECODE_EARLY_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119	4694	24	ZERO_EXECUTION_PROVEN	0	0	0	958a1f8562ea9bed8257284e2b04eb59b1ca2cb68db7e17c753ee1fc248544ff	43873f9c0185e16dd337a556245833d523a0c7626c155de9516fc76d59b2e371	05a03566f3f099637443fbedb679f1ae411d7176c1b1ca05359cfc17c9505e87	c35c12315a69d32795a0094a55b445e899a8c1a81d2d2a37a8c38e324c8f1457	207619	PASS
Q05_DECODE_EARLY_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119	4695	24	EXECUTED_SHARD	126	2016	0	a20bdeaed5b7062120d3b513091b4024504a966c22d85233483072d68e1b0ff5	44bff57fcb0b691dad710a7f48af96e0edccaf84f9bbdd0ebb1e9115072021c7	f5fb47caee0db1d5de377a99806a82fd0c70c1a321ffb5288a1fabca8a509bde	7f7e4da64ccf92fff0595d424d9dd42b3007779167426db0849e00c9f0b61ff1	207677	PASS
Q05_DECODE_EARLY_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119	4696	24	EXECUTED_SHARD	126	2016	0	acaac514cfdce7ddf6322992e2ef8b2c0e65cc85f50c8ed4f8dcfa429c31d46b	ca98907f3405a1030ad1c450e2be7b1215b8f0c9f2d06e069568a3e2bfda92b5	b78ea3bff483d1ed002199e571bc8b272bf90534b8963df7be9ef43003a2c284	7d0f8078df886a41a11a4d3e6cccb95d0146f260efc6d5fe12fe85e9491fb341	207735	PASS
Q05_DECODE_EARLY_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119	4698	24	ZERO_EXECUTION_PROVEN	0	0	0	ca0ca2880e0b2c6f4f46f3ac7caac879ff5c2837c30108df712f57d58ff73124	744e53ac42bb4f95d359ed14d3ffe79b9976c31d0f78797576fed3fb3467d528	f395ac58fa5a49121ba4fa3d987d415d590acbc2b56f904026c38b85f2f3d8d9	8db391bc984bcf62ae4dc5bd3fb4427bde07d3991486c2d0ce748c76fae507a5	207795	PASS
Q05_DECODE_EARLY_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119	4699	24	ZERO_EXECUTION_PROVEN	0	0	0	f641947f3b03e42e377d89d412b7069694fd63156678dc46595ddaa5b0255261	240bf77c601e0eb1295e4e1dcdc2a077611455c3baafb9795f51a65ad6cc67b2	09a8b75c9ceec63d5626672b62b6b9badcb215b07dbb65a14926453ae4fb7ebb	07f3a52d9a8587a9c0347038f8a743d39ddb39614a158b0b65d1fbe9fff57912	207857	PASS
Q05_DECODE_EARLY_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119	4700	24	ZERO_EXECUTION_PROVEN	0	0	0	94bd63c8a2d987b76521266ebeb6006e99f67b28a13604cbe2cb77163c4007b6	f82eef59e5b0e51ba5495eb7f078208a7696885914b44dfe66a77986f8ee7b04	9c608358f8a7456368fa3ea39f0c1510642ee7ae38d874a8db09abd76bb191be	b0babc0fc5a45113852682b6e73536b711e022b3b432ea73233c994abc18377b	207916	PASS
Q05_DECODE_EARLY_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-early-kv-attn_20260915T065526Z_8e1c42e61119	4702	24	ZERO_EXECUTION_PROVEN	0	0	0	70914e42cbcfb33ed33e105731f99a1f7ac45a4b5332477507f8f2008d12b910	dafaeb8eb0a77a62aa2992378040675a31d1445ccab30229b7cc4323683428d1	37daedf3611b5251fd5b045f2a491602596d09194b4593eefbefae785815b705	41d32a2f47d92111051de426344c234679516556c3b77744539377e055b6645d	207974	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	30	767	ZERO_EXECUTION_PROVEN	0	0	0	2d41a017f1a89b73b7238bfdb5162664e9443d538519965fc405dc3c6acda568	70f492efacf3ef4cb260d484991795d20070d3cab4db22f19fda0a3cca54b6a3	497e688cb1c7d73e4feed1198f7d0f05b8920b38e2497a8e3ec6aedf616fc248	214cf63926959286ebf30897ec7f4eb7940c4766c8951d933b7002ff88537e33	208032	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	31	767	ZERO_EXECUTION_PROVEN	0	0	0	68d4595a9f2ab3842296657d864a35c1f46a97b2da6ac912cab514fe86cb83f7	1e1ce0b2b5d4a08b26283786562cb32232e9c80b07e216ce8d1724c0eb66bee6	629795bbc042635fd30d26b1a8c8247ebf9d140784a5aa85ef371caa42735065	0fc36fd8bbe8f3726be673cb57a6810b019315fd2cb4093dbfcdf1d63426b494	208090	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	35	767	ZERO_EXECUTION_PROVEN	0	0	0	f98ff1284559788c56994dd6ce2fef106f966bdf06684510e5d62b3dea2ae07e	41380df265d14e608642fcc9b1411dcb74acfa59d50e76f23f7075262e19a780	85736681afaae43bfc5bc8876ceb72a46639962a7bcd91ed60917e7d5c3576c4	a45a2e0cd27e59c7117171f67bebf949d0c57cdcff3044a126888047b9966569	208148	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	45	767	ZERO_EXECUTION_PROVEN	0	0	0	209a9e2de6269c6c930bd631027b902b29ecaa0749f908e5dac6ba3b3731e0d7	bb06606d2ce7ab067f8b7546d26a55209021a7652c6d9087a85a1bf28d8c3d5f	ba17848f45beb48a89aff38673b345f38b31461bc36f26f923601968e32bb510	9e5fa9523ad24b84782f6c44881dd61ba47995a6fe49d00b5b87e09146567d90	208206	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	47	767	ZERO_EXECUTION_PROVEN	0	0	0	231728e99b693ea0ffc44114b53d0d3d6d4264f87b02c120d7a38ae6cc711d29	3321135a8e3996645a1957b316d1c558083de145091db761b9d962b107cc9090	2f412c7806d19dd23587a5bbec460c9696b279502bb4626abc84dfde2418716a	21f32dcf68a6926234403bcfad9db034230e6b38112a184c406a83fd4c9bb30c	208264	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	53	767	ZERO_EXECUTION_PROVEN	0	0	0	6108f75e0cab61ed2e3ba1dae6dab14e5d7502ba705b0cbae6cfb28eefe32ea9	70b17f04f9033ca14c0d95247d146bf9bc36c3cbf3ae01c22a97ae74cf96c5fa	ebc550f9ef94120ded2bb653b031f4ed985223613c84ff9e05b5ad8f53aca430	03ae3f051c249f1b31d243d7237064f7a4ca7bf6ee60e6331e5bc3ac4fd1208a	208326	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	129	767	ZERO_EXECUTION_PROVEN	0	0	0	be529ec09376a5e0ee8fa2d479157b404aaf6cc2c499c818ce898b6924590930	e6230452d6906623ca033099f47aced4be3322a10f99f15e775d43ab946b34fe	eeb0d5e1f4ae98fab40f8c1b1a35104f7eb505c5cf122cb5f56d80e4b9a1ec67	937db24bc7516eb5218121d3e35340663cb0c1a972126c7893ae65c7fd61b58f	208384	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	132	767	ZERO_EXECUTION_PROVEN	0	0	0	0f7cf5c191d60831e6ece61921b2020a2d00f62cf2ff6caf6e2f5ec20d4f3112	85babf248e851686bd6d7d998cb40723a191b7af80cfda7b34119e2e308afd07	ec57e47fcac06ee32d0027d7722a739620f66914207852dde451acd5ccd71e02	b6367cc2aeb93d55d522b62bf182e148a2b5af10c6d2449914ccc054659c58e1	208442	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	135	767	ZERO_EXECUTION_PROVEN	0	0	0	efd3fc96f9e21d274ad586c9d3cd78ba0e34fec17a2a00767d4398798b910174	f09eefff8c637f07edaf5f4f244d9c81c7d7c9d068fb2983cc63f1fc8704dcad	4e0f2b2d6d4d19f62eee30639dddf5c9027ce5cd95afd189577ff261fe34fea1	c8077878c5cc137896a519e87c68b22a57fbeac6953940bf5535c4284b4811bd	208500	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	137	767	ZERO_EXECUTION_PROVEN	0	0	0	906173117383e5ccf7b5935ebad41781624915027eec0453e59b3c26997f4ed7	3b9931d8b1475d93577e49f74adafd140f6549246867fbe172f9f627bd3e358b	a4e7e7bfd9a9adc77e882ca2ffa04d4435e0e1bca44684182224a101669999a2	42755932bf6afaac635edc6bf51c2a7409bc93bcfdbe6aeb20c4f40ac5f04450	208558	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	139	767	ZERO_EXECUTION_PROVEN	0	0	0	ba22079551b758d4724bb0a4cad4100b842a19c8a97980f8c99ddea439e0b0fd	09e8da1534c9203f21f560f2ccb73cb2055c7f7e547cdcaa32577e5fb9c64da4	a37a16b4dcf46364d489a6b2b43009eaf1c813178b1952e604236b7df63ec2ce	8385ba9d6bba5a8b68b2740ec2137e09326ca07eb49a056063c9141c3041a16b	208616	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	142	767	ZERO_EXECUTION_PROVEN	0	0	0	6212021e42870dece297c935988e04540009de4f40d38f74ff84f63545da8a2b	020cdb28971fbfa0a018455d2bb0a8523754c04c015952341a4a59320dbabcce	1590b2ee64b9e3bfb2dcb0e2594cccd0a589222838dd92443f46cc57f39eb6c9	df141bac66b06e713d3b14c9f26d6ea64e1f7aa687174614bf083c7b623100e4	208674	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	145	767	ZERO_EXECUTION_PROVEN	0	0	0	e6ec9a30be15d2f2106f0d6e1a9f1dd8e3edcbdb3ceac568e25b366feaef8938	6aa48d2611b44eedd53bfd33bec2980fdd365b2fb96d1405ed0a2e97167ef8ec	7b20467d633c390161c10ded7b2233651a29cd1bc8e6bc54de2c2b664c921b67	c5c0e6b5b350a78a6e0544c85a2bac8064a9d22db087fa4338b034bfc2fcb266	208732	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	149	767	ZERO_EXECUTION_PROVEN	0	0	0	890abac2c4a7309650e435504615fe75b67a92076cbd385146b35c102371fdc3	522b6d16a363a096a714a77ad12cbd2370a79a4bbccaae72d4470986db981840	91bd309e465c6cb4126fdd7517054dde8e0c57ae5219e650ac3b56dc953ca2b3	7c607b7c1f17e24281f08ffc52d7fb81efde70f432448bab72adef4e65f7fc3f	208795	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	153	767	ZERO_EXECUTION_PROVEN	0	0	0	da3a83539c672bf6bcd82e33443d40433b635381df517c71413ff9905c091673	f20cb04a2c7b101a4e556fc154ab19cad4800033ea0cebc456a6a9675e20d9db	e1c2629bd84bfc611430bbb27313e345c13da44d7cd1bb893fde6f6187fd9497	4efae4423ab1a6bc62abdb17a74dde499f8b3e60cac9057fc25aabf642974650	208853	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	157	767	ZERO_EXECUTION_PROVEN	0	0	0	9c21244a30d711ceacc57c37745f9efec45046475826473fc40ffd4600a8b90a	a167723e57660a6ee3433ad916a5d3ebf25e238f39933fbf742d010aac917c7d	01a320b6a6fbed1cd208174bd3a257fd8c8ec26e30973fc71ece3fd41782370b	a579b20d6f6e354afaf1e86724d8f1a586eeac0a1f80dff46ac6a55b8de59b50	208912	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	159	767	ZERO_EXECUTION_PROVEN	0	0	0	d4f7598a61b4381bbc882916c9c19ada808bee599aa0b12128e11faa5840686b	efc6d23b5e312a1ddd7c7139313a407710d397190b12920b78f32f8d602050e6	8ab1d8b352b1d0c3e7a6e8b8006755fbb2f33de56079e3001e614af53a5cdcc5	80d1d525f4a8c248d7bddf5b1555a0f77fd35676c369a79e59aba48c566a46b7	208970	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	162	767	ZERO_EXECUTION_PROVEN	0	0	0	19ccf25a31c3c69e3026e77a62618921a4a0f934d79f6a4e29515dae7ee66d4c	e764caff503cc120383830a981a70741659e238859ca66c4c84bbf0499682f6f	b866ade3b646abc4b16184c8b11173a18dabd752f30cc03c21b36d7bd5582669	89d49f0915b1daa26f1c07fd5fd15130da3788f707a694b9ff9a2fe991665622	209086	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	163	767	ZERO_EXECUTION_PROVEN	0	0	0	cbb922b08afd2ebb5727f198b2988aa97e9f2351b62507865f40473617f586f4	87323d0e039947197fc453ce0eabdea5a51209746bd9dd2aefa31046ae7e1cfe	d6b0efc6ba654a6482be8ea786689bb174bb250d5e66db13ae00ede05a6dc2ea	265818b2343161285882858bd3a2369606ef73f95f69a8561a72d7aef8c3dc7f	209144	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	165	767	ZERO_EXECUTION_PROVEN	0	0	0	4df7266637ca9fbc3580cae395240a60a0e1bc9fe16c53ff756712ab3ee7f62d	f9b97c8e68900ea13464382f991dff5f7dbcf16290648c25d48251e3d3e99ca2	9b8b67904019ff143e450047d68c7ce1c53be3cd0934712d56629815f4387938	09d27b7cac67b81297ac41fd95ce537e163573793f120890e2d3fc5fbd931fc2	209202	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	166	767	ZERO_EXECUTION_PROVEN	0	0	0	d64dab3f235583569265c0932771bdbef575747b2864184243c43037cf2a50c3	fbd458fe3e8e91edac91696b81601164e9fa99d128a92320db0e2ad6f7f8bb77	dec138324e35afd41976ba35828e1bce2efb43c758ab45bdbc86629f67e83352	4f750c811ab785c42fbbdac4870f8696df8b13168a2128ec39a38ef01e69953a	209260	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	169	767	ZERO_EXECUTION_PROVEN	0	0	0	b26f6a0c59eae28009d0316a9c7a513d5b4a8bbd91fd77543eea81191557c7f5	169beed474bf63186b14eb0a838273b1d83c84db845d3715e42d924be231a736	184dc2c9f0410b36c382f5a0a8fb125aea9ac75f4694b1f015c31cf34d0e2bbd	6a2aea5772575669c943ffd5c04127315fd3ba1b85548a3741c59641bc52e72e	209323	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	181	767	ZERO_EXECUTION_PROVEN	0	0	0	40b1df79fd6bb229633ecc37ca15dad792544791a195170680832b35dbf846ed	04aae2370c9a9c9644125b7f78a6d79c21445d921a3b761d44f6d2d8882d9bd6	69a0bbb337e6c36a03902675a5cd0cba24f57be2f1a2f849914e75b03c9507e1	d838dea83a09929658b6985748d463483aefbf7651575a1b79d4f86ef27f767e	209381	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	217	767	ZERO_EXECUTION_PROVEN	0	0	0	62ff88cbe8948f755486110a3b9c774770dfa81f1f9d04604fba1317af77e8a2	63f16f074ba3a1d4b0f6f285e8758ce9690257d721a47748387b0a5ff9ccbf12	b5144ca7dfa0dd40e7ceae0d7697e71a7af1d55dbcca8b79ddce10b819a9f853	ad325bbb59f8f25679c24ff13688cd599da61db6795674e0bb408a328e7c197d	209488	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	1297	767	ZERO_EXECUTION_PROVEN	0	0	0	75af77684d01c39edfb3a12407f33077acdc3e849594c7eee87094eea8e0212e	1e848d94c73f3b2978ed4b8e5b5d164dfbe1dd5f5a1d17bf34228fcc9ded0e4e	6f875aa61afeb02cb33e22219f08f1e8a72fb66721ffc2ceee96a63e2cb9eee1	b08997bcbfc905839cb66625b13e20946ccc8944b3dc076311aecd9d8cc93699	209546	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	1298	767	ZERO_EXECUTION_PROVEN	0	0	0	3cd1a76f452a89ff7f8f711d48080d94137313ba201108cb17dfdd29b6cd45ee	eebe7247b1a416c0452949d0a212fbcb9d530dafb8d97fc9f7cd02dc27eae9ca	b2e0b4eadcaaa0b4f4481c74aad538dc53dcf8f6051c8ba092e1885a1ad37aa0	8fb1542464fc8952b924a4ea2ae9358ca03628795833c2ea481bd95a9a6e51a9	209655	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	2733	767	ZERO_EXECUTION_PROVEN	0	0	0	e4de74ac5c0e752ed83c95fa0b71479a43dffa26d40c11c0eb9bf3b0a7e7ac28	574d4cb5068bd8e21ebc8190d4afac21212afcf59b279fc62e0a64c9308d5e2a	240139c051864708ac0b719e5e69999c966523f63f8eded88ee945e00af8c4f7	9189c7d0f457202ee0bb95f226e07278ee26098a4aa8b266a67a0a02373bf12b	209713	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	2735	767	ZERO_EXECUTION_PROVEN	0	0	0	d85264460cef08fde3315c16ec729fbfea22d817c92bf1ea831c430aefb02187	de2fcddc23d3a67be0171efde496ea73cf0aad8da047269e31d11904b598c97d	0eb0632351f5e46352c426128fc2cac2cf0da007e68e97d9efaa9cd0c9ddca52	fe56ff97e385298fed1d3a21f628530dddada2abe6252fb7d40ec58df0c650b1	209771	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	3053	767	ZERO_EXECUTION_PROVEN	0	0	0	b26cdfa76b083d08260a0d73ea1aa4f79fbeae304bb1834aca37423357e75720	74846f75506fc18e46c688a8266265afbce1adaa0edad809b6acac332e2d9098	142dde9d27301b2623f009c661132c59a04aa14554a9fe63c578044ce07ddc93	d943511ac7016cd5bd91836fd42e94254bd27cffea738216abbe99fa72b8e071	209829	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	3055	767	ZERO_EXECUTION_PROVEN	0	0	0	3250a36105cc1bce231515e54533e683764907a7a979baa4cc3b5faf28c89f16	0e8b98d19259ecd25413cb695ecc7e4ef3af84bb23fd86ed12464b2eef0d571c	236b4fa5422f117561a543ce2ef503aabb6ce0fd095ee3710b01e8381826046e	85d096282c5e7d48a73f8a237be822cc66fb6003b4a2497ba2f5a34021897c4f	209887	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	4667	767	EXECUTED_SHARD	126	126	0	a93d753ccf2dcc286b8578551bc20d99156ae08ad19731df9bf3e9afa6a3232f	ff7a76d742e41e9a51a71fa637dfb7c8cccb904259d4514642a4820e8708a455	8f039829a4bbcf13595e1bd5e85484a0b65458625a65aa453da2f4c39f8d7886	be282aa6162057c3a17e401470f0c827b5af8aa267c004312c247a1ddeab1e0a	209949	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	4668	767	ZERO_EXECUTION_PROVEN	0	0	0	e0dd8489e9dd8a3f0cd7d36007081c86c93e67e18242b2bd514ff6a56124d95a	ab489cef78c4f2040e57f58ab533925b57285b690ab1eba5e7838c4454c948ce	ee9283da081a4dc178913389327d7ddebe5ea1f109557ef5c6087963af3e4db1	cc88f9ad66aa903fef525b76be076b72a511a5b73361d834a127965f1cf7705e	210015	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	4688	767	ZERO_EXECUTION_PROVEN	0	0	0	c6c385107f41bb45b7e2662921810d4e6bf9888a9dfd7eb2c9f2de347f78b85f	dfd48ebc9fbcd13d6f5bced17ea5a06a4f3b53fe3952e11775342215d74ea688	08e60bab28ae91ad76a3e03e5dbc1aa043e7c1f3c1dd0e1031c3a181df98774c	54245eedcfae5c868975eec3cc7231afc527ce38741c748435ae73ca522f6693	210073	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	4691	767	ZERO_EXECUTION_PROVEN	0	0	0	28daeb61d9c53cd38f43adb74f789f9db0e9e7a6b91d42df7895226eeb96054a	9a5ac8a9a75cfc373cb8375efff8545330af25a2a5499818a79c05f04a55f7dd	08dcd5583159cb4935e8b54de6c1a6478d972c4c04f744fc0929cce72da24cbc	b67899fc55bf2463ca59b0f2cb0b5f5f1c46a774d6d6cd241f33ee24b6efbdc8	210185	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	4694	767	ZERO_EXECUTION_PROVEN	0	0	0	d304889790711cf640b9b293be13ca52e915ba96f742f1150f235fc564094898	3918bb6887dd023d2be764bd8656201b4b510ce34c1db8544e4a38cefa70e65b	2680728ca9c874c4fc4c4aca6f9550012fbe2e2532d9e7f18ecf35cb85540316	46067605e2be1db1ca7d97aecdf91b81f31795c95f094a31d04a52166cd888b4	210243	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	4695	767	EXECUTED_SHARD	126	2016	0	879cd1728ccd75de82c56e11f8bb67faf05fd66992c584f30744b233c774fda8	ea99eb1e2f75bed5650528604a4bc9842ae6777b1035c0f664ab36635b4904c4	258abb6e4f2f903c008f8e37c5a563304aaa45510d7c8e636f9515b3400af0cb	e03bfde23fe051b70c99b064575725e83c6394d22ac65d6bd76758debeafda17	210301	PASS
Q05_DECODE_LATE_KV_ATTN	C16R_qwen25-05b_s2-text_decode_nvbit-warp-mref-shard_q05-decode-late-kv-attn_20260915T065526Z_0f93940e2b66	4696	767	EXECUTED_SHARD	126	2016	0	724140a1140d699da872f00159cf29f2973c75ec36d3f0e4431d146e0fbacc3a	c27d879c30afd2d3cd3263cdba368def1578d17d65b68d3590e0c6f3fa193a45	2e4bd62a3c90d014710c3500fee9ca2ec3c8b09737c35f40b095b88bc402ef09	ed620d80dd4f99bde902265e81a6925d10d4b3e40d242efecc7725be3bfb9419	210359	PASS
