target	run_id	static_index	occurrence	execution_status	warp_records	active_lane_address_events	access_kind	width_classification	start_unique_exact_va	start_unique_4k_pages	start_unique_128b_lines	width_exact_event_count	width_unknown_event_count	exact_width_subset_touched_4k_pages	exact_width_subset_touched_128b_lines	object_attribution	footprint_semantics
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1689	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1693	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1709	0	ZERO_EXECUTION_PROVEN	0	0	READ	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1713	0	ZERO_EXECUTION_PROVEN	0	0	READ	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1827	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1831	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1847	0	ZERO_EXECUTION_PROVEN	0	0	READ	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1850	0	ZERO_EXECUTION_PROVEN	0	0	READ	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1934	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1965	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2051	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2054	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2117	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2120	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2205	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2210	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2275	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2280	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2363	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2368	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2433	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2438	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2521	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2526	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2573	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2593	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2618	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2742	0	ZERO_EXECUTION_PROVEN	0	0	READ	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2745	0	ZERO_EXECUTION_PROVEN	0	0	READ	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2768	0	ZERO_EXECUTION_PROVEN	0	0	READ	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2774	0	ZERO_EXECUTION_PROVEN	0	0	READ	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2885	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2887	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2891	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2892	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2900	0	ZERO_EXECUTION_PROVEN	0	0	READ	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2904	0	ZERO_EXECUTION_PROVEN	0	0	READ	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3017	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3021	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3029	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3030	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3038	0	ZERO_EXECUTION_PROVEN	0	0	READ	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3042	0	ZERO_EXECUTION_PROVEN	0	0	READ	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3155	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3159	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3167	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3168	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3176	0	ZERO_EXECUTION_PROVEN	0	0	READ	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3180	0	ZERO_EXECUTION_PROVEN	0	0	READ	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3293	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3297	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3305	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3306	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3314	0	ZERO_EXECUTION_PROVEN	0	0	READ	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3318	0	ZERO_EXECUTION_PROVEN	0	0	READ	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3431	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3435	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3443	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3444	0	ZERO_EXECUTION_PROVEN	0	0	WRITE	WIDTH_UNKNOWN	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	3452	0	ZERO_EXECUTION_PROVEN	0	0	READ	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	0	0	0	0	0	0	0	UNKNOWN_RUNTIME	FORMAL_PER_SHARD_START_ADDRESS_BUCKETS;EXACT_WIDTH_SUBSET_TOUCHED_BUCKETS_ONLY
