target	run_id	static_index	execution_status	active_lane_address_events	static_map_sha256	static_row_sha256	opcode	sass	width_classification	width_bytes	evidence
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1275	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	7bc8b175f53c6e4d97973f5ccc35784ae0b4976da63fd610be8733224a527fd9	STG.E.128	@P0 STG.E.128 [R14], R8 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1279	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	68a38ec1232a11afeb54c0bee5d6d1fe238085cec2ef79fb441ab11af36ff1d5	STG.E.128	@P0 STG.E.128 [R8+0x100], R4 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1295	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	a691739c70e60eb378549d0923c49ef810518f73e170c7f1740b2eb53ba4a3a5	LDG.E.LTC128B.128	@P0 LDG.E.LTC128B.128 R136, [R20] ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1299	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	a18c3fc23b13dccf7ffdd1d5d4ef806031cb5ea8712d3bd18b12540015a1f5c3	LDG.E.LTC128B.128	@P0 LDG.E.LTC128B.128 R132, [R4+0x100] ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1413	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	51552204de825ef6e802fac1e7f9ebd020b2033bbf37db78f94d4072667049d3	STG.E.128	@P0 STG.E.128 [R14], R8 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1417	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	1bb720385a2271866ff0459e8f23ce536e869d611f6d782d0b11177a222a9122	STG.E.128	@P0 STG.E.128 [R8+0x100], R4 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1433	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	1f432f8624db648a274e5012869bea4e60ee1289097585845d87cf51df1b2a65	LDG.E.LTC128B.128	@P0 LDG.E.LTC128B.128 R136, [R20] ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1437	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	313ed206ccc449185c40c92b4b79d0a732eff49e2c48846fafae4f260fab5800	LDG.E.LTC128B.128	@P0 LDG.E.LTC128B.128 R132, [R4+0x100] ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1551	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	6f18eb6c411acfeac972d01d4ece66bec85fb0c5308597fb9534eeddab64c25c	STG.E.128	@P0 STG.E.128 [R14], R8 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1555	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	67263968f5eb420b9a4f33e6d8dd90a486b73b4601db58fe7f5fdaeca299a1eb	STG.E.128	@P0 STG.E.128 [R8+0x100], R4 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1571	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	2b5917776fa960ad3b530d96f8216813dd6182ed7ef354244a69800d557c8c71	LDG.E.LTC128B.128	@P0 LDG.E.LTC128B.128 R136, [R20] ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1575	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	da8ee3740ba292add6b884bc81a13193c2f169f891cb857a86f43a118b9f9d86	LDG.E.LTC128B.128	@P0 LDG.E.LTC128B.128 R132, [R4+0x100] ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1689	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	0f01208d1b4b4153ad25ba5ea86021d0945990f674bea158be243161b7963776	STG.E.128	@P0 STG.E.128 [R14], R8 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1693	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	c5a2db59d7144aadf766903bd17a44fc48387e647ea3fc92000cfe50eb3625a0	STG.E.128	@P0 STG.E.128 [R8+0x100], R4 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1709	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	5466117b7ca1f0eb4a9ec912e2184b3fa9cf68d9264b74c286f384b14d453adf	LDG.E.LTC128B.128	@P0 LDG.E.LTC128B.128 R136, [R20] ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1713	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	41fbf4c3345e6b026f998dc7db9ae38f8d134c8b3d2afe50f15e441da777dd8e	LDG.E.LTC128B.128	@P0 LDG.E.LTC128B.128 R132, [R4+0x100] ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1827	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	0298d082c241dffa4a7451919e1d6f7aa9e0ba5f4e6c3bc90888ec20f703c7d3	STG.E.128	@P0 STG.E.128 [R22], R8 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1831	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	c496155ed5623c8ca0fd536e38b9ce783d77a79d818b9caa932636b27cce8e6d	STG.E.128	@P0 STG.E.128 [R8+0x100], R4 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1847	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	42c6caf192ce727e99b91eb8c04ad6ec431bba08cb5b082ddd905957ee88b7c9	LDG.E.LTC128B.128	@P1 LDG.E.LTC128B.128 R136, [R4] ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1850	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	3129345fcd9cf33a97efc15f69de20811aa7d9aeca336d6032e3493f154686a1	LDG.E.LTC128B.128	@P0 LDG.E.LTC128B.128 R132, [R4+0x100] ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1934	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	dfccd555d75c4cacbaa7c869134e7152912b382fd5d541df917ccd65bf5dc609	STG.E.128	@P1 STG.E.128 [R22.64+UR4], R12 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	1965	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	026cb12e5502dd981a69949858f482ab1c45ff35a3d547d7134da751e2d1e49f	STG.E.128	@P5 STG.E.128 [R22.64+UR4+0x100], R4 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2051	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	3688e7d3b376c4115d16592b88ae74933d82094dc5096df699250367e93c64fc	STG.E.128	@P1 STG.E.128 [R12], R8 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2054	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	988b575c44c785d655e1a544ddc0b2fea6bde20c78c6e561196b7c94084fded7	STG.E.128	@P0 STG.E.128 [R8+0x100], R4 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2117	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	41ea1327d06636854cc99deb903c021aa9a0b4163ba9c8c539f6ca8ebf55e381	STG.E.128	@P2 STG.E.128 [R14], R8 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2120	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	396ce0c873845de9dd7dafe5be8e89b166589198ddb3ff96c06933483142736d	STG.E.128	@P0 STG.E.128 [R8+0x100], R4 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2205	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	89c81485eaff472ac7fb859acaac22b7046e1d0e934efdb0b6a18d34e5960358	STG.E.128	@P1 STG.E.128 [R14], R8 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2210	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	cddbc449211612297a40dd268de087a3a14c21c1f1fe204e01835b5c93fc3757	STG.E.128	@P0 STG.E.128 [R8+0x100], R4 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2275	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	f1eefce74df71c9dafc4d3f73773c38033188ae87d048821880fae5540206a0d	STG.E.128	@P1 STG.E.128 [R14], R8 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2280	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	82863e360ae7b9e2fbfd3be2820b595b6665e3cbe8458f4e91c4641dd63a5b0b	STG.E.128	@P0 STG.E.128 [R8+0x100], R4 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2363	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	c9d466bdcc9af9b911629a4bbd4ddbafb5c28fdb162669fb856048e350d64f64	STG.E.128	@P1 STG.E.128 [R14], R8 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2368	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	5b5a45df598bb26c398cefaefcd6778b13e3bb31687d1b24ca92b0b2bd97cbc6	STG.E.128	@P0 STG.E.128 [R8+0x100], R4 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2433	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	4e4880a8e771b5f60537dd65eef479e3a334ce814ea70bf08c09e7beb6d5e80f	STG.E.128	@P1 STG.E.128 [R14], R8 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2438	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	5ddf845438dfea4aec6873d1cfa457538dec1f663f32344f25fe6e128114ef34	STG.E.128	@P0 STG.E.128 [R8+0x100], R4 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2521	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	35857522a3271587d780c09b302976393fc84b325d3e67a4abb2f440ef91e194	STG.E.128	@P1 STG.E.128 [R18], R8 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2526	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	6b758533bca13f85f471e95237a03cc28a4c3bc5efe611f10dcb67302bb8b802	STG.E.128	@P0 STG.E.128 [R8+0x100], R4 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2573	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	5829afd8622248ede343fdf395f3646869f7decc20d92c4701fd4c88912ed143	STG.E.128	@P0 STG.E.128 [R18.64+UR4], R4 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2593	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	480460227d1ea130b1756325f2694f138ae8c6cbc1dea39643dfcd8217f4ce31	STG.E.128	@P5 STG.E.128 [R18.64+UR4+0x100], R4 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2618	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	68bf58abd0cd6e514939d4145241a37afb7dae21ec661d74a1ffc9e1e3bec83e	STG.E.STRONG.GPU	STG.E.STRONG.GPU [R158], R197 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2742	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	ff8fe9feb5f7c69be52c9499224164f4cebd2cedbc7a7a922bf495ee72167d34	LDG.E.128	@!P0 LDG.E.128 R132, [R140] ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2745	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	bde5a196458b3e545bece8901d0fb396396d02599df1f0856d34a43ca92c54c5	LDG.E.128	@!P0 LDG.E.128 R136, [R140+0x100] ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2768	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	08eafafc76f2a9d405634b040912980f1a69365a94c32e11c94b58c6f132d829	LDG.E.LTC128B.128	@P0 LDG.E.LTC128B.128 R136, [R186] ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2774	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	08c60ada5791277b83e5ceb414920423c67ae83e5493dee47a8bb0c54ac927e0	LDG.E.LTC128B.128	@P0 LDG.E.LTC128B.128 R132, [R140+0x100] ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2885	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	9dcd55ae31c004abc16e3bceeca88de9bb2f393fa10423f1a984e1e995d5a0a4	STG.E.128	@P0 STG.E.128 [R184], R144 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2887	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	28f9cb032f25af7c7a857c35bbfdf286e3c80d59a90812458bc1f0ade7691b93	STG.E.128	@P0 STG.E.128 [R184+0x100], R140 ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2891	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	79293ff2e50d6a1433d9f4481a643c7083479e7ba9dcc8f256869316b9ea082d	STG.E.U8	@P6 STG.E.U8 [R182+0x10], R13 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2892	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	adccdacafcf4af3ca4bbcab2ddde26d20a59442372f787bf9a7a50e7ae7d9499	STG.E.U8	@P3 STG.E.U8 [R182], R9 ;	WIDTH_UNKNOWN		C16WARP1_HAS_NO_WIDTH_AND_STATIC_SASS_HAS_NO_VALIDATED_EXPLICIT_WIDTH
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2900	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	d1d0b39df593567a3720a541bd81123b6c27019bec6adc01a1377ebbce6dbea4	LDG.E.LTC128B.128	@P0 LDG.E.LTC128B.128 R136, [R20] ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
Q05_GEMM	C16R_qwen25-05b_s2-text_prefill_nvbit-warp-mref-shard_gemm-heavy-v2_20260915T015202Z_1bf75d41aa29	2904	ZERO_EXECUTION_PROVEN	0	7fd8e51b9bb02d27095100ec06b173219af354610e551664037e260998f1edb9	ad9f07a97922c660b73d5973be649777bfa5a912666c1895defdf6086c2e53cc	LDG.E.LTC128B.128	@P0 LDG.E.LTC128B.128 R132, [R4+0x100] ;	WIDTH_EXACT_FROM_VALIDATED_STATIC_DECODER	16	EXACT_SASS_MNEMONIC_EQUALS_STATIC_OPCODE
