condition	set_name	layer	role	decode_index	selected	median_ms	min_ms	max_ms	cv	samples_ms	input_sha256	output_sha256
FAIR_GATE28	GATE28	25	gate_proj	2	True	0.08588799834251404	0.08499199897050858	0.08601599931716919	0.004961425816955781	[0.08588799834251404, 0.08601599931716919, 0.08499199897050858, 0.08540800213813782, 0.0859839990735054, 0.08588799834251404, 0.08499199897050858]	8fcb4db6f8014d207c0342059bef6f6547546e12c9e3fc42cb05f46608e3ce34	c11081af23e0dbcd57bee460dcd6c904d9d92147d19a400052a35ba07a435b18
FAIR_GATE28	GATE28	25	gate_proj	3	True	0.084927998483181	0.06758400052785873	0.08560000360012054	0.0895609210178692	[0.06758400052785873, 0.084927998483181, 0.07081600278615952, 0.08499199897050858, 0.08495999872684479, 0.08560000360012054, 0.08470399677753448]	2887d2958f2a9b3fb133dc858c886485047bc07dec91177b70b82cf405409129	289e91531ed2c2ffe7ad87e890b9fd6ee3aa1a7a8da6c502621663b1f8792be5
FAIR_GATE28	GATE28	25	up_proj	0	False	0.06963200122117996	0.06828799843788147	0.07065600156784058	0.010950939388824549	[0.06947200000286102, 0.06924799829721451, 0.06828799843788147, 0.06963200122117996, 0.06963200122117996, 0.07065600156784058, 0.07065600156784058]	a91787ec1b6e95b5f2b187143624acbc71adcfbde3d48ba87025fe892da8f937	0cf5f15e8df003995ad0b3b92fa759509b53ffa4563ddbb9ed5a59c32b4ba6af
FAIR_GATE28	GATE28	25	up_proj	1	False	0.06800000369548798	0.06758400052785873	0.06963200122117996	0.012466532620978786	[0.06758400052785873, 0.06800000369548798, 0.0676800012588501, 0.06860800087451935, 0.06758400052785873, 0.06963200122117996, 0.06963200122117996]	810eaade1f7126c0cbd2872b8a428ad0376cd43f87aec220e94898c6b0fd08e4	a1ecd4a4397d0c5f2258b5371e463218a2b2d216174e8a7e5faa7953d7a57017
FAIR_GATE28	GATE28	25	up_proj	2	False	0.06860800087451935	0.06758400052785873	0.07065600156784058	0.014247889891050435	[0.06758400052785873, 0.06860800087451935, 0.06851200014352798, 0.06758400052785873, 0.06860800087451935, 0.07065600156784058, 0.0692799985408783]	8fcb4db6f8014d207c0342059bef6f6547546e12c9e3fc42cb05f46608e3ce34	78547d9977d2f369cb9dcc7325b36bc78efead0c058b63b5638d7f8a153ffeaa
FAIR_GATE28	GATE28	25	up_proj	3	False	0.06860800087451935	0.06758400052785873	0.07103999704122543	0.015399658997974453	[0.06963200122117996, 0.06758400052785873, 0.06860800087451935, 0.06860800087451935, 0.0681919977068901, 0.07103999704122543, 0.06963200122117996]	2887d2958f2a9b3fb133dc858c886485047bc07dec91177b70b82cf405409129	d5b3ff2273ef19ebdacea7a93ea997410ee411cb93aef22d4273f5a4478a0ee4
FAIR_GATE28	GATE28	25	down_proj	0	False	0.07577600330114365	0.07475200295448303	0.07680000364780426	0.007923915528410156	[0.0764160007238388, 0.07680000364780426, 0.07561600208282471, 0.07475200295448303, 0.07606399804353714, 0.07577600330114365, 0.07577600330114365]	13432e59bfe9a06edf6482f0aa219c66f1edd2ca6a5414fac308ce9430e4f924	4e2ef10431633d4ba9c7154af0409d6ffc63e7a29d582a8dd3f24dd396a77881
FAIR_GATE28	GATE28	25	down_proj	1	False	0.07577600330114365	0.07475200295448303	0.07577600330114365	0.006128446892567401	[0.07475200295448303, 0.07577600330114365, 0.07577600330114365, 0.07577600330114365, 0.07577600330114365, 0.07577600330114365, 0.07475200295448303]	b246da3a308b63e8ffeacdd95c1ef5be500a1068ed1d716109e2cb739f9ca03a	75d422506971d7350e0ce6b497a23c4bbdf4d6b6c55e0a11bd85f6e2f24dca95
FAIR_GATE28	GATE28	25	down_proj	2	False	0.07503999769687653	0.07459200173616409	0.07577600330114365	0.0062318059682537974	[0.07475200295448303, 0.07577600330114365, 0.07475200295448303, 0.07577600330114365, 0.07548800110816956, 0.07459200173616409, 0.07503999769687653]	184d0b0b9d01f54ef9afbb49a695b5693420219dc8cd1b706eb1e33f7382155a	796bc3e462db243b842f7b29ae736038e6865d3e25666e37e85c8a305879dedb
FAIR_GATE28	GATE28	25	down_proj	3	False	0.0748480036854744	0.07475200295448303	0.07577600330114365	0.0060825914096690956	[0.07548800110816956, 0.07475200295448303, 0.07475200295448303, 0.07577600330114365, 0.07577600330114365, 0.0748480036854744, 0.07475200295448303]	522e4f9d7ecc135d74ba13ddd4a8073dc3b9e3c250dcc184667342cf454cfdd0	d312517d41103ffc2730483bee0390773e42ebf0e044496be20ee72d631021ab
FAIR_GATE28	GATE28	26	gate_proj	0	True	0.08476799726486206	0.08396799862384796	0.08601599931716919	0.008234962106570879	[0.084927998483181, 0.08476799726486206, 0.08601599931716919, 0.08460800349712372, 0.08601599931716919, 0.08470399677753448, 0.08396799862384796]	702d1a281c6a7b7e000e93b6f7ebb762b81bff07f4f89758156c1f6511cf2171	fe7e535944fe49889351bd914c98337988c4f08e010e1a33de14fdd1bfa9e0d5
FAIR_GATE28	GATE28	26	gate_proj	1	True	0.08396799862384796	0.08191999793052673	0.08499199897050858	0.014065491357378702	[0.08499199897050858, 0.08396799862384796, 0.08191999793052673, 0.08479999750852585, 0.08191999793052673, 0.08396799862384796, 0.08294399827718735]	eb5dad4a9c8df1eaa2758c60cb7102977d845383171d3b41f57524746c5a414e	4e1b24d81fe0c08e672f36d1c8c7ec60d75d5ab2c28f0566ed8cb736ade47451
FAIR_GATE28	GATE28	26	gate_proj	2	True	0.08700799942016602	0.08588799834251404	0.08905600011348724	0.011971340484556676	[0.08601599931716919, 0.08742400258779526, 0.08905600011348724, 0.08601599931716919, 0.08700799942016602, 0.08588799834251404, 0.08716800063848495]	5f99e76cafdb0ae87951f7ef9cfc705101b8238e7298b604521f1ac277008098	72d1fcba156b4ed00fbdfe31b097ffcd2366a1488e87311aa6d040265e85dfb7
FAIR_GATE28	GATE28	26	gate_proj	3	True	0.08396799862384796	0.08371199667453766	0.08460800349712372	0.003031228399061077	[0.08396799862384796, 0.08396799862384796, 0.08396799862384796, 0.08396799862384796, 0.08371199667453766, 0.08396799862384796, 0.08460800349712372]	6d319f8ab3fcb89a3dea57d653f678b0ad58b8e2cc3a7c12846dcfdc0c52a34e	4b00b58c96d8b94f02d50e04def28da463deb2ca6fe0f4ee8f1faa4ab905df0b
FAIR_GATE28	GATE28	26	up_proj	0	False	0.06860800087451935	0.06838399916887283	0.07065600156784058	0.013572532114409298	[0.06864000111818314, 0.06860800087451935, 0.06838399916887283, 0.06860800087451935, 0.06860800087451935, 0.07062400132417679, 0.07065600156784058]	702d1a281c6a7b7e000e93b6f7ebb762b81bff07f4f89758156c1f6511cf2171	5a1b2bcdac71b74ec838943707f595e8b4431a566c7d992ce36b330158312f1b
FAIR_GATE28	GATE28	26	up_proj	1	False	0.06860800087451935	0.06844799965620041	0.07062400132417679	0.010888589848742905	[0.06860800087451935, 0.06860800087451935, 0.06963200122117996, 0.06844799965620041, 0.06860800087451935, 0.07062400132417679, 0.06860800087451935]	eb5dad4a9c8df1eaa2758c60cb7102977d845383171d3b41f57524746c5a414e	135765e4aac8eb26a665f3c2e73641bcc197238df9fb17607437dd100be21e5b
FAIR_GATE28	GATE28	26	up_proj	2	False	0.06860800087451935	0.06758400052785873	0.06963200122117996	0.009515185976325476	[0.06860800087451935, 0.06860800087451935, 0.06860800087451935, 0.06963200122117996, 0.06758400052785873, 0.06963200122117996, 0.06860800087451935]	5f99e76cafdb0ae87951f7ef9cfc705101b8238e7298b604521f1ac277008098	f33505dccbdb7f55143af20ac24f96475ced5b7b297265193f5f217d1516ff6e
FAIR_GATE28	GATE28	26	up_proj	3	False	0.06860800087451935	0.06828799843788147	0.06963200122117996	0.005779250684370805	[0.06828799843788147, 0.06860800087451935, 0.06857600063085556, 0.06854400038719177, 0.06860800087451935, 0.06963200122117996, 0.06860800087451935]	6d319f8ab3fcb89a3dea57d653f678b0ad58b8e2cc3a7c12846dcfdc0c52a34e	fa727555d18d8aac3f2038445d7954ad86c19942a0e60718b91c75e45020ae05
FAIR_GATE28	GATE28	26	down_proj	0	False	0.07475200295448303	0.0745600014925003	0.0756480023264885	0.005021128096688855	[0.07475200295448303, 0.07539200037717819, 0.0756480023264885, 0.07475200295448303, 0.0745600014925003, 0.07475200295448303, 0.07475200295448303]	de051cad75b443049e44fd17c0b832851268afcfc1cceebefcb84b6774761af1	58bdfc81098e00ccb036529dffe8670b1f70e8031c21baa4447e55b15f5a34ff
FAIR_GATE28	GATE28	26	down_proj	1	False	0.07475200295448303	0.07475200295448303	0.07577600330114365	0.006164285773958641	[0.07475200295448303, 0.07475200295448303, 0.07475200295448303, 0.07475200295448303, 0.07475200295448303, 0.07577600330114365, 0.07577600330114365]	d1f088c40254ac2fea414b093ee0e63a586b6e1a547dbe96bb86ea6c84e94e42	cd6df2dd0ec0cf142c2c56671de3a6a92bd5f91530c7aaf8a407e1e5a74dc9bd
FAIR_GATE28	GATE28	26	down_proj	2	False	0.07475200295448303	0.07446400076150894	0.07680000364780426	0.01150456364649043	[0.07446400076150894, 0.07532799988985062, 0.07475200295448303, 0.07452800124883652, 0.07635200023651123, 0.07680000364780426, 0.07475200295448303]	eabf4ce519ddc76f2c045bf63f5231218a6c2436568a8d7ef353f67536a26a43	de8b4c53231c4538084a8ae33aa50dfe3aa57f8e59d8037b24ec4b8b320be4ff
FAIR_GATE28	GATE28	26	down_proj	3	False	0.07577600330114365	0.07475200295448303	0.07782399654388428	0.011816019387032538	[0.07782399654388428, 0.07475200295448303, 0.07577600330114365, 0.07680000364780426, 0.0764160007238388, 0.07577600330114365, 0.07577600330114365]	ecbbca51f12beea3514226240207e1a5aa3ba236b71d20caeedfb794e38b7df1	bea7508bbf149ff21dbc3148650f057cc5e1e8ccb74334238d81d602f1d3dbe1
FAIR_GATE28	GATE28	27	gate_proj	0	True	0.08499199897050858	0.08396799862384796	0.0870399996638298	0.012923278053925865	[0.08483199775218964, 0.08499199897050858, 0.08473599702119827, 0.08396799862384796, 0.08499199897050858, 0.0870399996638298, 0.0870399996638298]	123a4c698b1d1444d22a0dd049d7678e89f7c5bcffdfad91dad0be3e7b62af14	fcd2b57b9af3c4825169576662a566f1dd84d16fc728b0f8fea85e1641c021df
FAIR_GATE28	GATE28	27	gate_proj	1	True	0.08457600325345993	0.08294399827718735	0.08499199897050858	0.008294933516715817	[0.08499199897050858, 0.08396799862384796, 0.08419200032949448, 0.08294399827718735, 0.08499199897050858, 0.08499199897050858, 0.08457600325345993]	25f75cea3a67d2734a5c22709775000f3625b6ec0bfe71f79ea35c445214e927	8e038685f6d33a09387f370f355532306410132904647813e12aa99b935ae808
FAIR_GATE28	GATE28	27	gate_proj	2	True	0.08486399799585342	0.08396799862384796	0.08806400001049042	0.015396149749688854	[0.08396799862384796, 0.08499199897050858, 0.08499199897050858, 0.08432000130414963, 0.08486399799585342, 0.08806400001049042, 0.08396799862384796]	7d452f770d2fe1deae4c212058547a2b4b774d16216364eb1a414a6ef86dc58a	f464090807d65c25d2a9e523058081443f74013e77211b146686b9b0e2efb874
FAIR_GATE28	GATE28	27	gate_proj	3	True	0.0870399996638298	0.08470399677753448	0.08806400001049042	0.012954233113421242	[0.08566399663686752, 0.0870399996638298, 0.0870399996638298, 0.08806400001049042, 0.08662399649620056, 0.08799999952316284, 0.08470399677753448]	4a9895c88865674444d5efaee79347d5b331aa4941838205c6ffc98cad22ea14	7b1dde59f881fed12510cc1a798e4e84edeb6d8444891d1a23353b161e47b0e0
FAIR_GATE28	GATE28	27	up_proj	0	False	0.06860800087451935	0.06758400052785873	0.07126399874687195	0.01922449759529837	[0.06758400052785873, 0.06860800087451935, 0.06758400052785873, 0.06860800087451935, 0.06963200122117996, 0.07126399874687195, 0.07062400132417679]	123a4c698b1d1444d22a0dd049d7678e89f7c5bcffdfad91dad0be3e7b62af14	68d4f5d6e1f52b7eadc5f6553dc773c497aff00dbda87a74f1de812de0d295c9
FAIR_GATE28	GATE28	27	up_proj	1	False	0.06825599819421768	0.06752000004053116	0.07039999961853027	0.014677924024026272	[0.06825599819421768, 0.06825599819421768, 0.06758400052785873, 0.0676800012588501, 0.06752000004053116, 0.07039999961853027, 0.06943999975919724]	25f75cea3a67d2734a5c22709775000f3625b6ec0bfe71f79ea35c445214e927	fea6479c0caf9d27b8c4a4c50b0fa3105410d710225b265e6705255cf2eb2e84
FAIR_GATE28	GATE28	27	up_proj	2	False	0.06761600077152252	0.06745599955320358	0.06963200122117996	0.011123304442845107	[0.06860800087451935, 0.06758400052785873, 0.06745599955320358, 0.06758400052785873, 0.06761600077152252, 0.06963200122117996, 0.06860800087451935]	7d452f770d2fe1deae4c212058547a2b4b774d16216364eb1a414a6ef86dc58a	ef9a63f56c2f7971f05f038b29a62a04dee537fad10435a415ac6a3033102e9f
FAIR_GATE28	GATE28	27	up_proj	3	False	0.06764800101518631	0.06675200164318085	0.0692799985408783	0.011481003705436584	[0.06758400052785873, 0.0684799998998642, 0.06764800101518631, 0.06675200164318085, 0.06758400052785873, 0.0692799985408783, 0.06860800087451935]	4a9895c88865674444d5efaee79347d5b331aa4941838205c6ffc98cad22ea14	f825b2517eb79085b740f79fa45f0fff74772bf1835f222925069ce660c5d3ff
FAIR_GATE28	GATE28	27	down_proj	0	False	0.07577600330114365	0.07475200295448303	0.0764480009675026	0.00779996266533529	[0.07577600330114365, 0.07577600330114365, 0.07475200295448303, 0.07475200295448303, 0.0764480009675026, 0.07603199779987335, 0.07577600330114365]	3c3997edcc80115d2584af6d5138334cf66787ece205605e7b62cc95196ece14	19ec77c063201a12464ca06670067b90d1cb26c5db0f3d333c4de2b448cb5550
FAIR_GATE28	GATE28	27	down_proj	1	False	0.07491199672222137	0.0737600028514862	0.07680000364780426	0.01211401910944169	[0.07487999647855759, 0.07577600330114365, 0.07680000364780426, 0.07491199672222137, 0.0737600028514862, 0.07577600330114365, 0.07462400197982788]	6744514364fd0359b8fbcf791be6f07158a452e4bda390b0d9fd781c2c002c0d	ce1ffc4a5f12073d0c3c250f224dc0e3e0ab2f3ba6e6b1a530711c182b33cd20
FAIR_GATE28	GATE28	27	down_proj	2	False	0.07577600330114365	0.07475200295448303	0.07577600330114365	0.0047378925855120916	[0.07475200295448303, 0.07577600330114365, 0.07577600330114365, 0.07577600330114365, 0.07577600330114365, 0.07577600330114365, 0.07577600330114365]	d98aff2fc2d0c959e147c99e9182898507fbb02740857acafbb43677a63fee42	8ea63da81ac00c8c8c9ce594ec87b593c0c3f225f4b9cfb45ed252dc7d7fc7aa
FAIR_GATE28	GATE28	27	down_proj	3	False	0.07475200295448303	0.07475200295448303	0.07577600330114365	0.005954234974656195	[0.07475200295448303, 0.07577600330114365, 0.07475200295448303, 0.07513599842786789, 0.07475200295448303, 0.07577600330114365, 0.07475200295448303]	5866df97e5510feaa762ac4c393af43e74d90c52a991826d74c135d21c5e01ba	01a50c2b3a201b9c031260142fb641298176ffe1adc698ec7c07e0f78da77eca
CONTROL_UP28	UP28	0	gate_proj	0	False	0.09318400174379349	0.09292799979448318	0.0942080020904541	0.005191977126704338	[0.0942080020904541, 0.09318400174379349, 0.0931520015001297, 0.09292799979448318, 0.09318400174379349, 0.09344000369310379, 0.0942080020904541]	1241b8f94067b40d63d7946e485ab95746b0f01055ccf76f2646e7d9f7bf42ef	43c8c5795b54584a250a9c9622e9f0f6d273c805b0e55cef5aa383122feb131c
CONTROL_UP28	UP28	0	gate_proj	1	False	0.06864000111818314	0.0679360032081604	0.06963200122117996	0.00940800666392172	[0.06867200136184692, 0.0679360032081604, 0.06844799965620041, 0.06963200122117996, 0.06796800345182419, 0.06963200122117996, 0.06864000111818314]	d2f9eab5b3cde9b1e8e5c4487a91b5e396c6dc12d30d6dda077361b7ff955a66	1430402855f726eec38eead13c60e6dafa04f90ccfffb751dfe02371b8142297
CONTROL_UP28	UP28	0	gate_proj	2	False	0.06963200122117996	0.06864000111818314	0.07065600156784058	0.010128700644707288	[0.07065600156784058, 0.06963200122117996, 0.06963200122117996, 0.06963200122117996, 0.07065600156784058, 0.07065600156784058, 0.06864000111818314]	10f11af8b788226f394a91405cc3886e6c7856bde09025a7ad9cd0f7cc361177	c23958d8efdd3f8794f5ce3f23ecb0075fde604caf777e58094c9e161f21ba00
CONTROL_UP28	UP28	0	gate_proj	3	False	0.06963200122117996	0.06896000355482101	0.06963200122117996	0.003381704346609985	[0.06963200122117996, 0.06963200122117996, 0.06963200122117996, 0.06963200122117996, 0.06896000355482101, 0.06963200122117996, 0.06963200122117996]	9e7734930ffe1cb6f035cd455794ce8e535a9853c7ceb5a236770a4cc2b33a06	25f94ba491b32b7c1340534999e7774cbe3f03a93f76599cc97b9c7e430c7d30
CONTROL_UP28	UP28	0	up_proj	0	True	0.09942399710416794	0.09830400347709656	0.10099200159311295	0.008027751577455205	[0.09932799637317657, 0.09942399710416794, 0.10000000149011612, 0.10035199671983719, 0.10099200159311295, 0.09830400347709656, 0.09932799637317657]	1241b8f94067b40d63d7946e485ab95746b0f01055ccf76f2646e7d9f7bf42ef	858e096b29bd6b0ba94ee9aa1d980ceb45430073354ca232ecc3bba2ed948876
CONTROL_UP28	UP28	0	up_proj	1	True	0.08191999793052673	0.08089599758386612	0.08198399841785431	0.00443529204131702	[0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08198399841785431, 0.08191999793052673, 0.08191999793052673, 0.08191999793052673]	d2f9eab5b3cde9b1e8e5c4487a91b5e396c6dc12d30d6dda077361b7ff955a66	7b97011d4566bef596de6999abdf634e5c246e2db456b87146cc512378cfbe6b
CONTROL_UP28	UP28	0	up_proj	2	True	0.08089599758386612	0.0806720033288002	0.08191999793052673	0.006055241634853447	[0.08079999685287476, 0.08089599758386612, 0.0806720033288002, 0.08191999793052673, 0.08191999793052673, 0.08089599758386612, 0.08099199831485748]	10f11af8b788226f394a91405cc3886e6c7856bde09025a7ad9cd0f7cc361177	1a5703302916b1bb76afbbc8fec106ab2f0c8be1d55050b4acef2594177d3328
CONTROL_UP28	UP28	0	up_proj	3	True	0.08191999793052673	0.08089599758386612	0.08294399827718735	0.00877953633367869	[0.08089599758386612, 0.08191999793052673, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673, 0.08294399827718735, 0.08089599758386612]	9e7734930ffe1cb6f035cd455794ce8e535a9853c7ceb5a236770a4cc2b33a06	abb444c62e12fec00485479cc7d40d69aa816d2965f7ba1af6f781a3ede0d142
CONTROL_UP28	UP28	0	down_proj	0	False	0.07475200295448303	0.07372800260782242	0.07539200037717819	0.00836308056568764	[0.07372800260782242, 0.07475200295448303, 0.07539200037717819, 0.07475200295448303, 0.07475200295448303, 0.07372800260782242, 0.07372800260782242]	cb50a226fd7403effa427b3aa248b7094a3cffb982b6e6b92aa40d2559b27f93	b01d6063f53842fa93448b59b0f73631b28568764501577e389ca4cf469de6f7
CONTROL_UP28	UP28	0	down_proj	1	False	0.07475200295448303	0.07372800260782242	0.07577600330114365	0.007322227995252825	[0.07475200295448303, 0.07475200295448303, 0.07577600330114365, 0.07372800260782242, 0.07475200295448303, 0.07475200295448303, 0.07475200295448303]	025b9c6e3bb9a34ed6c79e0397b52fdda4892e4718f4ac832eaf27a37eca2fa8	b720fdd0913b1dd3b7df909bd50f71ac928a92531d1b9479a454891d873bf4b2
CONTROL_UP28	UP28	0	down_proj	2	False	0.07459200173616409	0.0727040022611618	0.07475200295448303	0.009844530029982293	[0.07372800260782242, 0.07475200295448303, 0.0727040022611618, 0.07459200173616409, 0.07372800260782242, 0.07475200295448303, 0.07475200295448303]	d4595db8994a4ff32ff77750cf9b8dfdaab4f473145da0e1b871b4a387b92389	06ecadba2a7ce105244e5594071264b9e30b13b27d33dda9b36d044b6209e5e4
CONTROL_UP28	UP28	0	down_proj	3	False	0.07475200295448303	0.07267200201749802	0.07651200145483017	0.014998866871079892	[0.07475200295448303, 0.07475200295448303, 0.07372800260782242, 0.07372800260782242, 0.07267200201749802, 0.07651200145483017, 0.07475200295448303]	957ce18d03dcf95851592b34c608119b40e80ddccb115ba484f15e60f92e69e5	edc30fd987ec937b10dc014ec39abf7faf615baf9b01d097462356f5b4887ded
CONTROL_UP28	UP28	1	gate_proj	0	False	0.08601599931716919	0.08499199897050858	0.08806400001049042	0.010632805227827256	[0.08499199897050858, 0.0870399996638298, 0.08806400001049042, 0.08601599931716919, 0.08687999844551086, 0.08595199882984161, 0.0859839990735054]	db6650c0130f05765968af959f30b49088e3776a2723cccf932989e55b9c44da	dafa4407e23d2cb658b7ce5c4d4b62f46a9ce0aff66e4a28dee76b5be140377e
CONTROL_UP28	UP28	1	gate_proj	1	False	0.06963200122117996	0.06963200122117996	0.06963200122117996	0.0	[0.06963200122117996, 0.06963200122117996, 0.06963200122117996, 0.06963200122117996, 0.06963200122117996, 0.06963200122117996, 0.06963200122117996]	77926c0871ec99596aa206d8f0d9495db1c9fb6244490cbaa74da4ae17104b9c	1998c8471227bbbc8faa5caf8fe962189a21d7244143f83f20d54396051b2605
CONTROL_UP28	UP28	1	gate_proj	2	False	0.06963200122117996	0.06860800087451935	0.07065600156784058	0.007860627285375933	[0.07065600156784058, 0.06963200122117996, 0.06963200122117996, 0.06860800087451935, 0.06963200122117996, 0.06963200122117996, 0.06963200122117996]	c794c82c7f47e34ce6f1c4948ca3078047ff7a6aad4b8a192bcbc8f16b489c6f	53ec43d86d198a0f1d913ea71c71faba6d7c30b510b4784a9a9d227c0686fcfb
CONTROL_UP28	UP28	1	gate_proj	3	False	0.06860800087451935	0.06860800087451935	0.06860800087451935	0.0	[0.06860800087451935, 0.06860800087451935, 0.06860800087451935, 0.06860800087451935, 0.06860800087451935, 0.06860800087451935, 0.06860800087451935]	1e5c56c5c3415beb57492c0644c0e933eeb27d164b6b71351726cb9fa0b46272	b4ae37e17c628a39604dbd746dc74d66538657bb00cfb3599df4a8f376619d24
CONTROL_UP28	UP28	1	up_proj	0	True	0.08601599931716919	0.08313599973917007	0.097120001912117	0.049157078495993455	[0.08396799862384796, 0.0870399996638298, 0.0870399996638298, 0.08313599973917007, 0.08588799834251404, 0.097120001912117, 0.08601599931716919]	db6650c0130f05765968af959f30b49088e3776a2723cccf932989e55b9c44da	d9ad4b44025c6f3defe33de7c2c266549f3f5eb9108cb00bec82df16e7626432
CONTROL_UP28	UP28	1	up_proj	1	True	0.08089599758386612	0.08064000308513641	0.0809599980711937	0.001185742346144663	[0.0809599980711937, 0.08064000308513641, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612]	77926c0871ec99596aa206d8f0d9495db1c9fb6244490cbaa74da4ae17104b9c	cdee50ac23114dae0e0a80d691448855c9f374c2b1ff61c0ac63bad84ffd6f59
CONTROL_UP28	UP28	1	up_proj	2	True	0.08191999793052673	0.08089599758386612	0.08191999793052673	0.005667166334626749	[0.08191999793052673, 0.08191999793052673, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673, 0.08089599758386612, 0.08191999793052673]	c794c82c7f47e34ce6f1c4948ca3078047ff7a6aad4b8a192bcbc8f16b489c6f	0cc8070b490af6d0e71282a544424b492865abf292e926e26654403dd8163443
CONTROL_UP28	UP28	1	up_proj	3	True	0.08191999793052673	0.08089599758386612	0.08294399827718735	0.008460406052636458	[0.08191999793052673, 0.08191999793052673, 0.08294399827718735, 0.08166400343179703, 0.08150400221347809, 0.08089599758386612, 0.08294399827718735]	1e5c56c5c3415beb57492c0644c0e933eeb27d164b6b71351726cb9fa0b46272	a3c2689c3af35d336b6ad99ef7dbc096fc3e333da9985fb8829df10b3758b980
CONTROL_UP28	UP28	1	down_proj	0	False	0.07475200295448303	0.07372800260782242	0.07475200295448303	0.00474113377867892	[0.07462400197982788, 0.07475200295448303, 0.07475200295448303, 0.07475200295448303, 0.07475200295448303, 0.07475200295448303, 0.07372800260782242]	6e242188a4dbb58ebd2eca1235ca2f8ea9d3d7015bcc30df7b189885e0eb2674	fc587d356a45f3f79d0e194514cc6fdbe98a16daa4727b46bd49f27bc7d02e89
CONTROL_UP28	UP28	1	down_proj	1	False	0.07475200295448303	0.07372800260782242	0.07516799867153168	0.0069724091904506055	[0.07516799867153168, 0.07475200295448303, 0.07475200295448303, 0.07372800260782242, 0.07475200295448303, 0.07372800260782242, 0.07475200295448303]	baea5cd493907b955b4728fb9f72a6ed53c76e5abf487df78ff1a5109adbcb88	f85da85dbecbb713c24a4232c97210230cd04e6fd25f5a46c29763dd91cfb893
CONTROL_UP28	UP28	1	down_proj	2	False	0.07433599978685379	0.07372800260782242	0.07475200295448303	0.006399798527236131	[0.07372800260782242, 0.07433599978685379, 0.07475200295448303, 0.07372800260782242, 0.07372800260782242, 0.07475200295448303, 0.07475200295448303]	f67ca23147bf6bc7ef1c657b908179f8b10dff7ee02819820ce6749c5ccaec09	a544f517fe6f33834a508497bb1d406e66f4cafcd0accf7ca6615075bc5f0842
CONTROL_UP28	UP28	1	down_proj	3	False	0.07475200295448303	0.07433599978685379	0.07532799988985062	0.003578407120243565	[0.07475200295448303, 0.07475200295448303, 0.07475200295448303, 0.07532799988985062, 0.07475200295448303, 0.07433599978685379, 0.07475200295448303]	a65b7b78fb1e12662e7d21971e8c6c01378174a510ec52b40400aa03332679ce	37a4f0a882f354cfdd16630d300920307459661ca74f0e3554fa54caf01b0c76
CONTROL_UP28	UP28	2	gate_proj	0	False	0.08601599931716919	0.08499199897050858	0.09011200070381165	0.017969263656371116	[0.08560000360012054, 0.09011200070381165, 0.08601599931716919, 0.08601599931716919, 0.0867839977145195, 0.08601599931716919, 0.08499199897050858]	9d2364762e2f758fe3a74a08daf52c733b3c6c6a44ca0c5ba446d6235903ff7c	b0a39a108e9e46d7856e99421aba4702d3ff9d5a95d519a4da79a8577a9cd4d4
CONTROL_UP28	UP28	2	gate_proj	1	False	0.07030399888753891	0.06963200122117996	0.07065600156784058	0.006099065140478918	[0.06963200122117996, 0.06963200122117996, 0.07065600156784058, 0.07030399888753891, 0.06963200122117996, 0.07039999961853027, 0.07052800059318542]	6d7fb6ecc82a1ac1629524618b7e6702fb83cb9e8a10dad449ba4b6828075d4a	b36470a029db1670f15dfe47cd44176db54148cef17dcbe12c0b9e398f0c1957
CONTROL_UP28	UP28	2	gate_proj	2	False	0.06963200122117996	0.06963200122117996	0.07065600156784058	0.007231947223681735	[0.07065600156784058, 0.06963200122117996, 0.06963200122117996, 0.07065600156784058, 0.06963200122117996, 0.07065600156784058, 0.06963200122117996]	1eabc51ddc487bf718ae82d3e1bd9fbfe64b0ed81b48526767f83c714a939d3a	00b792116b67ab05be943fbe490439c5de68c96154d16badef91c2f7095069a6
CONTROL_UP28	UP28	2	gate_proj	3	False	0.06963200122117996	0.06860800087451935	0.06963200122117996	0.007106317374642371	[0.06963200122117996, 0.06963200122117996, 0.06860800087451935, 0.06870400160551071, 0.06963200122117996, 0.06963200122117996, 0.06860800087451935]	ec2b80502f212d82f905bbadb8a0690524d8f55de1b02a458a27cd15c83ff4ff	46df8a2b0bfd87d62839f5c4c54d6ff6f0014c71c9cf60aa2473fa712680ea86
CONTROL_UP28	UP28	2	up_proj	0	True	0.08089599758386612	0.08089599758386612	0.08284799754619598	0.008829289416901198	[0.08089599758386612, 0.08191999793052673, 0.08284799754619598, 0.08191999793052673, 0.08089599758386612, 0.08089599758386612, 0.08089599758386612]	9d2364762e2f758fe3a74a08daf52c733b3c6c6a44ca0c5ba446d6235903ff7c	100cacb2bdc8e7ac596f46462444f47613f7d6fc10297a130d283bcfb6e59e4d
