set_name	run_index	decode_index	control_decode_ms	fair_decode_ms	selected_share	direct_selected_saving_ms	unselected_ffn_saving_ms	total_ffn_saving_ms	observed_decode_saving_ms	outside_ffn_residual_ms	selected_realization	ffn_realization	gate_saving_ms	up_saving_ms	down_saving_ms
UD56	1	2	14.346240043640137	14.76095962524414	0.30798313746088496	0.5841599553823471	-0.2780800238251686	0.3060799315571785	-0.4147195816040039	-0.7207995131611824	-0.7099418195014064	-1.354938821026659	-0.2780800238251686	0.5713599398732185	0.01280001550912857
UD56	1	3	14.2991361618042	14.613504409790039	0.3102016785173417	0.5742079690098763	-0.25008003413677216	0.3241279348731041	-0.31436824798583984	-0.6384961828589439	-0.5474815135845542	-0.9698893991007435	-0.25008003413677216	0.5716479569673538	0.0025600120425224304
UD56	2	1	14.729215621948242	14.861311912536621	0.30558694678116805	0.5774719715118408	-0.16128001362085342	0.4161919578909874	-0.1320962905883789	-0.5482882484793663	-0.2287492676788216	-0.3173927032558825	-0.16128001362085342	0.5795839577913284	-0.00211198627948761
UD56	2	2	14.332927703857422	14.425087928771973	0.3073627465240249	0.5839039571583271	-0.21315202116966248	0.3707519359886646	-0.09216022491455078	-0.4629121609032154	-0.1578345612916634	-0.2485765169878128	-0.21315202116966248	0.57238395139575	0.011520005762577057
UD56	2	3	14.325759887695312	14.411775588989258	0.30864010393533386	0.5593599677085876	-0.18899203091859818	0.37036793678998947	-0.08601570129394531	-0.4563836380839348	-0.15377521857044535	-0.2322439194911167	-0.18899203091859818	0.570687972009182	-0.01132800430059433
UD56	3	1	15.010815620422363	14.870528221130371	0.3001313278864504	0.5698559731245041	-0.10649602860212326	0.46335994452238083	0.1402873992919922	-0.32307254523038864	0.2461804489348429	0.30276117077102277	-0.10649602860212326	0.5712959617376328	-0.0014399886131286621
UD56	3	2	14.617600440979004	14.396415710449219	0.30110988804801647	0.5774079747498035	-0.11001604050397873	0.4673919342458248	0.22118473052978516	-0.24620720371603966	0.3830649041964248	0.47323180894570815	-0.11001604050397873	0.5766719691455364	0.0007360056042671204
UD56	3	3	14.545920372009277	14.393343925476074	0.30490143619788174	0.5665599629282951	-0.12240003794431686	0.44415992498397827	0.15257644653320312	-0.29158347845077515	0.26930326270251026	0.3435169135052129	-0.12240003794431686	0.5735999643802643	-0.007040001451969147
UD56	4	1	14.97599983215332	14.829567909240723	0.30041667153554685	0.5626559928059578	-0.1342400163412094	0.4284159764647484	0.14643192291259766	-0.2819840535521507	0.2602512454943271	0.34179846447590784	-0.1342400163412094	0.563679963350296	-0.0010239705443382263
UD56	4	2	14.627840042114258	14.47321605682373	0.3015532038881886	0.5793279781937599	-0.12940801680088043	0.4499199613928795	0.15462398529052734	-0.29529597610235214	0.26690232667964187	0.3436699825716478	-0.12940801680088043	0.5782399624586105	0.0010880157351493835
UD56	4	3	14.499839782714844	14.437376022338867	0.30528558064181543	0.5529279746115208	-0.1807360276579857	0.3721919469535351	0.06246376037597656	-0.3097281865775585	0.11296907236401396	0.16782673802390094	-0.1807360276579857	0.5685119666159153	-0.015583992004394531
UD56	5	1	14.942208290100098	14.76915168762207	0.3005049807678573	0.5566079765558243	-0.12640002369880676	0.4302079528570175	0.17305660247802734	-0.2571513503789902	0.310912904175154	0.4022626762912118	-0.12640002369880676	0.5602239519357681	-0.0036159753799438477
UD56	5	2	14.48755168914795	14.315520286560059	0.30337990218529043	0.5788479708135128	-0.1087680533528328	0.47007991746068	0.17203140258789062	-0.2980485148727894	0.2971961745777872	0.3659620336839432	-0.1087680533528328	0.5680319629609585	0.010816007852554321
UD56	5	3	14.394368171691895	14.319808006286621	0.30695782959987183	0.5527039468288422	-0.14601604640483856	0.4066879004240036	0.07456016540527344	-0.33212773501873016	0.134900729102922	0.18333509634178616	-0.14601604640483856	0.5657919570803642	-0.013088010251522064
UD56	6	1	14.685567855834961	14.914560317993164	0.305294563632619	0.5384959764778614	-0.163456030189991	0.3750399462878704	-0.22899246215820312	-0.6040324084460735	-0.4252445183638572	-0.610581524514284	-0.163456030189991	0.560383964329958	-0.021887987852096558
UD56	6	2	14.239744186401367	14.575615882873535	0.3077178876467757	0.5336639545857906	-0.2574720233678818	0.27619193121790886	-0.33587169647216797	-0.6120636276900768	-0.6293692755263162	-1.2160807703219005	-0.2574720233678818	0.5339199416339397	-0.0002559870481491089
UD56	6	3	14.294015884399414	14.401535987854004	0.3092762774669774	0.5582719705998898	-0.1809920221567154	0.37727994844317436	-0.10752010345458984	-0.4848000518977642	-0.19259448640965152	-0.2849875905100863	-0.1809920221567154	0.5694719590246677	-0.011199988424777985
GUD84	0	1	15.027199745178223	15.026176452636719	0.44550469436166196	0.45686397701501846	0	0.45686397701501846	0.0010232925415039062	-0.45584068447351456	0.0022398188366474507	0.0022398188366474507	-0.008992001414299011	0.4806399717926979	-0.014783993363380432
GUD84	0	2	14.657535552978516	14.614591598510742	0.4483111100958454	0.4643839821219444	0	0.4643839821219444	0.04294395446777344	-0.421440027654171	0.092475098455262	0.092475098455262	-0.012479983270168304	0.48367996513843536	-0.006815999746322632
GUD84	0	3	14.639103889465332	14.587936401367188	0.4480624012757999	0.4722239822149277	0	0.4722239822149277	0.05116748809814453	-0.42105649411678314	0.10835427683733394	0.10835427683733394	0.002431996166706085	0.491039976477623	-0.021247990429401398
GUD84	1	1	15.248384475708008	15.267904281616211	0.4414117464236551	0.46403197199106216	0	0.46403197199106216	-0.019519805908203125	-0.4835517778992653	-0.04206564867599059	-0.04206564867599059	0.002496004104614258	0.49167997390031815	-0.03014400601387024
GUD84	1	2	14.816255569458008	14.720000267028809	0.44687566428504305	0.46806400269269943	0	0.46806400269269943	0.09625530242919922	-0.3718087002635002	0.20564559948096292	0.20564559948096292	-0.010783985257148743	0.47814398258924484	0.0007040053606033325
GUD84	1	3	14.750720024108887	14.724096298217773	0.4446155865059667	0.43833597749471664	0	0.43833597749471664	0.02662372589111328	-0.41171225160360336	0.06073817176331182	0.06073817176331182	-0.011583998799324036	0.4785599708557129	-0.02863999456167221
GUD84	2	1	15.102975845336914	15.119359970092773	0.4429685977618454	0.46719998866319656	0	0.46719998866319656	-0.016384124755859375	-0.48358411341905594	-0.03506876103045168	-0.03506876103045168	0.012960009276866913	0.48025597631931305	-0.0260159969329834
GUD84	2	2	14.68518352508545	14.685471534729004	0.4487505400068682	0.4743039608001709	0	0.4743039608001709	-0.0002880096435546875	-0.4745919704437256	-0.0006072258875274898	-0.0006072258875274898	-0.006144002079963684	0.4743039608001709	0.006144002079963684
GUD84	2	3	14.674943923950195	14.665727615356445	0.4463989820844365	0.4450239837169647	0	0.4450239837169647	0.00921630859375	-0.4358076751232147	0.020709689659359064	0.020709689659359064	-0.02211199700832367	0.48483196645975113	-0.017695985734462738
GUD84	3	1	15.197183609008789	15.167488098144531	0.4418123912092083	0.4535039812326431	0	0.4535039812326431	0.029695510864257812	-0.4238084703683853	0.06548015473545381	0.06548015473545381	0.004895992577075958	0.4710719659924507	-0.022463977336883545
GUD84	3	2	14.853119850158691	14.657535552978516	0.4461263423276644	0.5086399838328362	0	0.5086399838328362	0.19558429718017578	-0.31305568665266037	0.38452403152885894	0.38452403152885894	0.019136004149913788	0.48844797164201736	0.0010560080409049988
GUD84	3	3	14.632960319519043	14.631936073303223	0.44699745696071064	0.44172798097133636	0	0.44172798097133636	0.0010242462158203125	-0.44070373475551605	0.0023187261390325547	0.0023187261390325547	-0.029600001871585846	0.4873279705643654	-0.015999987721443176
GUD84	4	1	15.240192413330078	15.319040298461914	0.44206686078345486	0.455423966050148	0	0.455423966050148	-0.07884788513183594	-0.534271851181984	-0.17313073314010397	-0.17313073314010397	-0.027520015835762024	0.4880639761686325	-0.005119994282722473
GUD84	4	2	14.782464027404785	14.78656005859375	0.44631693445523857	0.45241597294807434	0	0.45241597294807434	-0.004096031188964844	-0.4565120041370392	-0.009053683852658673	-0.009053683852658673	-0.02300800383090973	0.4803839772939682	-0.004960000514984131
GUD84	4	3	14.554112434387207	14.816255569458008	0.4490211311986304	0.41737598180770874	0	0.41737598180770874	-0.2621431350708008	-0.6795191168785095	-0.6280743178738397	-0.6280743178738397	-0.04150400310754776	0.48524797707796097	-0.026367992162704468
GUD84	5	1	15.354880332946777	15.141887664794922	0.4376083620304794	0.4824320152401924	0	0.4824320152401924	0.21299266815185547	-0.26943934708833694	0.44149778916685506	0.44149778916685506	0.01910400390625	0.4827839806675911	-0.01945596933364868
GUD84	5	2	14.839808464050293	14.710783958435059	0.44633460432239186	0.4973439648747444	0	0.4973439648747444	0.12902450561523438	-0.36831945925951004	0.2594271062437222	0.2594271062437222	0.03673599660396576	0.4607679694890976	-0.0001600012183189392
GUD84	5	3	14.56332778930664	14.697471618652344	0.44746036916492543	0.4206719920039177	0	0.4206719920039177	-0.13414382934570312	-0.5548158213496208	-0.31887986815260533	-0.31887986815260533	-0.04767999053001404	0.48508797585964203	-0.016735993325710297
GUD84	6	1	15.088640213012695	15.147007942199707	0.44400024909007224	0.44502396881580353	0	0.44502396881580353	-0.05836772918701172	-0.5033916980028152	-0.13115637196424865	-0.13115637196424865	-0.009599998593330383	0.4804159700870514	-0.02579200267791748
GUD84	6	2	14.734335899353027	14.684160232543945	0.448613095673638	0.46457599848508835	0	0.46457599848508835	0.05017566680908203	-0.4144003316760063	0.1080031404392333	0.1080031404392333	-0.009151995182037354	0.47862397134304047	-0.004895977675914764
GUD84	6	3	14.652416229248047	14.384480476379395	0.4473888769437103	0.4886400029063225	0	0.4886400029063225	0.26793575286865234	-0.22070425003767014	0.5483295499243407	0.5483295499243407	0.015487991273403168	0.48479998111724854	-0.011647969484329224
