target_id	run_id	terminal	raw_sha256	traceg_sha256	node164_path
DECODE_FLASH_PRIMARY_2_STEP24_OCC16	C16R_qwen-qwen2-5-0-5b-instruct_s2-text_decode_awma-route-b-nvbit1771-sim-native_v2-decode-flash-primary-2-step24-occ16_20260918T235235Z_c08f3d4f25df	ROUTEB_TERMINAL_COMPLETE kernel=25925 device_reported=2534 receiver_accepted=2534 raw_records=2534 drop_count=0 overflow_count=0 raw=/data/c16/awma/ten_hour_v2/targets/DECODE_FLASH_PRIMARY_2_STEP24_OCC16/formal_20260918T234719Z/raw/kernel-25925-ctx_0x5d4b423d73e0.trace.xz	6e20e5b7b19e55705e51c4628bef2383ac9cdabfe020ccee6f2767600c29c91c	5ab9f226e3f56d7d7bf17602e2b9308bdcd88c609db46d2b717c6e059c55ac2f	/root/share/mnt164/huangrulin/c16_ai_workload/raw/C16R_qwen-qwen2-5-0-5b-instruct_s2-text_decode_awma-route-b-nvbit1771-sim-native_v2-decode-flash-primary-2-step24-occ16_20260918T235235Z_c08f3d4f25df
DECODE_FLASH_PRIMARY_2_STEP24_OCC23	C16R_qwen-qwen2-5-0-5b-instruct_s2-text_decode_awma-route-b-nvbit1771-sim-native_v2-decode-flash-primary-2-step24-occ23_20260919T000311Z_f731eb1e3766	ROUTEB_TERMINAL_COMPLETE kernel=26226 device_reported=2534 receiver_accepted=2534 raw_records=2534 drop_count=0 overflow_count=0 raw=/data/c16/awma/ten_hour_v2/targets/DECODE_FLASH_PRIMARY_2_STEP24_OCC23/formal_20260918T235751Z/raw/kernel-26226-ctx_0x5de62f536070.trace.xz	ced700c5dd9556675ba7d724d9eb3be7cec1ddb4cdbf12dfe2224f1a8cf283bb	f8c8602e9d52b7ccb10ba7fecb8e8f3f16ec2e456ad9d3a28e0a5b3cc4b1a279	/root/share/mnt164/huangrulin/c16_ai_workload/raw/C16R_qwen-qwen2-5-0-5b-instruct_s2-text_decode_awma-route-b-nvbit1771-sim-native_v2-decode-flash-primary-2-step24-occ23_20260919T000311Z_f731eb1e3766
DECODE_FLASH_PRIMARY_2_STEP24_OCC8	C16R_qwen-qwen2-5-0-5b-instruct_s2-text_decode_awma-route-b-nvbit1771-sim-native_v2-decode-flash-primary-2-step24-occ8_20260918T234203Z_79eb50ac93d0	ROUTEB_TERMINAL_COMPLETE kernel=25581 device_reported=2534 receiver_accepted=2534 raw_records=2534 drop_count=0 overflow_count=0 raw=/data/c16/awma/ten_hour_v2/targets/DECODE_FLASH_PRIMARY_2_STEP24_OCC8/formal_20260918T233648Z/raw/kernel-25581-ctx_0x5fa72955e240.trace.xz	2f4880dffac3cc90fdbfdae46841b92b5e94172fd9cb94c9e4c49a5586dcc8ed	78c1afd297fb2003df7fd50eb3c8114fc2badf76db6e6983bcf561dceef96de3	/root/share/mnt164/huangrulin/c16_ai_workload/raw/C16R_qwen-qwen2-5-0-5b-instruct_s2-text_decode_awma-route-b-nvbit1771-sim-native_v2-decode-flash-primary-2-step24-occ8_20260918T234203Z_79eb50ac93d0
DECODE_FLASH_PRIMARY_2_STEP32	C16R_qwen-qwen2-5-0-5b-instruct_s2-text_decode_awma-route-b-nvbit1771-sim-native_v2-decode-flash-primary-2-step32_20260918T191137Z_37c0afcbcad2	ROUTEB_TERMINAL_COMPLETE kernel=33661 device_reported=2534 receiver_accepted=2534 raw_records=2534 drop_count=0 overflow_count=0 raw=/data/c16/awma/ten_hour_v2/targets/DECODE_FLASH_PRIMARY_2_STEP32/formal_20260918T190624Z/raw/kernel-33661-ctx_0x5b94dfea7b40.trace.xz	24aaa794212ba2c9e48ddd9d8cf42c6bc5bff2e6a24d8733371a294e0a425a7b	1034f66e9f40cdd35415f72d502b9148af572a06040a2e473f9e7958f567fe86	/root/share/mnt164/huangrulin/c16_ai_workload/raw/C16R_qwen-qwen2-5-0-5b-instruct_s2-text_decode_awma-route-b-nvbit1771-sim-native_v2-decode-flash-primary-2-step32_20260918T191137Z_37c0afcbcad2
DECODE_FLASH_PRIMARY_2_STEP32_OCC16	C16R_qwen-qwen2-5-0-5b-instruct_s2-text_decode_awma-route-b-nvbit1771-sim-native_v2-decode-flash-primary-2-step32-occ16_20260919T002414Z_0e81ba4e4fe8	ROUTEB_TERMINAL_COMPLETE kernel=34349 device_reported=2534 receiver_accepted=2534 raw_records=2534 drop_count=0 overflow_count=0 raw=/data/c16/awma/ten_hour_v2/targets/DECODE_FLASH_PRIMARY_2_STEP32_OCC16/formal_20260919T001859Z/raw/kernel-34349-ctx_0x57c2671315c0.trace.xz	877d2a47ca92caff61da464ab40ea8cb10cb7b41d4d520ccaa06a808d7af1250	39ac63b1caf0f53acbcdc177e211c9f2813f94baf4d9d459501b690e981fc7b1	/root/share/mnt164/huangrulin/c16_ai_workload/raw/C16R_qwen-qwen2-5-0-5b-instruct_s2-text_decode_awma-route-b-nvbit1771-sim-native_v2-decode-flash-primary-2-step32-occ16_20260919T002414Z_0e81ba4e4fe8
DECODE_FLASH_PRIMARY_2_STEP32_OCC23	C16R_qwen-qwen2-5-0-5b-instruct_s2-text_decode_awma-route-b-nvbit1771-sim-native_v2-decode-flash-primary-2-step32-occ23_20260919T003448Z_25f8cd30c805	ROUTEB_TERMINAL_COMPLETE kernel=34650 device_reported=2534 receiver_accepted=2534 raw_records=2534 drop_count=0 overflow_count=0 raw=/data/c16/awma/ten_hour_v2/targets/DECODE_FLASH_PRIMARY_2_STEP32_OCC23/formal_20260919T002933Z/raw/kernel-34650-ctx_0x61611771c170.trace.xz	a514974e1af84fe3c088ca5ee3d8dc8bc9dbdfd5e72de1f78353a6479507fc9b	21b782589f923a10289a4e4c3c927c6acdc4f5d4bd16390f2eacfebcf381aa43	/root/share/mnt164/huangrulin/c16_ai_workload/raw/C16R_qwen-qwen2-5-0-5b-instruct_s2-text_decode_awma-route-b-nvbit1771-sim-native_v2-decode-flash-primary-2-step32-occ23_20260919T003448Z_25f8cd30c805
DECODE_FLASH_PRIMARY_2_STEP32_OCC8	C16R_qwen-qwen2-5-0-5b-instruct_s2-text_decode_awma-route-b-nvbit1771-sim-native_v2-decode-flash-primary-2-step32-occ8_20260919T001339Z_b49bc2a9845f	ROUTEB_TERMINAL_COMPLETE kernel=34005 device_reported=2534 receiver_accepted=2534 raw_records=2534 drop_count=0 overflow_count=0 raw=/data/c16/awma/ten_hour_v2/targets/DECODE_FLASH_PRIMARY_2_STEP32_OCC8/formal_20260919T000825Z/raw/kernel-34005-ctx_0x599890e645c0.trace.xz	7e347e15bd0c8ac3976d3cfb1ce25b2b2fb130139054d2690270b6ced10efa5f	54cbe63b535b04269fc13820cfaaf7b21cc564d9af4edbf9de3809ecaf2fd23d	/root/share/mnt164/huangrulin/c16_ai_workload/raw/C16R_qwen-qwen2-5-0-5b-instruct_s2-text_decode_awma-route-b-nvbit1771-sim-native_v2-decode-flash-primary-2-step32-occ8_20260919T001339Z_b49bc2a9845f
DECODE_FLASH_PRIMARY_2_STEP4	C16R_qwen-qwen2-5-0-5b-instruct_s2-text_decode_awma-route-b-nvbit1771-sim-native_v2-decode-flash-primary-2-step4_20260918T182924Z_126c604f4d02	ROUTEB_TERMINAL_COMPLETE kernel=4177 device_reported=2534 receiver_accepted=2534 raw_records=2534 drop_count=0 overflow_count=0 raw=/data/c16/awma/ten_hour_v2/targets/DECODE_FLASH_PRIMARY_2_STEP4/formal_20260918T182409Z/raw/kernel-4177-ctx_0x63f65862bec0.trace.xz	9e46a3e4b61b753c558c3947cee03084d7dda1ffb68497b61a2cbcdd61f03463	a3d8e5da8f13db1a876a6fb3959ace907bcbaa826805f9540bc8ea92a5ff608e	/root/share/mnt164/huangrulin/c16_ai_workload/raw/C16R_qwen-qwen2-5-0-5b-instruct_s2-text_decode_awma-route-b-nvbit1771-sim-native_v2-decode-flash-primary-2-step4_20260918T182924Z_126c604f4d02
DECODE_FLASH_PRIMARY_2_STEP8	C16R_qwen-qwen2-5-0-5b-instruct_s2-text_decode_awma-route-b-nvbit1771-sim-native_v2-decode-flash-primary-2-step8_20260918T183956Z_985b71163cc9	ROUTEB_TERMINAL_COMPLETE kernel=8389 device_reported=2534 receiver_accepted=2534 raw_records=2534 drop_count=0 overflow_count=0 raw=/data/c16/awma/ten_hour_v2/targets/DECODE_FLASH_PRIMARY_2_STEP8/formal_20260918T183440Z/raw/kernel-8389-ctx_0x5f9a3ede4b70.trace.xz	9c43421fdc51cc130038e051ce55c1159056d0351a3eb27fbd7abb6fb49b2f1a	5845d6d4d5b581a9d106c9956c6052a1107fefe02c2a4a335352ace2b6c80ee5	/root/share/mnt164/huangrulin/c16_ai_workload/raw/C16R_qwen-qwen2-5-0-5b-instruct_s2-text_decode_awma-route-b-nvbit1771-sim-native_v2-decode-flash-primary-2-step8_20260918T183956Z_985b71163cc9
DECODE_FLASH_PRIMARY_2_STEP8_OCC16	C16R_qwen-qwen2-5-0-5b-instruct_s2-text_decode_awma-route-b-nvbit1771-sim-native_v2-decode-flash-primary-2-step8-occ16_20260918T224924Z_fc04ebc0caa3	ROUTEB_TERMINAL_COMPLETE kernel=9077 device_reported=2534 receiver_accepted=2534 raw_records=2534 drop_count=0 overflow_count=0 raw=/data/c16/awma/ten_hour_v2/targets/DECODE_FLASH_PRIMARY_2_STEP8_OCC16/formal_20260918T224408Z/raw/kernel-9077-ctx_0x60dc47b5bf60.trace.xz	9c1ffd3f0b2fb0e38a94ffa6292374884843a6677e198a5104b301d230a8346b	2a38b2379a7628e4a06cb8f8e13adf73cdc862c1f28508fa00e4ae6034f56957	/root/share/mnt164/huangrulin/c16_ai_workload/raw/C16R_qwen-qwen2-5-0-5b-instruct_s2-text_decode_awma-route-b-nvbit1771-sim-native_v2-decode-flash-primary-2-step8-occ16_20260918T224924Z_fc04ebc0caa3
DECODE_FLASH_PRIMARY_2_STEP8_OCC23	C16R_qwen-qwen2-5-0-5b-instruct_s2-text_decode_awma-route-b-nvbit1771-sim-native_v2-decode-flash-primary-2-step8-occ23_20260918T225955Z_6b45d203a858	ROUTEB_TERMINAL_COMPLETE kernel=9378 device_reported=2534 receiver_accepted=2534 raw_records=2534 drop_count=0 overflow_count=0 raw=/data/c16/awma/ten_hour_v2/targets/DECODE_FLASH_PRIMARY_2_STEP8_OCC23/formal_20260918T225440Z/raw/kernel-9378-ctx_0x585bd1a09090.trace.xz	5b701fb57f0fe1277d37cdb49d2405f86419a1ade3144b04d4b745f2349b19fe	e33e3f5900fabc095ee82cb9a4d98b4e0c3b1fd54f90befc501b5fadd63842cc	/root/share/mnt164/huangrulin/c16_ai_workload/raw/C16R_qwen-qwen2-5-0-5b-instruct_s2-text_decode_awma-route-b-nvbit1771-sim-native_v2-decode-flash-primary-2-step8-occ23_20260918T225955Z_6b45d203a858
DECODE_FLASH_PRIMARY_2_STEP8_OCC8	C16R_qwen-qwen2-5-0-5b-instruct_s2-text_decode_awma-route-b-nvbit1771-sim-native_v2-decode-flash-primary-2-step8-occ8_20260918T223852Z_caa0f7d718e8	ROUTEB_TERMINAL_COMPLETE kernel=8733 device_reported=2534 receiver_accepted=2534 raw_records=2534 drop_count=0 overflow_count=0 raw=/data/c16/awma/ten_hour_v2/targets/DECODE_FLASH_PRIMARY_2_STEP8_OCC8/formal_20260918T223337Z/raw/kernel-8733-ctx_0x597605d7dc30.trace.xz	0ca7c481333b69c59d72a64f76a4cd06bf8bedc0027afdbc084ce68fad15096b	a4c525367eae96244f3c534cea9a64e9e78a477f7d7aa0151806e278a386ff1e	/root/share/mnt164/huangrulin/c16_ai_workload/raw/C16R_qwen-qwen2-5-0-5b-instruct_s2-text_decode_awma-route-b-nvbit1771-sim-native_v2-decode-flash-primary-2-step8-occ8_20260918T223852Z_caa0f7d718e8
