state	replicate	stride_bytes	locations	bytes	warps	steps	samples	policy	warmup_batches	thrash_bytes	cycles_per_load	overhead_cycles
CG_TARGETED	0	65536	512	33554432	1	512	50	cg	2	0	293	0
CG_TARGETED	0	65536	512	33554432	1	512	50	cg	2	0	293	0
CG_TARGETED	0	65536	512	33554432	1	512	50	cg	2	0	293	0
CG_TARGETED	0	65536	512	33554432	1	512	50	cg	2	0	293	0
CG_TARGETED	0	65536	512	33554432	1	512	50	cg	2	0	293	0
CG_TARGETED	0	65536	512	33554432	1	512	50	cg	2	0	293	0
CG_TARGETED	0	65536	512	33554432	1	512	50	cg	2	0	293	0
CG_TARGETED	0	65536	512	33554432	1	512	50	cg	2	0	293	0
CG_TARGETED	0	65536	512	33554432	1	512	50	cg	2	0	293	0
CG_TARGETED	0	65536	512	33554432	1	512	50	cg	2	0	293	0
CG_TARGETED	0	65536	512	33554432	1	512	50	cg	2	0	293	0
CG_TARGETED	0	65536	512	33554432	1	512	50	cg	2	0	293	0
CG_TARGETED	0	65536	512	33554432	1	512	50	cg	2	0	293	0
CG_TARGETED	0	65536	512	33554432	1	512	50	cg	2	0	293	0
CG_TARGETED	0	65536	512	33554432	1	512	50	cg	2	0	293	0
CG_TARGETED	0	65536	512	33554432	1	512	50	cg	2	0	293	0
CG_TARGETED	0	65536	512	33554432	1	512	50	cg	2	0	293	0
CG_TARGETED	0	65536	512	33554432	1	512	50	cg	2	0	293	0
CG_TARGETED	0	65536	512	33554432	1	512	50	cg	2	0	293	0
CG_TARGETED	0	65536	512	33554432	1	512	50	cg	2	0	293	0
CG_TARGETED	0	65536	512	33554432	1	512	50	cg	2	0	293	0
CG_TARGETED	0	65536	512	33554432	1	512	50	cg	2	0	293	0
CG_TARGETED	0	65536	512	33554432	1	512	50	cg	2	0	293	0
CG_TARGETED	0	65536	512	33554432	1	512	50	cg	2	0	293	0
CG_TARGETED	0	65536	512	33554432	1	512	50	cg	2	0	293	0
CG_TARGETED	0	65536	512	33554432	1	512	50	cg	2	0	293	0
CG_TARGETED	0	65536	512	33554432	1	512	50	cg	2	0	293	0
CG_TARGETED	0	65536	512	33554432	1	512	50	cg	2	0	293	0
CG_TARGETED	0	65536	512	33554432	1	512	50	cg	2	0	293	0
CG_TARGETED	0	65536	512	33554432	1	512	50	cg	2	0	293	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	297	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	297	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	297	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	297	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	297	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	297	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	297	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	297	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	297	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	297	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	297	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	297	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	768	50331648	1	512	50	cg	2	0	296	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	351	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	376	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	439	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	297	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	297	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	297	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	297	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	297	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	297	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	297	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	297	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	297	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	297	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1024	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	625	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	299	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	438	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	408	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	299	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	299	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	299	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	299	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	299	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	299	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	299	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	299	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	299	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	299	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	299	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	299	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	299	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	299	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	299	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	298	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	1536	100663296	1	512	50	cg	2	0	299	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	467	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	441	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	465	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	404	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	604	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	420	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	300	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	65536	2048	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	299	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	256	67108864	1	512	50	cg	2	0	298	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	512	134217728	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	302	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
CG_TARGETED	0	262144	768	201326592	1	512	50	cg	2	0	301	0
