phase	launch_ordinal	semantic_range	semantic_class	start_ns	end_ns	duration_ns	stream	correlation_id	demangled_name	mangled_name	grid_x	grid_y	grid_z	block_x	block_y	block_z	static_smem	dynamic_smem
decode3	156	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252268045	7252268877	832	7	12084	void at_cuda_detail::cub::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)	132	1	1	1	128	1	1	0	0
decode3	157	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252270445	7252271629	1184	7	12091	void at_cuda_detail::cub::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::device_select_policy_hub<long, bool, int, (bool)0, (bool)0>::Policy900, at_cuda_detail::cub::CountingInputIterator<long, long>, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, long *, int *, at_cuda_detail::cub::ScanTileState<int, (bool)1>, at_cuda_detail::cub::NullType, at_cuda_detail::cub::NullType, int, (bool)0>(T2, T3, T4, T5, T6, T7, T8, T9, int)	133	1	1	1	128	1	1	5120	0
decode3	158	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252321421	7252322157	736	7	12164	void at::native::indexFuncSmallIndex<c10::BFloat16, long, unsigned int, (int)2, (int)2, (int)-2, at::native::<unnamed>::ReduceAdd>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, long, long, const T7 &, T1)	134	16	1	1	128	1	1	0	0
decode3	159	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252331885	7252333101	1216	7	12185	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	128	1	1	1	128	1	1	0	0
decode3	160	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252336269	7252337421	1152	7	12202	void at_cuda_detail::cub::DeviceReduceSingleTileKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, int *, unsigned int, cuda::std::__4::plus<void>, int, int>(T2, T3, T4, T5, T6)	130	1	1	1	256	1	1	44	0
decode3	161	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252346413	7252347277	864	7	12229	void at_cuda_detail::cub::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)	132	1	1	1	128	1	1	0	0
decode3	162	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252348557	7252349741	1184	7	12236	void at_cuda_detail::cub::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::device_select_policy_hub<long, bool, int, (bool)0, (bool)0>::Policy900, at_cuda_detail::cub::CountingInputIterator<long, long>, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, long *, int *, at_cuda_detail::cub::ScanTileState<int, (bool)1>, at_cuda_detail::cub::NullType, at_cuda_detail::cub::NullType, int, (bool)0>(T2, T3, T4, T5, T6, T7, T8, T9, int)	133	1	1	1	128	1	1	5120	0
decode3	163	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252394606	7252395342	736	7	12309	void at::native::indexFuncSmallIndex<c10::BFloat16, long, unsigned int, (int)2, (int)2, (int)-2, at::native::<unnamed>::ReduceAdd>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, long, long, const T7 &, T1)	134	16	1	1	128	1	1	0	0
decode3	164	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252405102	7252406286	1184	7	12330	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	128	1	1	1	128	1	1	0	0
decode3	165	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252409358	7252410542	1184	7	12347	void at_cuda_detail::cub::DeviceReduceSingleTileKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, int *, unsigned int, cuda::std::__4::plus<void>, int, int>(T2, T3, T4, T5, T6)	130	1	1	1	256	1	1	44	0
decode3	166	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252419438	7252420270	832	7	12374	void at_cuda_detail::cub::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)	132	1	1	1	128	1	1	0	0
decode3	167	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252421550	7252422734	1184	7	12381	void at_cuda_detail::cub::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::device_select_policy_hub<long, bool, int, (bool)0, (bool)0>::Policy900, at_cuda_detail::cub::CountingInputIterator<long, long>, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, long *, int *, at_cuda_detail::cub::ScanTileState<int, (bool)1>, at_cuda_detail::cub::NullType, at_cuda_detail::cub::NullType, int, (bool)0>(T2, T3, T4, T5, T6, T7, T8, T9, int)	133	1	1	1	128	1	1	5120	0
decode3	168	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252469934	7252470670	736	7	12454	void at::native::indexFuncSmallIndex<c10::BFloat16, long, unsigned int, (int)2, (int)2, (int)-2, at::native::<unnamed>::ReduceAdd>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, long, long, const T7 &, T1)	134	16	1	1	128	1	1	0	0
decode3	169	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252480175	7252481359	1184	7	12475	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	128	1	1	1	128	1	1	0	0
decode3	170	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252484559	7252485743	1184	7	12492	void at_cuda_detail::cub::DeviceReduceSingleTileKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, int *, unsigned int, cuda::std::__4::plus<void>, int, int>(T2, T3, T4, T5, T6)	130	1	1	1	256	1	1	44	0
decode3	171	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252494703	7252495535	832	7	12519	void at_cuda_detail::cub::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)	132	1	1	1	128	1	1	0	0
decode3	172	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252496815	7252497967	1152	7	12526	void at_cuda_detail::cub::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::device_select_policy_hub<long, bool, int, (bool)0, (bool)0>::Policy900, at_cuda_detail::cub::CountingInputIterator<long, long>, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, long *, int *, at_cuda_detail::cub::ScanTileState<int, (bool)1>, at_cuda_detail::cub::NullType, at_cuda_detail::cub::NullType, int, (bool)0>(T2, T3, T4, T5, T6, T7, T8, T9, int)	133	1	1	1	128	1	1	5120	0
decode3	173	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252542735	7252543471	736	7	12599	void at::native::indexFuncSmallIndex<c10::BFloat16, long, unsigned int, (int)2, (int)2, (int)-2, at::native::<unnamed>::ReduceAdd>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, long, long, const T7 &, T1)	134	16	1	1	128	1	1	0	0
decode3	174	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252553167	7252554351	1184	7	12620	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	128	1	1	1	128	1	1	0	0
decode3	175	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252557455	7252558639	1184	7	12637	void at_cuda_detail::cub::DeviceReduceSingleTileKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, int *, unsigned int, cuda::std::__4::plus<void>, int, int>(T2, T3, T4, T5, T6)	130	1	1	1	256	1	1	44	0
decode3	176	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252567887	7252568719	832	7	12664	void at_cuda_detail::cub::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)	132	1	1	1	128	1	1	0	0
decode3	177	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252570031	7252571215	1184	7	12671	void at_cuda_detail::cub::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::device_select_policy_hub<long, bool, int, (bool)0, (bool)0>::Policy900, at_cuda_detail::cub::CountingInputIterator<long, long>, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, long *, int *, at_cuda_detail::cub::ScanTileState<int, (bool)1>, at_cuda_detail::cub::NullType, at_cuda_detail::cub::NullType, int, (bool)0>(T2, T3, T4, T5, T6, T7, T8, T9, int)	133	1	1	1	128	1	1	5120	0
decode3	178	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252615632	7252616368	736	7	12744	void at::native::indexFuncSmallIndex<c10::BFloat16, long, unsigned int, (int)2, (int)2, (int)-2, at::native::<unnamed>::ReduceAdd>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, long, long, const T7 &, T1)	134	16	1	1	128	1	1	0	0
decode3	179	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252625872	7252627088	1216	7	12765	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	128	1	1	1	128	1	1	0	0
decode3	180	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252630288	7252631440	1152	7	12782	void at_cuda_detail::cub::DeviceReduceSingleTileKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, int *, unsigned int, cuda::std::__4::plus<void>, int, int>(T2, T3, T4, T5, T6)	130	1	1	1	256	1	1	44	0
decode3	181	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252640464	7252641296	832	7	12809	void at_cuda_detail::cub::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)	132	1	1	1	128	1	1	0	0
decode3	182	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252642608	7252643792	1184	7	12816	void at_cuda_detail::cub::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::device_select_policy_hub<long, bool, int, (bool)0, (bool)0>::Policy900, at_cuda_detail::cub::CountingInputIterator<long, long>, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, long *, int *, at_cuda_detail::cub::ScanTileState<int, (bool)1>, at_cuda_detail::cub::NullType, at_cuda_detail::cub::NullType, int, (bool)0>(T2, T3, T4, T5, T6, T7, T8, T9, int)	133	1	1	1	128	1	1	5120	0
decode3	183	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252688432	7252689168	736	7	12889	void at::native::indexFuncSmallIndex<c10::BFloat16, long, unsigned int, (int)2, (int)2, (int)-2, at::native::<unnamed>::ReduceAdd>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, long, long, const T7 &, T1)	134	16	1	1	128	1	1	0	0
decode3	184	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252699088	7252700272	1184	7	12910	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	128	1	1	1	128	1	1	0	0
decode3	185	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252703472	7252704656	1184	7	12927	void at_cuda_detail::cub::DeviceReduceSingleTileKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, int *, unsigned int, cuda::std::__4::plus<void>, int, int>(T2, T3, T4, T5, T6)	130	1	1	1	256	1	1	44	0
decode3	186	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252715088	7252715920	832	7	12958	void at_cuda_detail::cub::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)	132	1	1	1	128	1	1	0	0
decode3	187	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252717232	7252718416	1184	7	12965	void at_cuda_detail::cub::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::device_select_policy_hub<long, bool, int, (bool)0, (bool)0>::Policy900, at_cuda_detail::cub::CountingInputIterator<long, long>, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, long *, int *, at_cuda_detail::cub::ScanTileState<int, (bool)1>, at_cuda_detail::cub::NullType, at_cuda_detail::cub::NullType, int, (bool)0>(T2, T3, T4, T5, T6, T7, T8, T9, int)	133	1	1	1	128	1	1	5120	0
decode3	188	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252720912	7252723152	2240	7	12971	void at::native::<unnamed>::write_indices<int>(long *, at::native::<unnamed>::TensorDims<T1>, int, T1)	141	1	1	1	256	1	1	0	0
decode3	189	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252731504	7252734449	2945	7	12982	void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &)::[lambda(int) (instance 1)]>(long, T3)	142	4	1	1	128	1	1	0	0
decode3	190	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7252753489	7252760209	6720	7	13007	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<__nv_bfloat16>, float>>(T13)	110	192	1	1	32	4	1	0	528
decode3	191	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7252761585	7252762737	1152	7	13017	void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 6)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	143	2	1	1	128	1	1	0	0
decode3	192	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7252773041	7252779601	6560	7	13040	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<__nv_bfloat16>, float>>(T13)	110	192	1	1	32	4	1	0	528
decode3	193	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7252780177	7252781137	960	7	13050	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	107	2	1	1	128	1	1	0	0
decode3	194	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252789361	7252796529	7168	7	13073	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<__nv_bfloat16>, float>>(T13)	110	512	1	1	32	4	1	0	528
decode3	195	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252802897	7252804625	1728	7	13084	void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &)::[lambda(int) (instance 1)]>(long, T3)	142	1	1	1	128	1	1	0	0
decode3	196	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252808817	7252810609	1792	7	13096	void at::native::elementwise_kernel<(int)128, (int)4, void at::native::gpu_kernel_impl_nocast<at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	109	4	1	1	128	1	1	0	0
decode3	197	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252815633	7252817937	2304	7	13103	void at::native::indexFuncSmallIndex<c10::BFloat16, long, unsigned int, (int)2, (int)2, (int)-2, at::native::<unnamed>::ReduceAdd>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, long, long, const T7 &, T1)	134	16	1	1	128	1	1	0	0
decode3	198	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252827121	7252828369	1248	7	13124	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	128	1	1	1	128	1	1	0	0
decode3	199	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252831697	7252832913	1216	7	13141	void at_cuda_detail::cub::DeviceReduceSingleTileKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, int *, unsigned int, cuda::std::__4::plus<void>, int, int>(T2, T3, T4, T5, T6)	130	1	1	1	256	1	1	44	0
decode3	200	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252843089	7252843953	864	7	13168	void at_cuda_detail::cub::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)	132	1	1	1	128	1	1	0	0
decode3	201	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252845553	7252846833	1280	7	13175	void at_cuda_detail::cub::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::device_select_policy_hub<long, bool, int, (bool)0, (bool)0>::Policy900, at_cuda_detail::cub::CountingInputIterator<long, long>, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, long *, int *, at_cuda_detail::cub::ScanTileState<int, (bool)1>, at_cuda_detail::cub::NullType, at_cuda_detail::cub::NullType, int, (bool)0>(T2, T3, T4, T5, T6, T7, T8, T9, int)	133	1	1	1	128	1	1	5120	0
decode3	202	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252896114	7252896850	736	7	13248	void at::native::indexFuncSmallIndex<c10::BFloat16, long, unsigned int, (int)2, (int)2, (int)-2, at::native::<unnamed>::ReduceAdd>(at::cuda::detail::TensorInfo<T1, T3>, at::cuda::detail::TensorInfo<const T1, T3>, at::cuda::detail::TensorInfo<const T2, T3>, int, int, T3, long, long, const T7 &, T1)	134	16	1	1	128	1	1	0	0
decode3	203	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252907026	7252908242	1216	7	13269	void at::native::elementwise_kernel<(int)128, (int)2, void at::native::gpu_kernel_impl_nocast<at::native::direct_copy_kernel_cuda(at::TensorIteratorBase &)::[lambda() (instance 3)]::operator ()() const::[lambda() (instance 4)]::operator ()() const::[lambda(long) (instance 1)]>(at::TensorIteratorBase &, const T1 &)::[lambda(int) (instance 1)]>(int, T3)	128	1	1	1	128	1	1	0	0
decode3	204	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252911506	7252912658	1152	7	13286	void at_cuda_detail::cub::DeviceReduceSingleTileKernel<at_cuda_detail::cub::DeviceReducePolicy<int, unsigned int, cuda::std::__4::plus<void>>::Policy600, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, int *, unsigned int, cuda::std::__4::plus<void>, int, int>(T2, T3, T4, T5, T6)	130	1	1	1	256	1	1	44	0
decode3	205	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252922706	7252923538	832	7	13317	void at_cuda_detail::cub::DeviceCompactInitKernel<at_cuda_detail::cub::ScanTileState<int, (bool)1>, int *>(T1, int, T2)	132	1	1	1	128	1	1	0	0
decode3	206	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252924946	7252926130	1184	7	13324	void at_cuda_detail::cub::DeviceSelectSweepKernel<at_cuda_detail::cub::detail::device_select_policy_hub<long, bool, int, (bool)0, (bool)0>::Policy900, at_cuda_detail::cub::CountingInputIterator<long, long>, at_cuda_detail::cub::TransformInputIterator<bool, at::native::<unnamed>::NonZeroOp<long>, const long *, long>, long *, int *, at_cuda_detail::cub::ScanTileState<int, (bool)1>, at_cuda_detail::cub::NullType, at_cuda_detail::cub::NullType, int, (bool)0>(T2, T3, T4, T5, T6, T7, T8, T9, int)	133	1	1	1	128	1	1	5120	0
decode3	207	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252927346	7252929362	2016	7	13330	void at::native::<unnamed>::write_indices<int>(long *, at::native::<unnamed>::TensorDims<T1>, int, T1)	141	1	1	1	256	1	1	0	0
decode3	208	Q30_COMPONENT_MLP	DISPATCH_OR_INDEXING	7252937266	7252940114	2848	7	13341	void at::native::index_elementwise_kernel<(int)128, (int)4, void at::native::gpu_index_kernel<void at::native::index_kernel_impl<at::native::OpaqueType<(int)2>>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>)::[lambda(char *, const char *, long) (instance 1)]>(at::TensorIteratorBase &, c10::ArrayRef<long>, c10::ArrayRef<long>, const T1 &)::[lambda(int) (instance 1)]>(long, T3)	142	4	1	1	128	1	1	0	0
decode3	209	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7252956338	7252963090	6752	7	13366	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<__nv_bfloat16>, float>>(T13)	110	192	1	1	32	4	1	0	528
decode3	210	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7252963666	7252964818	1152	7	13376	void at::native::vectorized_elementwise_kernel<(int)4, at::native::<unnamed>::silu_kernel(at::TensorIteratorBase &)::[lambda() (instance 1)]::operator ()() const::[lambda() (instance 6)]::operator ()() const::[lambda(c10::BFloat16) (instance 1)], at::detail::Array<char *, (int)2>>(int, T2, T3)	143	2	1	1	128	1	1	0	0
decode3	211	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7252979122	7252985682	6560	7	13399	std::enable_if<!T7, void>::type internal::gemvx::kernel<int, int, __nv_bfloat16, __nv_bfloat16, __nv_bfloat16, float, (bool)0, (bool)1, (bool)1, (bool)0, (int)7, (bool)0, cublasGemvParamsEx<int, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<const __nv_bfloat16>, cublasGemvTensorStridedBatched<__nv_bfloat16>, float>>(T13)	110	192	1	1	32	4	1	0	528
decode3	212	Q30_COMPONENT_EXPERT	EXPERT_PROJECTION_OR_GEMM	7252986259	7252987219	960	7	13409	void at::native::vectorized_elementwise_kernel<(int)4, at::native::BinaryFunctor<c10::BFloat16, c10::BFloat16, c10::BFloat16, at::native::binary_internal::MulFunctor<float>>, at::detail::Array<char *, (int)3>>(int, T2, T3)	107	2	1	1	128	1	1	0	0
