target	run_id	static_index	classification	object_class	object_name	active_lane_events	exact_bytes	binding
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	516	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	523	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	533	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	541	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	547	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	556	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	565	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	575	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	598	EXECUTED_SHARD	UNKNOWN_RUNTIME		14560	232960	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	607	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	614	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	622	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	634	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	646	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	655	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	672	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	684	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	695	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	733	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	748	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	756	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	765	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	774	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_EARLY_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-early-kv-ldgsts_20260915T093229Z_f43f42b2e7e0	781	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	408	EXECUTED_SHARD	UNKNOWN_RUNTIME		1008	16128	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	447	EXECUTED_SHARD	UNKNOWN_RUNTIME		16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	452	EXECUTED_SHARD	UNKNOWN_RUNTIME		16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	459	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	466	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	478	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	488	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	497	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	506	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	516	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	523	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	533	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	541	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	547	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	556	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	565	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	575	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	598	EXECUTED_SHARD	UNKNOWN_RUNTIME		16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	607	EXECUTED_SHARD	UNKNOWN_RUNTIME		16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	614	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	622	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	634	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	646	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	655	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	672	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	684	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	695	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	733	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	748	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	756	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	765	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	774	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S2_DECODE_LATE_KV_LDGSTS	C16R_qwen25-05b_s2-text_decode_nvbit-ldgsts-shard_q05-s2-decode-late-kv-ldgsts_20260915T093229Z_c41730c29523	781	EXECUTED_SHARD	UNKNOWN_RUNTIME		14336	229376	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	128	EXECUTED_SHARD	KV_CACHE		114688	1835008	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	128	EXECUTED_SHARD	KV_CACHE	past_key_values[10][0]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	128	EXECUTED_SHARD	KV_CACHE	past_key_values[10][1]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	128	EXECUTED_SHARD	KV_CACHE	past_key_values[11][1]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	128	EXECUTED_SHARD	KV_CACHE	past_key_values[7][0]	17920	286720	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	128	EXECUTED_SHARD	KV_CACHE	past_key_values[8][0]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	128	EXECUTED_SHARD	KV_CACHE	past_key_values[9][0]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	128	EXECUTED_SHARD	KV_CACHE	past_key_values[9][1]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	139	EXECUTED_SHARD	KV_CACHE		114688	1835008	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	139	EXECUTED_SHARD	KV_CACHE	past_key_values[10][0]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	139	EXECUTED_SHARD	KV_CACHE	past_key_values[10][1]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	139	EXECUTED_SHARD	KV_CACHE	past_key_values[11][1]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	139	EXECUTED_SHARD	KV_CACHE	past_key_values[7][0]	16384	262144	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	139	EXECUTED_SHARD	KV_CACHE	past_key_values[8][0]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	139	EXECUTED_SHARD	KV_CACHE	past_key_values[9][0]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	139	EXECUTED_SHARD	KV_CACHE	past_key_values[9][1]	17664	282624	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	154	EXECUTED_SHARD	KV_CACHE		114688	1835008	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	154	EXECUTED_SHARD	KV_CACHE	past_key_values[10][0]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	154	EXECUTED_SHARD	KV_CACHE	past_key_values[10][1]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	154	EXECUTED_SHARD	KV_CACHE	past_key_values[11][1]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	154	EXECUTED_SHARD	KV_CACHE	past_key_values[7][0]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	154	EXECUTED_SHARD	KV_CACHE	past_key_values[8][0]	17408	278528	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	154	EXECUTED_SHARD	KV_CACHE	past_key_values[9][0]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	154	EXECUTED_SHARD	KV_CACHE	past_key_values[9][1]	16640	266240	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	157	EXECUTED_SHARD	KV_CACHE		114688	1835008	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	157	EXECUTED_SHARD	KV_CACHE	past_key_values[10][0]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	157	EXECUTED_SHARD	KV_CACHE	past_key_values[10][1]	17152	274432	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	157	EXECUTED_SHARD	KV_CACHE	past_key_values[11][1]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	157	EXECUTED_SHARD	KV_CACHE	past_key_values[7][0]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	157	EXECUTED_SHARD	KV_CACHE	past_key_values[8][0]	16896	270336	SAME_PROCESS_ADDRESS_CONTEXT
Q05_S3_PREFILL_ATTN_LDGSTS	C16R_qwen25-05b_s3-text_prefill_nvbit-ldgsts-shard_q05-s3-prefill-attn-ldgsts_20260915T093229Z_9f20d86e164c	157	EXECUTED_SHARD	KV_CACHE	past_key_values[9][0]	16128	258048	SAME_PROCESS_ADDRESS_CONTEXT
