relative_path	size_bytes	sha256
source/transformers-main/build/lib/transformers/models/owlv2/processing_owlv2.py	10490	f65c8ba95217ec1b95ab8411b61021d28ed8cece632bdac512000a290dbb449c
source/transformers-main/build/lib/transformers/models/owlvit/__init__.py	1165	d355f3ba842498ee043a0c1a4b392c97662517e2c33a95dff896789faf760e23
source/transformers-main/build/lib/transformers/models/owlvit/configuration_owlvit.py	4387	f473ccd3cf14ee1756ed804524a6924696570117ae3d87d2cf9ee0f5714e4c25
source/transformers-main/build/lib/transformers/models/owlvit/convert_owlvit_original_flax_to_hf.py	13954	17348a666885ac50577e272c4583ea85f22559365122b391a9df1f6303b35cb2
source/transformers-main/build/lib/transformers/models/owlvit/image_processing_owlvit.py	10905	cc2ebe1a5d42d51e8bf8b7ea3804dc3f5b88515d069d55f790077b3cf2f4a5b9
source/transformers-main/build/lib/transformers/models/owlvit/image_processing_pil_owlvit.py	11244	8aecab395c6bd63f7eee3a537298f6d9e06c3d58f5a43536db09213a49ad60d5
source/transformers-main/build/lib/transformers/models/owlvit/modeling_owlvit.py	62858	10ed2cb1f4e6cda7beecd530602464592f1cd27485a5e5f3b50f3ff24c5e620a
source/transformers-main/build/lib/transformers/models/owlvit/processing_owlvit.py	10389	98da9c2e195e411fa80713dded9d427d3dd89c78212659bb80b4881ad885de13
source/transformers-main/build/lib/transformers/models/paddleocr_vl/__init__.py	1151	a03b4e1a49fb62877c2927f193afc104b94b49bf358b650b56ddc888cf67e64e
source/transformers-main/build/lib/transformers/models/paddleocr_vl/configuration_paddleocr_vl.py	8258	deb26fb10e2cb0a42176882c34e090cd712725d9d2ef2a60671bcd236c8d0b3b
source/transformers-main/build/lib/transformers/models/paddleocr_vl/image_processing_paddleocr_vl.py	12693	394f3185124ffe6e5ec62a684aab9f2bd037026ecf7889f4581f4a8eb7d4c386
source/transformers-main/build/lib/transformers/models/paddleocr_vl/image_processing_pil_paddleocr_vl.py	11605	cc2d4cb0669ed657fb305e4c5ff42327219b2b4db17d896253ff326e6784195f
source/transformers-main/build/lib/transformers/models/paddleocr_vl/modeling_paddleocr_vl.py	72056	e51a0ca7e343c9feb699aebc4ed0f1baf5880655329492abb862da20a3cb59ea
source/transformers-main/build/lib/transformers/models/paddleocr_vl/modular_paddleocr_vl.py	34594	b5f1a2962179e2b857f0c0892c605e7540087b45dd8ac9eb0e194aa9268eef34
source/transformers-main/build/lib/transformers/models/paddleocr_vl/processing_paddleocr_vl.py	3464	73075d47b8c80840a1c1beb884975d5113503ac1ceb6947d8f74303f747ea815
source/transformers-main/build/lib/transformers/models/paligemma/__init__.py	1039	9ca9d34cb0bc5d8948eee61f4bc87e0f8bf3de016192790d78395923066567dc
source/transformers-main/build/lib/transformers/models/paligemma/configuration_paligemma.py	4111	6e07beb626c7c06e4842965c7596264ced84514c4bbeae1fb27fd55a3b590788
source/transformers-main/build/lib/transformers/models/paligemma/convert_paligemma2_weights_to_hf.py	20745	039d5d5032bc096d538c95bc609c3e080e2329efe8e9abed82dde243e2e9f84c
source/transformers-main/build/lib/transformers/models/paligemma/convert_paligemma_weights_to_hf.py	16830	21d027b4f9d2db5e73511c4954f8fac5fcc5aae2fa4944c8d90801ef3173dc8c
source/transformers-main/build/lib/transformers/models/paligemma/modeling_paligemma.py	19339	f99e2599b4c22f9b1389e6e4829ca1c7c62e4d6d98e21dc1a3cad4a9bbd57e1f
source/transformers-main/build/lib/transformers/models/paligemma/processing_paligemma.py	9803	6a2d92dde52e3805f6b1796b4b1dd77752b2c6026afa2a6c3b97da184c054ce7
source/transformers-main/build/lib/transformers/models/parakeet/__init__.py	1124	bfd23eed7b20d3425c65872bf42c21cad879ffd4d4747bb9df6e42f41eaec9db
source/transformers-main/build/lib/transformers/models/parakeet/configuration_parakeet.py	9073	74f52c7ccf887da1bf840c9c75a511b4940385ef7be4cdc93e64c7caf3c6540e
source/transformers-main/build/lib/transformers/models/parakeet/convert_nemo_to_hf.py	22807	bfea1582c1a8d3ed057b6aa1e8e05f2babae26407d3721ee0e71bd37a867aeed
source/transformers-main/build/lib/transformers/models/parakeet/feature_extraction_parakeet.py	13110	5ec8a9664456edfc0b56c64083bdcdd74dd78364504d35207ab917d1c3b9f575
source/transformers-main/build/lib/transformers/models/parakeet/generation_parakeet.py	13257	ee5ac5310d699f7d48d9c04e525bebae6b905e663f74fb418470ce514703d0ba
source/transformers-main/build/lib/transformers/models/parakeet/modeling_parakeet.py	49036	2a329390965a80173727967ee249500211dc7e5b8a461b8778fb2be63f734554
source/transformers-main/build/lib/transformers/models/parakeet/modular_parakeet.py	41485	3a8b9ce474ae9fa21c4576b06e4430b9c17bd6bfe7de2254b194675a803ca165
source/transformers-main/build/lib/transformers/models/parakeet/processing_parakeet.py	9356	b6f7e7628d6eb995077a41a393b456972489a0948b438bb5c138e6e3d4e2ca45
source/transformers-main/build/lib/transformers/models/parakeet/tokenization_parakeet.py	1873	f170422f744bfddd63a994d861a67f90aa0ee7df9d874c2ac8e1fbf0641cecf7
source/transformers-main/build/lib/transformers/models/patchtsmixer/__init__.py	1005	75e16317f4eeebb5dc01c3476aad4f5ceefb3789155bdc06f344a75c169e6a01
source/transformers-main/build/lib/transformers/models/patchtsmixer/configuration_patchtsmixer.py	8597	92abc6ecff3ecb61d75593d1d74deb2a7b0b642363c6baf0e5805b66a39a1527
source/transformers-main/build/lib/transformers/models/patchtsmixer/modeling_patchtsmixer.py	82323	d42eb72906cdaf3b9cffaf124848c9ff6ec4c9501bbafc5185e8762da0972690
source/transformers-main/build/lib/transformers/models/patchtst/__init__.py	997	96ba6e06f3f6e58aba1d9382c92e32595619e3ba96ccafbeaea0b400e20618f1
source/transformers-main/build/lib/transformers/models/patchtst/configuration_patchtst.py	8420	51f1050fb49a868128f9c432c51f44f45c509d5acb2f0f2d3b686349237f1949
source/transformers-main/build/lib/transformers/models/patchtst/modeling_patchtst.py	84299	e6cb4ce32b0d5038eac233fa675970d51e0a235b41ff8234c6af51e2126fd601
source/transformers-main/build/lib/transformers/models/pe_audio/__init__.py	1088	90fc7d9883d4efba43b62258838c4eaf7445233fdc51805b4e82edd1d7c2e24f
source/transformers-main/build/lib/transformers/models/pe_audio/configuration_pe_audio.py	4960	4aabf225f6643dd48b704319e480dd7f20a25bd7d575838b36c88e1c124b540d
source/transformers-main/build/lib/transformers/models/pe_audio/feature_extraction_pe_audio.py	6484	133c11d6ca880368757ebf157e56de16e8c86e76a397fd2851411eba1a2feb6a
source/transformers-main/build/lib/transformers/models/pe_audio/modeling_pe_audio.py	35538	26bd65ef68a721bfb50ab9b7ba2b52a673b449b4e5d2c91f9d093a3aa8214df0
source/transformers-main/build/lib/transformers/models/pe_audio/modular_pe_audio.py	14424	a04dd08322223ecc3a3348930346643c141e12e1388c3cabcc1d22081662dcde
source/transformers-main/build/lib/transformers/models/pe_audio/processing_pe_audio.py	879	0c627e2231ab0ee6209fd792947d2cfa5da7b2b990ce1f9ef2c3011af05fe213
source/transformers-main/build/lib/transformers/models/pe_audio_video/__init__.py	1059	b6de1b5aae8d5d573a840eee4ed318437083f403cf4d496152b3f0a4e2a5db69
source/transformers-main/build/lib/transformers/models/pe_audio_video/configuration_pe_audio_video.py	5751	042a4f9dab8dd47a58d21b28737e8955dca85d58a02f8bd5447c093bea539a88
source/transformers-main/build/lib/transformers/models/pe_audio_video/convert_pe_audio_video_to_hf.py	6201	dcea4d99d7eb65c3b1a790a28f43b799eba35b55c359f2203181e1648f44c224
source/transformers-main/build/lib/transformers/models/pe_audio_video/modeling_pe_audio_video.py	47937	f8a1101614262e62a350d1566b7c31d6dd54108ab49f5f773fabb91ac1efa400
source/transformers-main/build/lib/transformers/models/pe_audio_video/modular_pe_audio_video.py	38460	ab5953c47c3f4b6675b8569691270b6724d6d8ce3b84c8f7582306a1396fa1e2
source/transformers-main/build/lib/transformers/models/pe_audio_video/processing_pe_audio_video.py	921	89de2852c99eb9e9863e75675933c9b6a9d3a1dcc818fa90b6c57d9d65ed25c4
source/transformers-main/build/lib/transformers/models/pe_video/__init__.py	1086	bc23dd243a7da3f7d391c7df2018d2063b8ea8733e3d1852e637fbe0a70a41d9
source/transformers-main/build/lib/transformers/models/pe_video/configuration_pe_video.py	4963	e1c531a0611a4d498ba932f525d52d6726d57cadd40cd2fbc2536cf1b31e3acc
source/transformers-main/build/lib/transformers/models/pe_video/modeling_pe_video.py	27942	0f8808dad5893a482ba3e896127e839341bde96ed7323d3cdd732712646b1d0a
source/transformers-main/build/lib/transformers/models/pe_video/modular_pe_video.py	10704	59c5a6163f26a8a54469dcf8c266ac3f11e7f55043ce58aeb305b8da8098e290
source/transformers-main/build/lib/transformers/models/pe_video/processing_pe_video.py	262	66b3fde4bcdd722c6d53953f6637202910879db1f8ff7e52a058720925ed3702
source/transformers-main/build/lib/transformers/models/pe_video/video_processing_pe_video.py	2664	f31738c3ffa6922e15a4385c6d304d5ccc02cdb64fa78c1780b827af521bf25c
source/transformers-main/build/lib/transformers/models/pegasus/__init__.py	1035	8c2a3fbaeb0586a4a00be5fc4eea292b21844a213de932cfba8ee8a31cccc763
source/transformers-main/build/lib/transformers/models/pegasus/configuration_pegasus.py	2515	732a0c0847857ecfc163eb6ad8b47c57ed12a0cadeb892e91d1aad2b71558c85
source/transformers-main/build/lib/transformers/models/pegasus/convert_pegasus_tf_to_pytorch.py	5320	aa35fab2781e640ae15091f9163111732fa00645c38a717b9962badd12a1783e
source/transformers-main/build/lib/transformers/models/pegasus/modeling_pegasus.py	48186	4f17b5516ec0b17c2f229e2160852bb9d29da9d78d5dcf7c726434d9b239fc65
source/transformers-main/build/lib/transformers/models/pegasus/tokenization_pegasus.py	6532	53a1df7fee0b62db4e555a6c3588f83afaedab210eabe15eebd83e0ee89127b7
source/transformers-main/build/lib/transformers/models/pegasus_x/__init__.py	999	a922daa8a440d6ea593a86daa475b9323499bc81337fe8a3f99998d551b3a9a1
source/transformers-main/build/lib/transformers/models/pegasus_x/configuration_pegasus_x.py	3086	84a04e6aaa4a201626a3fdcf10eacfafae1988dba2d44670c1f7c792e35597dd
source/transformers-main/build/lib/transformers/models/pegasus_x/modeling_pegasus_x.py	60595	75f3e2208eddc924e39cee488befa2f57e7e94e2757c307b58b579d796c956ee
source/transformers-main/build/lib/transformers/models/perceiver/__init__.py	1137	ef294376144157a6086ff57531b5577c7d77b4691b9d88ba84437726886cb376
source/transformers-main/build/lib/transformers/models/perceiver/configuration_perceiver.py	5482	1d5b6c2611370e2d82c5af7099bcff346405ddb1a3e108d02e9b584bd101d497
source/transformers-main/build/lib/transformers/models/perceiver/convert_perceiver_haiku_to_pytorch.py	22077	46f84cbf3db38dba035327608c10363f43e209aa4713fd44e2eca3ca509156b7
source/transformers-main/build/lib/transformers/models/perceiver/image_processing_perceiver.py	5269	81d93f938fbdaa42fb14247d1b31f3e48bd8764adc10cd976804d6ec695c3e25
source/transformers-main/build/lib/transformers/models/perceiver/image_processing_pil_perceiver.py	4045	53a2f0771e0b5e1b922991fbda6c282e33d675ec2c5545447a2162009f72bee7
source/transformers-main/build/lib/transformers/models/perceiver/modeling_perceiver.py	133912	684e96c31c802afc456480bb67def340b3e8264620069e51da2326cc76d4bcde
source/transformers-main/build/lib/transformers/models/perceiver/tokenization_perceiver.py	7983	4106005596aad789f5626b404271b21e476d76b25bd6bb86e08bf56c93b14008
source/transformers-main/build/lib/transformers/models/perception_lm/__init__.py	1101	d1ce9d55d64b02ae5e81e5d5d92d358654c6f2f17801caa2aa425be327d045f3
source/transformers-main/build/lib/transformers/models/perception_lm/configuration_perception_lm.py	2662	73fe1925501903501b8678bfceb9b136c3e3b6ff2746140cb9be9abe75a7beb0
source/transformers-main/build/lib/transformers/models/perception_lm/convert_perception_lm_weights_to_hf.py	23130	fce9817fd87f375895fe55eada75d51ee58fb168cc317dc242373a0c99507180
source/transformers-main/build/lib/transformers/models/perception_lm/image_processing_perception_lm.py	13906	5609f511ccee546d63889c79ed47a5fa590913b3be750cf48dcf8b28881f16dc
source/transformers-main/build/lib/transformers/models/perception_lm/modeling_perception_lm.py	18090	f7d77e361c01447535180e2d8d1accdeafdef8a1ce5fdf0be6875f9c08d81cd5
source/transformers-main/build/lib/transformers/models/perception_lm/modular_perception_lm.py	16048	17ec053c1978d9f7998fe96ca405c497ac8e3307649a555a328fd327576141ba
source/transformers-main/build/lib/transformers/models/perception_lm/processing_perception_lm.py	5181	bbf7d16c830dcb17e82ff8063033db886de52819dab682e5f702b79b61835ff9
source/transformers-main/build/lib/transformers/models/perception_lm/video_processing_perception_lm.py	1211	8b8f7e558b7792046191fed74720f7b186a8236a482823524e5c977f38e704f9
source/transformers-main/build/lib/transformers/models/persimmon/__init__.py	999	4f55aac84efc3764ceef8bbd6bd41d44819a328c18a8feaf5aff0a84fa2390b8
source/transformers-main/build/lib/transformers/models/persimmon/configuration_persimmon.py	2248	58cf9001894c593d948d69b8159df2a7a50be12ea2ce153c7584143c68db4e36
source/transformers-main/build/lib/transformers/models/persimmon/convert_persimmon_weights_to_hf.py	4435	0e562f5e62c50a86fc251e8ece77e9b43f6bba53107af71d47959e7b5fd52773
source/transformers-main/build/lib/transformers/models/persimmon/modeling_persimmon.py	22081	74f06bb2d4b1c06883a08b66b112119722cb1055c651476f793a0b5f21b631e4
source/transformers-main/build/lib/transformers/models/phi/__init__.py	1006	e03520994a8629c197c734ebc5454671a719e37bafdd2cd7b0e57f29eea87868
source/transformers-main/build/lib/transformers/models/phi/configuration_phi.py	3191	30150042765d1d711b242382642f799f88e8a7188dd8b2512495f324e1ea9134
source/transformers-main/build/lib/transformers/models/phi/convert_phi_weights_to_hf.py	7676	9eeec04fc6494fe2526e0ca33896032602ee9ca6f4fea6ecf6cb721b656a6cf9
source/transformers-main/build/lib/transformers/models/phi/modeling_phi.py	20622	fc3008287e5fd3ed04e7c880114b899953c78ba420f772b47251691c0b4bfa41
source/transformers-main/build/lib/transformers/models/phi/modular_phi.py	10385	81c26a9f8e059e40bda154ba42c7ac68b045fa814d0ab2a287e3a3483075538a
source/transformers-main/build/lib/transformers/models/phi3/__init__.py	989	771c8efa3221d3207ab760f3b35ef7691ac49d371e54c21822483a27121ec96b
source/transformers-main/build/lib/transformers/models/phi3/configuration_phi3.py	6697	45716e777ccd101ba7c4b1a9723ba8025e2bbb367c7508712746fa109f7f5665
source/transformers-main/build/lib/transformers/models/phi3/modeling_phi3.py	23336	89613e978b15d0b631fa83fe4edd58782c2e2a8afe6346b8042c7e05c1a0a128
source/transformers-main/build/lib/transformers/models/phi3/modular_phi3.py	10332	30092c5cad4ed480c7e2e16d73cd49576bf94e83e5abe17945f5799e81896e5c
source/transformers-main/build/lib/transformers/models/phi4_multimodal/__init__.py	1165	e43b358f173ac1dd213216e4347f20eee2c8a0e11db58cea9e50fd9813e97eab
source/transformers-main/build/lib/transformers/models/phi4_multimodal/configuration_phi4_multimodal.py	13614	4ce4aab18efd38a4a463c0b39c7158ba179409ab8a614979aed6dadfb261e773
source/transformers-main/build/lib/transformers/models/phi4_multimodal/convert_phi4_multimodal_weights_to_hf.py	12577	08ae3d65ecfafc259b150db71f060559dce7c918575f261837b816ffd6464caa
source/transformers-main/build/lib/transformers/models/phi4_multimodal/feature_extraction_phi4_multimodal.py	13283	1c3156badd160ead549ef39ab46a499a59956131b4b3abc4398a56fc951dfb70
source/transformers-main/build/lib/transformers/models/phi4_multimodal/image_processing_phi4_multimodal.py	10474	19c109c5da3617256ad4456a2d76d8cbb212872a89fa2b6e131b9063de312fcd
source/transformers-main/build/lib/transformers/models/phi4_multimodal/modeling_phi4_multimodal.py	75266	d681a5a387a358cea45cbd6ca7a72bebf131dfd401f6f72516839dd266cc9391
source/transformers-main/build/lib/transformers/models/phi4_multimodal/modular_phi4_multimodal.py	64017	66d94937165b8e0fce8d1ec673ec063dd1b4b53cd1eafcccb94c7ec2bca4ccac
source/transformers-main/build/lib/transformers/models/phi4_multimodal/processing_phi4_multimodal.py	5524	162d487f8a5f317b1aeb55453d20fa74c2376cc3af289ec0032b8ad47619293b
source/transformers-main/build/lib/transformers/models/phimoe/__init__.py	1013	c066ac3f2b2ed041ffab4406699997a902f9ec6c5f667f0d4ecbc1d88e94daba
source/transformers-main/build/lib/transformers/models/phimoe/configuration_phimoe.py	4247	ab6a9bff09c8f7dd0650bc5e01ee162dd12b2e14bcc82083e7afbd87bac62244
source/transformers-main/build/lib/transformers/models/phimoe/modeling_phimoe.py	37640	1779b6691faa8034fbf2a380f6af3c4ddc68ecef3e5d7972b1808b7af415ab7e
source/transformers-main/build/lib/transformers/models/phimoe/modular_phimoe.py	15393	292337bde591fd302cfd28a24b2244327ee3573ac4e0c4647c2126fa1bb1353a
source/transformers-main/build/lib/transformers/models/phobert/__init__.py	958	99abbed8720ecd293ca86221c62bd504f3d84f1de185d82828fb67a6d0c5dfc3
source/transformers-main/build/lib/transformers/models/phobert/tokenization_phobert.py	13058	598e2dc843bee69b8abfdc539e6d0cac748bb94b822be5277e3533d571d89a99
source/transformers-main/build/lib/transformers/models/pi0/__init__.py	1058	d41c1a0313e196273c07f1de18e26c4296f975dc1ea13da0214a973a7fe7ac1c
source/transformers-main/build/lib/transformers/models/pi0/configuration_pi0.py	6487	07ef5277f311626cd98aacde4e9f89d33dba7e41484b1035b8034416b176ab2d
source/transformers-main/build/lib/transformers/models/pi0/image_processing_pi0.py	2086	b62da23c969324de6de5dbec0a44f34c70c04ad5d288b2333209a0f36fa1930c
source/transformers-main/build/lib/transformers/models/pi0/modeling_pi0.py	16916	75b55db8a76b5a9c5e4e6b1402b73eb2a5b00f13251b80f500038463749402a6
source/transformers-main/build/lib/transformers/models/pi0/modular_pi0.py	29588	53434451a500e897136402c68c78933c3a77fa7b63d76af57fc5ddb0525832ff
source/transformers-main/build/lib/transformers/models/pi0/processing_pi0.py	9327	5aec0e805dc9395d64b480cc10dfb818b4132b7619c93c13e70be53e4019d0fa
source/transformers-main/build/lib/transformers/models/pix2struct/__init__.py	1140	ac074a3456dffefefdde9b620799b55871d7a2d969b64212a458cf029d5e49cf
source/transformers-main/build/lib/transformers/models/pix2struct/configuration_pix2struct.py	8355	d7a797f0ee404940a686b079e04df3bd38130e413886984c9bd92c5ce012f96d
source/transformers-main/build/lib/transformers/models/pix2struct/convert_pix2struct_original_pytorch_to_hf.py	5836	83b4fd162e394ac4c6c0914a5ce44db519e5b71c1c159c83877d43dc8ff7ffa8
source/transformers-main/build/lib/transformers/models/pix2struct/image_processing_pil_pix2struct.py	16103	3339e6e89d2301ac9a64c8c26f4367fb6e75d40a27ecd108a1a2901bef238d0e
source/transformers-main/build/lib/transformers/models/pix2struct/image_processing_pix2struct.py	16982	4f0f0c2ea4f45c4ad5452c7bd69ec57a29f7c667cf941cc138d153a781e960eb
source/transformers-main/build/lib/transformers/models/pix2struct/modeling_pix2struct.py	57984	ffd7093ed5083e2eb5a91c5e06cf90ac660e8909e215090858087ace19c662b3
source/transformers-main/build/lib/transformers/models/pix2struct/processing_pix2struct.py	4167	196f99412c47dfcdbbd1e874dc46e3466de7553eec4b8cc5724ec9c0bdb0fa69
source/transformers-main/build/lib/transformers/models/pixio/__init__.py	1041	1bcdf864f7e34377e2c577126dcd6660971be45bab22aed4c797d87c3e440867
source/transformers-main/build/lib/transformers/models/pixio/configuration_pixio.py	3865	d8c2fb0e172653b92be21e2104fa29c4ada6a54687c291bae8a87745460ad5dc
source/transformers-main/build/lib/transformers/models/pixio/convert_pixio_to_pytorch.py	8650	2a32513fc4eff9a073f36fc75ce25d4054370b5e0138b214818cd047a60308af
source/transformers-main/build/lib/transformers/models/pixio/modeling_pixio.py	18443	21c63bc26f6c1126900cfec059fe52f86e77ee976c674c5c37859c823eead083
source/transformers-main/build/lib/transformers/models/pixio/modular_pixio.py	11811	38f4ae79a56797d354605bda449e70ca6fb26a93047c5daf6503d230cb9003e3
source/transformers-main/build/lib/transformers/models/pixtral/__init__.py	1125	1940d426b3e66cb574efe51ccc412cc2500e81e76724acfe68badd27015979df
source/transformers-main/build/lib/transformers/models/pixtral/configuration_pixtral.py	2053	254fc400b064716d3c25b9cefec0b9872f947bf7ccf408c15275a385a2827fdd
source/transformers-main/build/lib/transformers/models/pixtral/convert_pixtral_weights_to_hf.py	10094	2ef63b9362b77b38badcb5b4ed752e226f5e72e481a5cba1467a18ff14e517eb
source/transformers-main/build/lib/transformers/models/pixtral/image_processing_pil_pixtral.py	8889	d0271e55872a2524538bc7bef05faf9fa7c395da9bb411d10c97c0d5c123bac4
source/transformers-main/build/lib/transformers/models/pixtral/image_processing_pixtral.py	9908	9e7804a295421d91e61c81d501e4d2b0cfead88cbee6a092afc1f1fff23888f8
source/transformers-main/build/lib/transformers/models/pixtral/modeling_pixtral.py	18576	396f7f34569fc6a95094f031147a215075722a961d7f230497ae3ddae7f8bb17
source/transformers-main/build/lib/transformers/models/pixtral/processing_pixtral.py	6052	298b140eb8b8459a96cb2bff929971088d72d83aa5d4ec15010fc25fda06b911
source/transformers-main/build/lib/transformers/models/plbart/__init__.py	1032	8e63fce7b4131bb8c67ebf67d2a2b74c1ff5fa17550c3d5a8ed26f3fa0bb148c
source/transformers-main/build/lib/transformers/models/plbart/configuration_plbart.py	2605	25ded7c69c2081e2793a8c538cae7243e652871f2615c3e7bc6d0ee2461ae7da
source/transformers-main/build/lib/transformers/models/plbart/convert_plbart_original_checkpoint_to_torch.py	3572	ba6cb79865742dbda16c7713c35add3f1c65a6b891ca3513ebb9cf4b99a26017
source/transformers-main/build/lib/transformers/models/plbart/modeling_plbart.py	47936	8e5706f122657e955d752338dfd345495fb8ae2d229418c8cc8f9f6bd0e51e8d
source/transformers-main/build/lib/transformers/models/plbart/modular_plbart.py	16615	37cd9803b5e6bd4085a52dee352a5c214f68dfc8a9e14ad7a3ab2eedbcba5a73
source/transformers-main/build/lib/transformers/models/plbart/tokenization_plbart.py	15698	951dc0693ad8b45408fb2a05fdcf208a5461f57cd1bc686e9304de63f146c292
source/transformers-main/build/lib/transformers/models/poolformer/__init__.py	1148	88c0b80bc7efb45bcaa486c000a612fcb6281c03b62ae86d1239c6b533b2f059
source/transformers-main/build/lib/transformers/models/poolformer/configuration_poolformer.py	2844	74fec1466cb885c6d30fc1e5032d5de9c755d9d3945511c10aa81bb9279dca81
source/transformers-main/build/lib/transformers/models/poolformer/convert_poolformer_original_to_pytorch.py	8056	96cb71c20bfeae6f42f3ce425d17945d5e57565f3a0f35a832e574c474999d3f
source/transformers-main/build/lib/transformers/models/poolformer/image_processing_pil_poolformer.py	4668	3eef638c7c66004732b697230c87dc0ef72a49b6a08df64ef1c5bbe0ae15a606
source/transformers-main/build/lib/transformers/models/poolformer/image_processing_poolformer.py	5388	7c08a9c70232f98f540c3507d9e17c81c138a83ae77acb4c631cc8fb960d7948
source/transformers-main/build/lib/transformers/models/poolformer/modeling_poolformer.py	13848	188eed30e20ab6290affdfca861e395898fe9e8bf30116487f8bf3b5cd2af1a5
source/transformers-main/build/lib/transformers/models/pop2piano/__init__.py	999	2363cf7058bea745f9a72edd2eaa1bca6bf713d83e994bf54119f496ec8f9489
source/transformers-main/build/lib/transformers/models/pop2piano/configuration_pop2piano.py	3121	7cd2d6f1769f378aebc3f84f132e397b60132f51ce30090839cf55b6e5e81dc9
source/transformers-main/build/lib/transformers/models/pop2piano/convert_pop2piano_weights_to_hf.py	8662	59ac42b6af3d8d8e463bf3c38f191365acf76b575958ab4ad6219b25d471b59f
source/transformers-main/build/lib/transformers/models/pop2piano/feature_extraction_pop2piano.py	19870	83023c8c801e097d8ff3a80bc9d74aed3aafd75fb89b77f10a4d6c4d3a10978b
source/transformers-main/build/lib/transformers/models/pop2piano/modeling_pop2piano.py	48165	dad9a4f251699754079d361c50e23224991b721e3f799c7736e4360792221524
source/transformers-main/build/lib/transformers/models/pop2piano/processing_pop2piano.py	5235	51f96ce0442de9e00c70cb858569ef240e11f9db21b5118abfe8620e81587080
source/transformers-main/build/lib/transformers/models/pop2piano/tokenization_pop2piano.py	32576	957c822063fcd034ffd56365dee35fa0aab73a92ea65116a897040d28074ce12
source/transformers-main/build/lib/transformers/models/pp_chart2table/__init__.py	1118	1ae49ba6435388ca3955030f581bc06c70005f8b886561cf0516b9f2a01346df
source/transformers-main/build/lib/transformers/models/pp_chart2table/configuration_pp_chart2table.py	5605	8d189bd1e6208baaff3099ddd0a7f3e1fcbaa460edb77ff2cbe76bc3aa457cba
source/transformers-main/build/lib/transformers/models/pp_chart2table/image_processing_pil_pp_chart2table.py	1915	4301e94d3b5b52483df0536e1871f17f67f5d12dd22979e9c1d0d47cd34c9dd1
source/transformers-main/build/lib/transformers/models/pp_chart2table/image_processing_pp_chart2table.py	1925	51e3ccf3ac2a2294ba17d1dce017eebb32b3087c294968eda18d5ac1da60eb72
source/transformers-main/build/lib/transformers/models/pp_chart2table/modular_pp_chart2table.py	3225	d9910d88dffca3379b4794f714300f6e6d5f5f8ddbc22dd3c58919546cf368a2
source/transformers-main/build/lib/transformers/models/pp_chart2table/processing_pp_chart2table.py	2441	78e124ccda19ab2c067123707785db830a2a7674617d172b699d572ed70ad55b
source/transformers-main/build/lib/transformers/models/pp_doclayout_v2/__init__.py	1065	c1fdeda2fea97932a6b7c6c84777eecceb7380f627ab8ea29a92ecf66915b73b
source/transformers-main/build/lib/transformers/models/pp_doclayout_v2/configuration_pp_doclayout_v2.py	13337	1498250358522ec6773c487e0df4344b5fb8e769a2424356258bec751ff44ac1
source/transformers-main/build/lib/transformers/models/pp_doclayout_v2/image_processing_pp_doclayout_v2.py	8801	f1828b3a7b1a6949036a812bf68829a438bd9e78768e31f893e355c47ac39291
source/transformers-main/build/lib/transformers/models/pp_doclayout_v2/modeling_pp_doclayout_v2.py	115238	a7c0105e8a73e856fcab6d18816719bb40676ed8cfe31fcb4941f459dbfa6af3
source/transformers-main/build/lib/transformers/models/pp_doclayout_v2/modular_pp_doclayout_v2.py	45781	0063cb592354a86df1262edbc8d57dfd77b369444191ab1337f544911706f77b
source/transformers-main/build/lib/transformers/models/pp_doclayout_v3/__init__.py	1065	d436b5fcd95335a73763d9c301ff889a6a3aebc2298c21031309502d7791074b
source/transformers-main/build/lib/transformers/models/pp_doclayout_v3/configuration_pp_doclayout_v3.py	9794	76b569127c5216885f0a84332c73355320f94c0f2981cda002a11c174660610c
source/transformers-main/build/lib/transformers/models/pp_doclayout_v3/image_processing_pp_doclayout_v3.py	13517	5b064fa7383dda12b3550448eae77d4f627a102c25e8b4db25d99e85fba4abc6
source/transformers-main/build/lib/transformers/models/pp_doclayout_v3/modeling_pp_doclayout_v3.py	96017	ff5d2c8ee35202185efa270261860cb2e9154b457a8d90cbc1b7303e3dbf6e6a
source/transformers-main/build/lib/transformers/models/pp_doclayout_v3/modular_pp_doclayout_v3.py	67501	f433c21854bd9af8353deddfcc2ce51b109c30fbc6c63277d5eb306cc8109d1d
source/transformers-main/build/lib/transformers/models/pp_formulanet/__init__.py	1058	7a8dfc9cc51d47e5212b0489752f81a60628d442ab14f6198b7d1001dacd622d
source/transformers-main/build/lib/transformers/models/pp_formulanet/configuration_pp_formulanet.py	6651	014c6c4875599b5f0ff68284043163fa9c628f2ad337a34d3fe86308e18a162b
source/transformers-main/build/lib/transformers/models/pp_formulanet/image_processing_pp_formulanet.py	11651	e4836489632bd8873b55fcc3080f826f07f4fdeeeaa5954ad82e5cc4e46a31a7
source/transformers-main/build/lib/transformers/models/pp_formulanet/modeling_pp_formulanet.py	50432	35f73ec401faf052b455f066075f6760c4dfa8ecdf120d1d9481a8dbbc5155df
source/transformers-main/build/lib/transformers/models/pp_formulanet/modular_pp_formulanet.py	22269	93b9a4ec07b09943bbe9ef95d3f9acbf842156137da20512800c8bbecd51d756
